infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;1;54;3952;1.0;0.24074074074074073;0.24074074074074073;0.3880597014925373;0.3880597014925373;54.0;54.0;13.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;2;108;7907;0.8461538461538461;0.23157894736842105;0.23157894736842105;0.36363636363636365;0.36363636363636365;95.0;95.0;22.0;26;26.0;0;26.0;0.0
dk;incremental;True;-1;3;163;11858;0.78;0.3046875;0.3046875;0.43820224719101125;0.43820224719101125;128.0;128.0;39.0;50;50.0;0;50.0;0.0
dk;incremental;True;-1;4;223;0;0.8983050847457628;0.35570469798657717;0.35570469798657717;0.5096153846153846;0.5096153846153846;149.0;149.0;53.0;59;59.0;1.0;58.0;0.0
dk;incremental;True;-1;5;279;12350;0.8222222222222222;0.24183006535947713;0.24183006535947713;0.3737373737373737;0.3737373737373737;153.0;153.0;37.0;45;45.0;0;45.0;0.0
dk;incremental;True;-1;6;340;8871;0.7674418604651163;0.1864406779661017;0.1864406779661017;0.30000000000000004;0.30000000000000004;177.0;177.0;33.0;43;43.0;3.0;40.0;0.0
dk;incremental;True;-1;7;395;0;0.868421052631579;0.16336633663366337;0.16336633663366337;0.275;0.275;202.0;202.0;33.0;38;38.0;0;38.0;0.0
dk;incremental;True;-1;8;439;0;0.8571428571428571;0.11267605633802817;0.11267605633802817;0.19917012448132781;0.19917012448132781;213.0;213.0;24.0;28;28.0;0;28.0;0.0
dk;incremental;True;-1;9;500;0;0.8157894736842105;0.124;0.124;0.21527777777777776;0.21527777777777776;250.0;250.0;31.0;38;38.0;0;38.0;0.0
dk;incremental;True;-1;10;560;0;0.85;0.12186379928315412;0.12186379928315412;0.21316614420062696;0.21316614420062696;279.0;279.0;34.0;40;40.0;0;40.0;0.0
dk;incremental;True;-1;11;614;10840;0.7894736842105263;0.10033444816053512;0.10033444816053512;0.17804154302670622;0.17804154302670622;299.0;299.0;30.0;38;38.0;0;38.0;0.0
dk;incremental;True;-1;12;675;5940;0.8974358974358975;0.10606060606060606;0.10606060606060606;0.1897018970189702;0.1897018970189702;330.0;330.0;35.0;39;39.0;0;39.0;0.0
dk;incremental;True;-1;13;721;12868;0.8064516129032258;0.07331378299120235;0.07331378299120235;0.13440860215053763;0.13440860215053763;341.0;341.0;25.0;31;31.0;0;31.0;0.0
dk;incremental;True;-1;14;784;0;0.8636363636363636;0.10026385224274406;0.10026385224274406;0.17966903073286053;0.17966903073286053;379.0;379.0;38.0;44;44.0;0;44.0;0.0
dk;incremental;True;-1;15;837;0;0.9574468085106383;0.11421319796954314;0.11421319796954314;0.20408163265306123;0.20408163265306123;394.0;394.0;45.0;47;47.0;0;47.0;0.0
dk;incremental;True;-1;16;896;0;0.8918918918918919;0.08088235294117647;0.08088235294117647;0.148314606741573;0.148314606741573;408.0;408.0;33.0;37;37.0;0;37.0;0.0
dk;incremental;True;-1;17;954;0;0.926829268292683;0.08775981524249422;0.08775981524249422;0.16033755274261605;0.16033755274261605;433.0;433.0;38.0;41;41.0;0;41.0;0.0
dk;incremental;True;-1;18;1007;0;0.90625;0.06473214285714286;0.06473214285714286;0.12083333333333333;0.12083333333333333;448.0;448.0;29.0;32;32.0;0;32.0;0.0
dk;incremental;True;-1;19;1063;0;0.9230769230769231;0.07578947368421053;0.07578947368421053;0.14007782101167315;0.14007782101167315;475.0;475.0;36.0;39;39.0;0;39.0;0.0
dk;incremental;True;-1;20;1108;0;0.9230769230769231;0.049586776859504134;0.049586776859504134;0.09411764705882353;0.09411764705882353;484.0;484.0;24.0;26;26.0;0;26.0;0.0
dk;incremental;True;-1;21;1164;0;0.8529411764705882;0.0562015503875969;0.0562015503875969;0.10545454545454547;0.10545454545454547;516.0;516.0;29.0;34;34.0;0;34.0;0.0
dk;incremental;True;-1;22;1224;0;0.85;0.062157221206581355;0.062157221206581355;0.11584327086882452;0.11584327086882452;547.0;547.0;34.0;40;40.0;0;40.0;0.0
dk;incremental;True;-1;23;1272;0;0.8064516129032258;0.044563279857397504;0.044563279857397504;0.08445945945945946;0.08445945945945946;561.0;561.0;25.0;31;31.0;0;31.0;0.0
