infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.10069699999999981;0.0006210000000002047;0.10012700000000008;0.5243332386016846;0.472963;0.0023279999999994416;1.0959310000000002;0.0635279999999998;0.029806999999999917;0.037080000000000446;0;0.005881999999999721
dk;incremental;True;0;-1;2;0.1319839999999992;0.0006009999999996296;0.10534399999999877;0.7382276058197021;1.393457999999999;0.004749000000000336;4.150371999999999;0.0801860000000012;0.03066000000000102;0.03648199999999946;0;0.009779999999999234
dk;incremental;True;0;-1;3;0.1266539999999985;0.0009300000000003195;0.09656399999999721;0.8156781196594238;2.9018929999999976;0.004752999999997343;3.307317000000001;0.09338000000000335;0.030238999999994576;0.035382000000005576;0;0.012844000000001188
dk;incremental;True;0;-1;4;0.1389040000000037;0.0006900000000058526;0.10165099999999683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018118999999998664
dk;incremental;True;0;-1;5;0.11696500000000043;0.0006340000000051305;0.10583499999999901;1.0640978813171387;5.846549000000003;0.004995999999998446;5.488379999999999;0.12280700000000166;0.030934000000002015;0.03607499999999675;0;0.021118000000001302
dk;incremental;True;0;-1;6;0.13306499999999488;0.0006770000000031473;0.10137600000000191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019533000000002687
dk;incremental;True;0;-1;7;0.2922900000000084;0.0006139999999987822;0.0980819999999909;0.9875588417053223;3.7700090000000017;0.006163000000000807;11.652390999999994;0.21776099999999587;0.029355000000009568;0.03580399999999884;0;0.027022999999999797
dk;incremental;True;0;-1;8;0.1252589999999998;0.0006989999999973406;0.1030760000000015;1.6580631732940674;13.381213000000002;0.00465299999999047;7.346710000000002;0.24215699999999174;0.031013999999998987;0.03818600000001027;0;0.03161399999999048
dk;incremental;True;0;-1;9;0.13399500000001296;0.0007400000000075124;0.10133299999999679;2.0657718181610107;17.182696000000007;0.0036389999999926204;8.369396999999992;0.2785599999999988;0.03169800000000578;0.03798600000001784;0;0.0362259999999992
dk;incremental;True;0;-1;10;0.13050900000001775;0.0008839999999850079;0.10301400000000172;1.010143518447876;3.0794150000000116;0.0026640000000099917;4.347875999999985;0.09584300000000212;0.030409000000020114;0.03761199999999576;0;0.05063400000000229
