batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
40;60;11340;0.6666666666666666;0.03508771929824561;0.2;0.06666666666666667;0.30769230769230765;10.0;57.0;2.0;5;3.0;1.0;2.0;0.0
41;47;11653;1.0;0.017543859649122806;0.2;0.034482758620689655;0.33333333333333337;5.0;57.0;1.0;3;1.0;0;1.0;0.0
42;56;9944;0.0;0.0;0.0;0;0;11.0;58.0;0.0;3;3.0;1.0;2.0;0.0
43;50;10200;1.0;0.03278688524590164;0.3333333333333333;0.06349206349206349;0.5;6.0;61.0;2.0;2;2.0;0;2.0;0.0
44;59;12541;0.5;0.01639344262295082;0.16666666666666666;0.031746031746031744;0.25;6.0;61.0;1.0;4;2.0;0;2.0;0.0
45;67;12833;0.5;0.03125;0.2;0.058823529411764705;0.28571428571428575;10.0;64.0;2.0;5;4.0;0;4.0;0.0
46;44;13156;0.6666666666666666;0.03076923076923077;0.25;0.05882352941176471;0.36363636363636365;8.0;65.0;2.0;4;3.0;0;3.0;0.0
47;44;13456;0.6666666666666666;0.030303030303030304;0.25;0.057971014492753624;0.36363636363636365;8.0;66.0;2.0;4;3.0;0;3.0;0.0
48;52;13748;1.0;0.046153846153846156;0.375;0.08823529411764706;0.5454545454545454;8.0;65.0;3.0;4;3.0;0;3.0;0.0
49;99;14002;1.0;0.015873015873015872;0.16666666666666666;0.03125;0.2857142857142857;6.0;63.0;1.0;4;1.0;0;1.0;0.0
50;79;16728;0.625;0.07142857142857142;0.38461538461538464;0.1282051282051282;0.4761904761904762;13.0;70.0;5.0;9;8.0;0;8.0;0.0
51;41;12209;0;0.0;0.0;0;0;5.0;65.0;0.0;1;0;0;0;0.0
52;148;19930;1.0;0.04477611940298507;0.375;0.08571428571428572;0.5454545454545454;8.0;67.0;3.0;6;3.0;0;3.0;0.0
53;56;12694;1.0;0.015384615384615385;0.16666666666666666;0.030303030303030307;0.2857142857142857;6.0;65.0;1.0;1;1.0;0;1.0;0.0
54;85;12916;0.6666666666666666;0.030303030303030304;0.25;0.057971014492753624;0.36363636363636365;8.0;66.0;2.0;3;3.0;0;3.0;0.0
55;80;13179;0.6666666666666666;0.05714285714285714;0.36363636363636365;0.10526315789473684;0.4705882352941177;11.0;70.0;4.0;6;6.0;0;6.0;0.0
56;84;16118;0.6666666666666666;0.028985507246376812;0.25;0.05555555555555555;0.36363636363636365;8.0;69.0;2.0;5;3.0;0;3.0;0.0
57;42;13708;0.5;0.014492753623188406;0.14285714285714285;0.028169014084507046;0.22222222222222224;7.0;69.0;1.0;2;2.0;0;2.0;0.0
58;68;16733;0.25;0.014084507042253521;0.1;0.02666666666666667;0.14285714285714288;10.0;71.0;1.0;10;4.0;1.0;3.0;0.0
59;78;17024;1.0;0.013888888888888888;0.2;0.0273972602739726;0.33333333333333337;5.0;72.0;1.0;3;1.0;0;1.0;0.0
60;78;17322;1.0;0.0273972602739726;0.3333333333333333;0.05333333333333332;0.5;6.0;73.0;2.0;3;2.0;0;2.0;0.0
61;42;17659;1.0;0.02702702702702703;0.2857142857142857;0.052631578947368425;0.4444444444444445;7.0;74.0;2.0;6;2.0;0;2.0;0.0
62;67;17934;0.6666666666666666;0.02702702702702703;0.15384615384615385;0.051948051948051945;0.25;13.0;74.0;2.0;4;3.0;1.0;2.0;0.0
63;72;21280;0.5;0.0375;0.1875;0.06976744186046512;0.2727272727272727;16.0;80.0;3.0;9;6.0;0;6.0;0.0
64;114;21589;0.75;0.037037037037037035;0.3;0.07058823529411765;0.4285714285714285;10.0;81.0;3.0;8;4.0;0;4.0;0.0
65;179;25115;1.0;0.04878048780487805;0.4;0.09302325581395349;0.5714285714285715;10.0;82.0;4.0;7;4.0;0;4.0;0.0
66;42;19159;1.0;0.012658227848101266;0.14285714285714285;0.024999999999999998;0.25;7.0;79.0;1.0;2;1.0;0;1.0;0.0
67;54;19447;0.75;0.03614457831325301;0.2727272727272727;0.0689655172413793;0.39999999999999997;11.0;83.0;3.0;6;4.0;0;4.0;0.0
68;132;19669;0.8;0.047619047619047616;0.25;0.0898876404494382;0.38095238095238093;16.0;84.0;4.0;6;5.0;1.0;4.0;0.0
69;98;20005;0.5;0.012048192771084338;0.1111111111111111;0.023529411764705882;0.1818181818181818;9.0;83.0;1.0;3;2.0;0;2.0;0.0
70;174;27106;1.0;0.034482758620689655;0.2727272727272727;0.06666666666666667;0.42857142857142855;11.0;87.0;3.0;5;3.0;0;3.0;0.0
71;120;20581;0.6666666666666666;0.022988505747126436;0.18181818181818182;0.044444444444444446;0.28571428571428575;11.0;87.0;2.0;5;3.0;0;3.0;0.0
72;89;17412;0.0;0.0;0.0;0;0;16.0;86.0;0.0;2;2.0;1.0;1.0;0.0
73;364;28275;0.6666666666666666;0.022222222222222223;0.16666666666666666;0.043010752688172046;0.26666666666666666;12.0;90.0;2.0;4;3.0;0;3.0;0.0
74;140;21466;0.5;0.021739130434782608;0.16666666666666666;0.041666666666666664;0.25;12.0;92.0;2.0;5;4.0;0;4.0;0.0
75;59;18192;0;0.0;0.0;0;0;8.0;90.0;0.0;3;0;0;0;0.0
76;64;25837;1.0;0.021739130434782608;0.2;0.042553191489361694;0.33333333333333337;10.0;92.0;2.0;4;2.0;0;2.0;0.0
77;62;18689;0;0.0;0.0;0;0;8.0;90.0;0.0;2;0;0;0;0.0
78;134;18868;1.0;0.03225806451612903;0.2727272727272727;0.0625;0.42857142857142855;11.0;93.0;3.0;3;3.0;0;3.0;0.0
79;65;23037;0.6666666666666666;0.021505376344086023;0.18181818181818182;0.04166666666666667;0.28571428571428575;11.0;93.0;2.0;5;3.0;0;3.0;0.0
80;65;23336;1.0;0.021505376344086023;0.2;0.04210526315789474;0.33333333333333337;10.0;93.0;2.0;5;2.0;0;2.0;0.0
81;66;23635;0.8;0.041237113402061855;0.3076923076923077;0.0784313725490196;0.4444444444444444;13.0;97.0;4.0;6;5.0;0;5.0;0.0
82;149;23853;1.0;0.05102040816326531;0.38461538461538464;0.09708737864077671;0.5555555555555556;13.0;98.0;5.0;6;5.0;0;5.0;0.0
83;153;24150;0.4;0.02040816326530612;0.15384615384615385;0.03883495145631067;0.2222222222222222;13.0;98.0;2.0;6;5.0;0;5.0;0.0
84;176;24431;0.6666666666666666;0.02040816326530612;0.18181818181818182;0.0396039603960396;0.28571428571428575;11.0;98.0;2.0;6;3.0;1.0;2.0;0.0
85;67;24834;1.0;0.020202020202020204;0.2;0.03960396039603961;0.33333333333333337;10.0;99.0;2.0;3;2.0;0;2.0;0.0
86;68;25133;0.6666666666666666;0.02;0.18181818181818182;0.038834951456310676;0.28571428571428575;11.0;100.0;2.0;4;3.0;0;3.0;0.0
