infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.1039270000000001;0.0006469999999998421;0.10619099999999992;0.4575488567352295;0.45793000000000017;0.0017459999999998033;1.1283180000000002;0.06254399999999993;0.02876900000000049;0.03774999999999995;0;0.005588999999999622
dk;incremental;True;0;-1;2;0.13249900000000103;0.0006569999999985754;0.10773100000000113;0.6974000930786133;1.227519000000001;0.004876000000001213;3.4429890000000007;0.06846699999999828;0.029171000000001612;0.03545800000000199;0;0.0077329999999982135
dk;incremental;True;0;-1;3;0.12290499999999938;0.0006719999999980075;0.09940399999999983;0.7995264530181885;2.698585999999999;0.004469000000000278;4.921420999999999;0.08901499999999629;0.030486000000003344;0.03529400000000038;0;0.012641000000002123
dk;incremental;True;0;-1;4;0.12482299999999924;0.000704999999996403;0.09977200000000153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014033000000004847
dk;incremental;True;0;-1;5;0.12250999999999834;0.0006229999999973757;0.0935050000000004;1.0871472358703613;5.466187999999995;0.0029849999999953525;5.2402390000000025;0.12023900000000509;0.02998500000000348;0.036614000000000146;0;0.021895000000000664
dk;incremental;True;0;-1;6;0.12692100000000295;0.0006259999999969068;0.09221800000000258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017834999999998047
dk;incremental;True;0;-1;7;0.1954199999999986;0.0005689999999987094;0.10113100000000941;0.9962570667266846;3.330196000000001;0.0033209999999996853;11.305061999999992;0.15894099999999867;0.02870699999999715;0.03305399999999281;0;0.0234530000000035
dk;incremental;True;0;-1;8;0.11441899999999805;0.0006460000000032551;0.10105800000000897;1.7373871803283691;12.387253999999999;0.0029120000000091295;9.786522000000005;0.21705300000000705;0.0297040000000095;0.03633499999999401;0;0.028430999999997653
dk;incremental;True;0;-1;9;0.12448100000000295;0.0006120000000038317;0.09392599999999618;2.095647096633911;16.13449;0.003438999999985981;10.352457000000015;0.2713990000000024;0.028859000000011292;0.03531700000002047;0;0.02977999999998815
dk;incremental;True;0;-1;10;0.2369199999999978;0.0006249999999852207;0.09850199999999631;0.9583988189697266;2.1908770000000004;0.0021930000000054406;4.496965999999986;0.08309099999999603;0.03041200000001254;0.03804999999999836;0;0.03640699999999697
dk;incremental;True;0;-1;11;0.12613099999998667;0.0006419999999991433;0.09997600000002649;3.0544979572296143;25.80222600000002;0.005528999999995676;23.672913000000023;0.39116100000001097;0.030552000000000135;0.035901999999992995;0;0.035836999999986574
dk;incremental;True;0;-1;12;0.1292150000000163;0.000686999999999216;0.10561699999999519;3.445768117904663;30.991742000000016;0.004618999999991047;17.34244700000005;0.4793060000000082;0.027784999999994398;0.03611200000000281;0;0.039334999999994125
dk;incremental;True;0;-1;13;0.1319679999999721;0.0006449999999631473;0.098762000000022;3.643003463745117;36.575241000000005;0.004252000000008138;12.622015000000033;0.5481270000000222;0.029230000000040945;0.03661099999999351;0;0.04249800000002324
dk;incremental;True;0;-1;14;0.12906500000002552;0.0006449999999631473;0.10320000000001528;4.243925094604492;43.56111800000002;0.0037240000000338114;13.835957000000008;0.6195019999999545;0.029495999999994638;0.03751100000005181;0;0.04544399999997495
dk;incremental;True;0;-1;15;0.12791700000002493;0.0006170000000338405;0.09857499999998254;4.5964109897613525;49.44974300000001;0.003876999999988584;15.184712000000047;0.7463559999999916;0.028908000000001266;0.03620100000000548;0;0.047615000000064356
dk;incremental;True;0;-1;16;0.1209840000000213;0.0006409999999732463;0.10387700000001132;5.149403095245361;54.966639999999984;0.0034149999999044667;16.53914999999995;0.8178440000000364;0.029266000000006898;0.03794100000004619;0;0.053086999999891304
dk;incremental;True;0;-1;17;0.11973299999999654;0.0006199999999125794;0.10088299999995343;5.7472569942474365;60.799342000000024;0.004635000000007494;19.76113600000008;0.8585780000000796;0.0302120000000059;0.03646000000003369;0;0.05307599999991908
dk;incremental;True;0;-1;18;0.12403299999994033;0.0007160000000112632;0.09877400000004855;6.046586275100708;65.92037000000005;0.003563999999983025;18.609076000000073;0.9291410000000724;0.027876999999989494;0.03752200000008088;0;0.05830500000001848
dk;incremental;True;0;-1;19;0.11940800000002127;0.0006119999999327774;0.09873900000002322;1.5117566585540771;6.662638000000015;0.0015539999999418797;9.332906999999977;0.1330400000000509;0.030482000000006337;0.038093000000003485;0;0.055373000000031425
dk;incremental;True;0;-1;20;0.11811000000000149;0.0006459999999606225;0.10108500000001186;1.4530587196350098;7.082719999999995;0.0016640000000052169;10.258606999999984;0.14192800000000716;0.028032999999936692;0.036852000000067164;0;0.06670699999995122
