batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
1;-0.09310337156057358;0.5107685327529907;-0.34782087802886963;0.23611782491207123;-0.2647804021835327;-0.3190207779407501;0.4085507094860077;0.21547484397888184;0.17367476224899292;0.43301069736480713;-0.2020443230867386;0.2224360704421997;0.4989301264286041;-0.0009748279699124396;0.2030763328075409;0.5631812214851379;-0.12513311207294464
2;0.08101020008325577;0.6846791505813599;-0.17362266778945923;0.40685489773750305;-0.15245042741298676;-0.18182162940502167;0.5502572655677795;0.3894849419593811;0.2315051406621933;0.6011988520622253;-0.08245594799518585;0.3016487658023834;0.5537726283073425;0.029055185616016388;0.3125973641872406;0.657379686832428;-0.02435941807925701
3;0.20886196196079254;0.8118177652359009;-0.04547411948442459;0.5148175954818726;-0.05907469615340233;-0.09048955142498016;0.6680764555931091;0.5169740915298462;0.27941903471946716;0.5870118141174316;0.007501854561269283;0.2510771155357361;0.5773587226867676;0.05103681981563568;0.35892704129219055;0.7524075508117676;0.06231091544032097
4;0.312359094619751;0.9142329692840576;0.05847308412194252;0.6037645936012268;0.008934569545090199;-0.03848104923963547;0.7674510478973389;0.6199206113815308;0.17453733086585999;0.606193482875824;0.06787590682506561;0.26185309886932373;0.5392199754714966;0.06355442106723785;0.42205744981765747;0.8126499652862549;0.11265665292739868
5;0.4102034568786621;1.010694146156311;0.15667501091957092;0.7033913135528564;0.017957815900444984;-0.013760356232523918;0.8631628155708313;0.7167825698852539;0.1753316968679428;0.6645112037658691;0.10844588279724121;0.25263315439224243;0.4506376385688782;0.06787795573472977;0.4387550354003906;0.8234117031097412;0.1214812844991684
6;0.48484665155410767;1.083633303642273;0.2322780191898346;0.7853528261184692;0.04379967972636223;-0.004082511179149151;0.9271407127380371;0.7905038595199585;0.1717602014541626;0.6931114792823792;0.13169510662555695;0.24320368468761444;0.3707772195339203;0.07363589853048325;0.44864949584007263;0.8581963777542114;-0.06791621446609497
7;0.5449978113174438;1.141554594039917;0.29341474175453186;0.8500773310661316;0.06179426237940788;-0.0009902901947498322;0.9718848466873169;0.8498092293739319;0.16632726788520813;0.7124305367469788;0.14492568373680115;0.22724774479866028;0.2872779071331024;0.07619353383779526;0.4329703450202942;0.8610328435897827;-0.052069999277591705
8;0.5894246697425842;1.183052659034729;0.3391701281070709;0.8968281149864197;0.07284703105688095;-0.00019287595932837576;1.000742793083191;0.8928238153457642;0.15726220607757568;0.7370492219924927;0.1449161320924759;0.20897924900054932;0.21429042518138885;0.07645583897829056;0.42400360107421875;0.8472399711608887;-0.04303325340151787
9;0.6236273050308228;1.2134802341461182;0.37479299306869507;0.9314448833465576;0.08160978555679321;-2.949627560155932e-05;1.0267000198364258;0.9250766634941101;0.14744465053081512;0.7440913915634155;0.1393515169620514;0.18799681961536407;0.15887558460235596;0.07874657213687897;0.4162874221801758;0.8489937782287598;-0.03123619593679905
10;0.6702874302864075;1.2574299573898315;0.4225972890853882;0.9797202944755554;0.08417604118585587;-4.327778242441127e-06;1.0692590475082397;0.9703850150108337;0.15727955102920532;0.7470497488975525;0.16020232439041138;0.16243480145931244;0.43324875831604004;0.10299969464540482;0.4054223597049713;0.8250777721405029;-0.024379298090934753
11;0.7102921605110168;1.2935696840286255;0.4641880393028259;1.019297480583191;0.08038458228111267;-3.858846184812137e-07;1.0950359106063843;1.0084377527236938;0.14097347855567932;0.7364117503166199;0.19951346516609192;0.13624674081802368;0.4482426941394806;0.09999153763055801;0.4057241678237915;0.804516077041626;-0.01704745553433895
12;0.7401031851768494;1.3186514377593994;0.49594005942344666;1.0473188161849976;0.07318055629730225;-2.4531495057544817e-08;1.105641484260559;1.035862922668457;0.12543985247612;0.7285783886909485;0.21301503479480743;0.11334233731031418;0.4249056875705719;0.13144449889659882;0.40723249316215515;0.8012064695358276;-0.008303413167595863
13;0.7765603065490723;1.3503119945526123;0.5343367457389832;1.0834107398986816;0.06437128037214279;-1.0589153998097345e-09;1.13569176197052;1.069934368133545;0.10753914713859558;0.7959432005882263;0.19462861120700836;0.13825415074825287;0.42278963327407837;0.12430848926305771;0.4149497151374817;0.7683952450752258;-0.0020277330186218023
14;0.8030903935432434;1.3711090087890625;0.5632376074790955;1.1074970960617065;0.057821668684482574;-2.919372382725882e-11;1.1541945934295654;1.0935410261154175;0.09236402809619904;0.8187096118927002;0.17898398637771606;0.12062174081802368;0.3933725953102112;0.11675723642110825;0.40722185373306274;0.7381439208984375;0.0010581654496490955
15;0.8352574706077576;1.397397756576538;0.597752034664154;1.1381745338439941;0.0576564259827137;-4.750822673628419e-13;1.1871119737625122;1.1227511167526245;0.07672055065631866;0.8174556493759155;0.1593853086233139;0.10081882029771805;0.36050060391426086;0.13032712042331696;0.3739090859889984;0.698721170425415;0.003480922430753708
16;0.86026531457901;1.415418267250061;0.6255540251731873;1.1599340438842773;0.0527765192091465;-4.10503464106835e-15;1.207013487815857;1.144225001335144;0.06460200250148773;0.7927879691123962;0.14203612506389618;0.08580628782510757;0.3311690092086792;0.12366672605276108;0.3530893325805664;0.6623520851135254;0.008016856387257576
17;0.883581817150116;1.4311367273330688;0.6520766615867615;1.1794739961624146;0.05247016251087189;-1.6177508729389484e-17;1.222327470779419;1.1637051105499268;0.05333328619599342;0.7668989300727844;0.12656934559345245;0.07261505722999573;0.30159759521484375;0.11681447923183441;0.3354402780532837;0.6270509958267212;0.011984833516180515
18;0.9110498428344727;1.451111912727356;0.6826150417327881;1.2036646604537964;0.046213548630476;-2.2738797604647793e-20;1.2262144088745117;1.187386155128479;0.04376058652997017;0.7341628074645996;0.11044277250766754;0.060028694570064545;0.28274115920066833;0.10803300887346268;0.30710870027542114;0.5899940133094788;0.014158431440591812
