batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
1;-0.1379757821559906;0.15561725199222565;-0.3925607204437256;0.47295987606048584;-0.19290105998516083;0.3853221535682678;0.4096674621105194;0.6641791462898254;0.17451587319374084;0.2927553355693817;-0.15028268098831177;0.05173929035663605;-0.3798774480819702;0.2906143367290497;-0.05645127594470978;0.4025159478187561;0.051686085760593414
2;-0.04402528703212738;0.2489665299654007;-0.29810163378715515;0.5657868385314941;-0.09897127747535706;0.4783155024051666;0.5025578141212463;0.7565935850143433;0.2674104571342468;0.3847191631793976;-0.052085235714912415;0.1448766589164734;-0.2856075167655945;0.3831537365913391;0.046202972531318665;0.5211189985275269;0.14473429322242737
3;-0.012261074036359787;0.27729204297065735;-0.26541098952293396;0.5950804948806763;-0.06930060684680939;0.5079485774040222;0.5320155620574951;0.7853243947029114;0.29558348655700684;0.410807341337204;-0.014787787571549416;0.1730138510465622;-0.25495192408561707;0.4125758707523346;0.08317410945892334;0.5456510782241821;0.17468038201332092
4;0.02161499671638012;0.3087472915649414;-0.2302512675523758;0.6259536147117615;-0.034795597195625305;0.5391596555709839;0.5633326172828674;0.8157188892364502;0.32825884222984314;0.44374537467956543;-0.0025363611057400703;0.20614096522331238;-0.21977652609348297;0.4444965720176697;0.12877081334590912;0.5885249376296997;0.20774045586585999
5;0.04725540056824684;0.3320591151714325;-0.20335173606872559;0.6480326652526855;-0.009661599062383175;0.5618780851364136;0.586269736289978;0.8363751769065857;0.35095787048339844;0.4675004184246063;-0.00036764168180525303;0.22992756962776184;-0.19337794184684753;0.46671244502067566;0.14421966671943665;0.6118277311325073;0.23191894590854645
6;0.030120251700282097;0.31336626410484314;-0.22104507684707642;0.6256811618804932;-0.03029801696538925;0.5416775345802307;0.5646644234657288;0.8145155906677246;0.32889994978904724;0.44355329871177673;-3.752681368496269e-05;0.20953044295310974;-0.20695249736309052;0.449275404214859;0.10436736792325974;0.5767189264297485;0.2021978199481964
7;0.02930246852338314;0.3104803264141083;-0.22037892043590546;0.6206877827644348;-0.03341103717684746;0.5375291705131531;0.5590956807136536;0.8090274930000305;0.32320594787597656;0.4372406601905823;-1.8904490843851818e-06;0.2043883502483368;-0.20787528157234192;0.4431934952735901;0.10058674961328506;0.5848050117492676;0.19537217915058136
8;0.042536281049251556;0.3211820125579834;-0.20545387268066406;0.6290721893310547;-0.022694211453199387;0.5468748807907104;0.5676352381706238;0.8156285285949707;0.3305005729198456;0.4374508857727051;-5.559667926036127e-08;0.21351288259029388;-0.19526921212673187;0.44968053698539734;0.11198484152555466;0.5973357558250427;0.20248821377754211
9;0.055214062333106995;0.3311229646205902;-0.19089393317699432;0.6364891529083252;-0.012313221581280231;0.555289626121521;0.5753090381622314;0.8211691975593567;0.3372659683227539;0.4377795159816742;-8.744980850572404e-10;0.2214946746826172;-0.1830383688211441;0.4557102620601654;0.1259237676858902;0.6095156073570251;0.2091178596019745
10;0.11728598922491074;0.39086204767227173;-0.1273941546678543;0.6943620443344116;-0.05724181607365608;0.6141780018806458;0.6332236528396606;0.8769510984420776;0.29354649782180786;0.4076100289821625;-6.4934758958745675e-12;0.1747387796640396;-0.19849491119384766;0.41960591077804565;0.11506696790456772;0.5718857645988464;0.16132710874080658
11;0.18352852761745453;0.4547295570373535;-0.0596596896648407;0.7562887668609619;-0.11116946488618851;0.677090048789978;0.6952635645866394;0.9369032979011536;0.2338753193616867;0.37436744570732117;-1.8779464135555528e-14;0.11875829845666885;-0.21499742567539215;0.3573155701160431;0.0599726177752018;0.5608060359954834;0.1067628338932991
