batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;734;1070;1.0;0.8727272727272727;1.0;0.9320388349514563;1.0;48.0;55.0;48.0;76;0;48.0
1;734;1070;1.0;0.8727272727272727;1.0;0.9320388349514563;1.0;48.0;55.0;48.0;76;0;48.0
1;734;1070;1.0;0.8727272727272727;1.0;0.9320388349514563;1.0;48.0;55.0;48.0;76;0;48.0
1;734;1070;1.0;0.8727272727272727;1.0;0.9320388349514563;1.0;48.0;55.0;48.0;76;0;48.0
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;820;996;0.7;0.75;0.9333333333333333;0.7241379310344827;0.8;45.0;56.0;42.0;77;18.0;42.0
1;820;996;0.7;0.75;0.9333333333333333;0.7241379310344827;0.8;45.0;56.0;42.0;77;18.0;42.0
1;820;996;0.7;0.75;0.9333333333333333;0.7241379310344827;0.8;45.0;56.0;42.0;77;18.0;42.0
1;820;996;0.7;0.75;0.9333333333333333;0.7241379310344827;0.8;45.0;56.0;42.0;77;18.0;42.0
1;820;996;0.7;0.75;0.9333333333333333;0.7241379310344827;0.8;45.0;56.0;42.0;77;18.0;42.0
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
1;859;848;1.0;0.7636363636363637;1.0;0.865979381443299;1.0;42.0;55.0;42.0;63;0;42.0
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
1;752;830;1.0;0.8958333333333334;1.0;0.945054945054945;1.0;43.0;48.0;43.0;86;0;43.0
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
1;834;872;1.0;0.8833333333333333;0.9814814814814815;0.9380530973451328;0.9906542056074767;54.0;60.0;53.0;63;0;53.0
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;repairs_on_correct_cells;repairs_on_incorrect_cells
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
1;758;819;1.0;0.8;0.9696969696969697;0.888888888888889;0.9846153846153847;33.0;40.0;32.0;49;0;32.0
