infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;False;1;-1;1;0.1447799999999999;0.0026170000000003135;0.16400499999999996;2.810350179672241;0.9303440000000007;0.007490999999999914;2.9055660000000003;0.1307690000000008;0.025451000000000334;0.039829000000001;0;0.006925999999999988
dk;incremental;False;1;-1;2;0.16264699999999976;0.0028390000000015903;0.15746600000000122;2.926539182662964;1.2840279999999993;0.008160000000000167;2.939719;0.14709799999999973;0.026915000000002465;0.03155200000000136;0;0.005516999999997552
dk;incremental;False;1;-1;3;0.14683000000000135;0.002911000000000996;0.14032100000000014;2.8932971954345703;0.7869610000000016;0.006813000000001068;2.3701299999999996;0.13049399999999878;0.027861000000001468;0.03673600000000121;0;0.006074999999999164
dk;incremental;False;1;-1;4;0.1583679999999994;0.002671999999996899;0.14079700000000273;2.893050193786621;1.1956309999999988;0.0068649999999976785;2.666401999999998;0.12494500000000386;0.026490000000002567;0.03679300000000296;0;0.006338999999996986
dk;incremental;False;1;-1;5;0.14480100000000107;0.0028250000000014097;0.15024700000000024;2.8766984939575195;1.181837999999999;0.007502999999999815;2.1509379999999965;0.13539099999999848;0.02659600000000495;0.03591800000000234;0;0.005687999999999249
dk;incremental;False;1;-1;6;0.15327699999999567;0.002874999999995964;0.14722400000000135;3.093518018722534;0.937459000000004;0.009799000000001001;3.434359999999998;0.1434499999999943;0.025848000000003424;0.0371550000000056;0;0.005767999999996221
dk;incremental;False;1;-1;7;0.14224500000000262;0.0026149999999987017;0.1435559999999967;2.8694119453430176;0.962095000000005;0.0067450000000022214;2.5468450000000047;0.12927799999999934;0.023361999999998773;0.03590599999999711;0;0.0057770000000019195
dk;incremental;False;1;-1;8;0.14755199999999746;0.0028709999999989577;0.148733;2.918511390686035;1.3515000000000015;0.005784999999995932;2.5995610000000013;0.1151219999999995;0.023273000000003208;0.02967800000000409;0;0.004809999999991987
dk;incremental;False;1;-1;9;0.15835500000000025;0.002972999999997228;0.1531010000000066;2.9275641441345215;1.086835999999991;0.007957000000004655;2.94735;0.1454830000000129;0.026439999999993802;0.03334899999998697;0;0.0077930000000066
dk;incremental;False;1;-1;10;0.16176000000000101;0.0027150000000091268;0.14706600000000947;2.887831687927246;0.9945959999999872;0.007930999999999244;3.4063859999999977;0.12679900000000544;0.023627000000004728;0.03609600000000057;0;0.0056129999999967595
dk;incremental;False;1;-1;11;0.1517769999999956;0.002719999999996503;0.14273399999999015;2.852071762084961;1.3250600000000077;0.007678999999995995;3.165497000000002;0.13991900000000612;0.026703999999995176;0.03715099999999438;0;0.006575999999995474
dk;incremental;False;1;-1;12;0.1709069999999997;0.0030579999999957863;0.15188900000001127;2.96844482421875;1.2701700000000073;0.008325999999996725;3.2289090000000016;0.1316099999999949;0.02610600000001284;0.03596199999999783;0;0.005848000000000297
dk;incremental;False;1;-1;13;0.15607099999999718;0.0029119999999949187;0.135083999999992;3.0521042346954346;0.8289279999999906;0.0067609999999973525;2.851138000000006;0.11705600000000516;0.026515000000003397;0.03580100000000641;0;0.0056819999999930815
dk;incremental;False;1;-1;14;0.14674800000000232;0.0028800000000046566;0.14853899999999953;2.8360185623168945;0.900613000000007;0.0065859999999986485;2.597574999999992;0.11843000000000359;0.02382599999999968;0.033814999999989936;0;0.005364000000000146
dk;incremental;False;1;-1;15;0.141964999999999;0.0028670000000090567;0.1406160000000085;2.9188058376312256;0.7857819999999975;0.006788000000000238;2.9669269999999983;0.10413899999998932;0.024929999999997676;0.034225999999989654;0;0.005831000000000586
dk;incremental;False;1;-1;16;0.2356240000000014;0.002876000000000545;0.1628029999999967;2.702698230743408;0.9025019999999984;0.006862000000012358;1.923638000000011;0.1316319999999962;0.024662999999975455;0.033160000000009404;0;0.005530999999990627
dk;incremental;False;1;-1;17;0.14651499999999373;0.002655000000004293;0.12615699999997787;2.926769971847534;0.789338000000015;0.0064289999999971315;2.652167999999989;0.09820999999999458;0.02393499999999449;0.032705999999990354;0;0.004774999999995089
dk;incremental;False;1;-1;18;0.1418950000000052;0.002803999999997586;0.14570000000000505;2.8434202671051025;0.8058150000000239;0.007076000000012073;2.92694800000001;0.13403800000000388;0.024903999999992266;0.036371000000002596;0;0.012353999999987764
dk;incremental;False;1;-1;19;0.15421000000000618;0.0028829999999970823;0.14905899999999406;2.9190235137939453;1.4636169999999993;0.007889000000005808;3.291725000000014;0.12408099999998967;0.025167000000010376;0.03463899999999853;0;0.0055529999999919255
dk;incremental;False;1;-1;20;0.14272799999997687;0.0028739999999913834;0.12751800000000912;2.8345279693603516;1.077481000000006;0.006028999999983853;2.2002800000000207;0.09678800000000365;0.02443400000001361;0.029975999999976466;0;0.0047890000000165855
infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;False;1;-1;1;0.18718199999989338;0.003049000000146407;0.21192600000017592;3.475043296813965;2.509309999999914;0.008235000000013315;7.2884559999999965;0.2678760000001148;0.02969600000005812;0.05142099999989114;0;0.010616999999911059
dk;incremental;False;1;-1;2;0.1860900000001493;0.002957000000151311;0.19258600000011938;3.2308788299560547;2.7437559999998484;0.007539999999835345;5.864227999999912;0.22895599999992555;0.02669000000014421;0.0464369999997416;0;0.010670000000118307
