batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
38;225;1800;0.8333333333333334;0.022222222222222223;0.022222222222222223;0.043290043290043295;0.043290043290043295;225.0;225.0;5.0;6;6.0;0;6.0;0.0
39;260;1768;0.625;0.038461538461538464;0.038461538461538464;0.07246376811594203;0.07246376811594203;260.0;260.0;10.0;16;16.0;0;16.0;0.0
40;259;1760;0.6666666666666666;0.03088803088803089;0.03088803088803089;0.05904059040590406;0.05904059040590406;259.0;259.0;8.0;12;12.0;0;12.0;0.0
41;245;1776;0.6666666666666666;0.05714285714285714;0.05714285714285714;0.10526315789473684;0.10526315789473684;245.0;245.0;14.0;21;21.0;0;21.0;0.0
42;260;1764;0.47058823529411764;0.03076923076923077;0.03076923076923077;0.05776173285198556;0.05776173285198556;260.0;260.0;8.0;17;17.0;0;17.0;0.0
43;235;1794;0.8461538461538461;0.04680851063829787;0.04680851063829787;0.08870967741935484;0.08870967741935484;235.0;235.0;11.0;13;13.0;0;13.0;0.0
44;251;1772;0.5333333333333333;0.03187250996015936;0.03187250996015936;0.06015037593984963;0.06015037593984963;251.0;251.0;8.0;15;15.0;0;15.0;0.0
45;244;1776;0.8333333333333334;0.020491803278688523;0.020491803278688523;0.039999999999999994;0.039999999999999994;244.0;244.0;5.0;6;6.0;0;6.0;0.0
46;247;1771;0.6875;0.044534412955465584;0.044534412955465584;0.08365019011406843;0.08365019011406843;247.0;247.0;11.0;16;16.0;0;16.0;0.0
47;262;1769;0.7272727272727273;0.030534351145038167;0.030534351145038167;0.0586080586080586;0.0586080586080586;262.0;262.0;8.0;11;11.0;0;11.0;0.0
48;235;1786;0.4117647058823529;0.029787234042553193;0.029787234042553193;0.05555555555555556;0.05555555555555556;235.0;235.0;7.0;17;17.0;0;17.0;0.0
49;266;1752;0.5625;0.03383458646616541;0.03383458646616541;0.06382978723404255;0.06382978723404255;266.0;266.0;9.0;16;16.0;0;16.0;0.0
50;250;1780;0.8181818181818182;0.036;0.036;0.06896551724137931;0.06896551724137931;250.0;250.0;9.0;11;11.0;0;11.0;0.0
51;255;1763;0.7272727272727273;0.03137254901960784;0.03137254901960784;0.06015037593984962;0.06015037593984962;255.0;255.0;8.0;11;11.0;0;11.0;0.0
52;264;1768;0.6666666666666666;0.045454545454545456;0.045454545454545456;0.08510638297872342;0.08510638297872342;264.0;264.0;12.0;18;18.0;0;18.0;0.0
53;244;1781;0.6363636363636364;0.028688524590163935;0.028688524590163935;0.054901960784313725;0.054901960784313725;244.0;244.0;7.0;11;11.0;0;11.0;0.0
54;249;1775;0.6875;0.04417670682730924;0.04417670682730924;0.0830188679245283;0.0830188679245283;249.0;249.0;11.0;16;16.0;0;16.0;0.0
55;257;1772;0.42857142857142855;0.023346303501945526;0.023346303501945526;0.04428044280442805;0.04428044280442805;257.0;257.0;6.0;14;14.0;0;14.0;0.0
56;237;1791;0.7142857142857143;0.04219409282700422;0.04219409282700422;0.07968127490039839;0.07968127490039839;237.0;237.0;10.0;14;14.0;0;14.0;0.0
57;256;1763;0.42105263157894735;0.03125;0.03125;0.05818181818181818;0.05818181818181818;256.0;256.0;8.0;19;19.0;0;19.0;0.0
58;217;1801;0.9;0.041474654377880185;0.041474654377880185;0.07929515418502203;0.07929515418502203;217.0;217.0;9.0;10;10.0;0;10.0;0.0
59;249;1780;0.5454545454545454;0.024096385542168676;0.024096385542168676;0.046153846153846156;0.046153846153846156;249.0;249.0;6.0;11;11.0;0;11.0;0.0
60;256;1771;0.68;0.06640625;0.06640625;0.12099644128113879;0.12099644128113879;256.0;256.0;17.0;25;25.0;0;25.0;0.0
61;233;1792;0.8181818181818182;0.03862660944206009;0.03862660944206009;0.07377049180327869;0.07377049180327869;233.0;233.0;9.0;11;11.0;0;11.0;0.0
62;239;1790;0.6153846153846154;0.03347280334728033;0.03347280334728033;0.06349206349206349;0.06349206349206349;239.0;239.0;8.0;13;13.0;0;13.0;0.0
63;259;1770;0.45454545454545453;0.019305019305019305;0.019305019305019305;0.037037037037037035;0.037037037037037035;259.0;259.0;5.0;11;11.0;0;11.0;0.0
64;294;1724;0.65;0.04421768707482993;0.04421768707482993;0.08280254777070063;0.08280254777070063;294.0;294.0;13.0;20;20.0;0;20.0;0.0
65;264;1755;0.7857142857142857;0.041666666666666664;0.041666666666666664;0.07913669064748201;0.07913669064748201;264.0;264.0;11.0;14;14.0;0;14.0;0.0
66;241;1777;0.5454545454545454;0.024896265560165973;0.024896265560165973;0.047619047619047616;0.047619047619047616;241.0;241.0;6.0;11;11.0;0;11.0;0.0
67;269;1755;0.7058823529411765;0.04460966542750929;0.04460966542750929;0.08391608391608392;0.08391608391608392;269.0;269.0;12.0;17;17.0;0;17.0;0.0
68;257;1767;0.4666666666666667;0.027237354085603113;0.027237354085603113;0.051470588235294115;0.051470588235294115;257.0;257.0;7.0;15;15.0;0;15.0;0.0
69;235;1787;0.8571428571428571;0.05106382978723404;0.05106382978723404;0.0963855421686747;0.0963855421686747;235.0;235.0;12.0;14;14.0;0;14.0;0.0
70;238;1786;0.7142857142857143;0.04201680672268908;0.04201680672268908;0.07936507936507937;0.07936507936507937;238.0;238.0;10.0;14;14.0;0;14.0;0.0
71;275;1753;0.7142857142857143;0.03636363636363636;0.03636363636363636;0.06920415224913494;0.06920415224913494;275.0;275.0;10.0;14;14.0;0;14.0;0.0
72;232;1789;0.5;0.017241379310344827;0.017241379310344827;0.03333333333333333;0.03333333333333333;232.0;232.0;4.0;8;8.0;0;8.0;0.0
73;249;1771;0.7142857142857143;0.040160642570281124;0.040160642570281124;0.07604562737642587;0.07604562737642587;249.0;249.0;10.0;14;14.0;0;14.0;0.0
74;247;1773;0.75;0.03643724696356275;0.03643724696356275;0.0694980694980695;0.0694980694980695;247.0;247.0;9.0;12;12.0;0;12.0;0.0
75;239;1782;0.625;0.04184100418410042;0.04184100418410042;0.0784313725490196;0.0784313725490196;239.0;239.0;10.0;16;16.0;0;16.0;0.0
76;261;1761;0.7777777777777778;0.05363984674329502;0.05363984674329502;0.1003584229390681;0.1003584229390681;261.0;261.0;14.0;18;18.0;0;18.0;0.0
77;271;1766;0.7142857142857143;0.03690036900369004;0.03690036900369004;0.07017543859649122;0.07017543859649122;271.0;271.0;10.0;14;14.0;0;14.0;0.0
78;261;1764;0.6842105263157895;0.04980842911877394;0.04980842911877394;0.09285714285714286;0.09285714285714286;261.0;261.0;13.0;19;19.0;0;19.0;0.0
79;262;1761;0.6153846153846154;0.030534351145038167;0.030534351145038167;0.058181818181818175;0.058181818181818175;262.0;262.0;8.0;13;13.0;0;13.0;0.0
80;263;1762;0.9166666666666666;0.04182509505703422;0.04182509505703422;0.08;0.08;263.0;263.0;11.0;12;12.0;0;12.0;0.0
81;245;1782;0.8888888888888888;0.0326530612244898;0.0326530612244898;0.06299212598425198;0.06299212598425198;245.0;245.0;8.0;9;9.0;0;9.0;0.0
82;242;1778;0.5;0.02066115702479339;0.02066115702479339;0.03968253968253968;0.03968253968253968;242.0;242.0;5.0;10;10.0;0;10.0;0.0
83;254;1768;0.375;0.011811023622047244;0.011811023622047244;0.022900763358778626;0.022900763358778626;254.0;254.0;3.0;8;8.0;0;8.0;0.0
84;246;1778;0.7857142857142857;0.044715447154471545;0.044715447154471545;0.08461538461538463;0.08461538461538463;246.0;246.0;11.0;14;14.0;0;14.0;0.0
85;255;1763;0.5;0.03137254901960784;0.03137254901960784;0.05904059040590406;0.05904059040590406;255.0;255.0;8.0;16;16.0;0;16.0;0.0
86;265;1763;0.5333333333333333;0.03018867924528302;0.03018867924528302;0.05714285714285714;0.05714285714285714;265.0;265.0;8.0;15;15.0;0;15.0;0.0
87;245;1773;0.625;0.02040816326530612;0.02040816326530612;0.03952569169960474;0.03952569169960474;245.0;245.0;5.0;8;8.0;0;8.0;0.0
88;255;1760;0.6470588235294118;0.043137254901960784;0.043137254901960784;0.08088235294117647;0.08088235294117647;255.0;255.0;11.0;17;17.0;0;17.0;0.0
89;264;1767;0.8823529411764706;0.056818181818181816;0.056818181818181816;0.10676156583629894;0.10676156583629894;264.0;264.0;15.0;17;17.0;0;17.0;0.0
90;250;1774;0.6363636363636364;0.028;0.028;0.05363984674329502;0.05363984674329502;250.0;250.0;7.0;11;11.0;0;11.0;0.0
91;251;1776;0.6923076923076923;0.035856573705179286;0.035856573705179286;0.06818181818181819;0.06818181818181819;251.0;251.0;9.0;13;13.0;0;13.0;0.0
92;260;1754;0.42857142857142855;0.023076923076923078;0.023076923076923078;0.043795620437956206;0.043795620437956206;260.0;260.0;6.0;14;14.0;0;14.0;0.0
93;237;1785;0.8333333333333334;0.02109704641350211;0.02109704641350211;0.0411522633744856;0.0411522633744856;237.0;237.0;5.0;6;6.0;0;6.0;0.0
94;249;1783;0.7777777777777778;0.028112449799196786;0.028112449799196786;0.05426356589147286;0.05426356589147286;249.0;249.0;7.0;9;9.0;0;9.0;0.0
95;263;1758;0.46153846153846156;0.022813688212927757;0.022813688212927757;0.04347826086956522;0.04347826086956522;263.0;263.0;6.0;13;13.0;0;13.0;0.0
96;242;1781;0.7777777777777778;0.028925619834710745;0.028925619834710745;0.055776892430278883;0.055776892430278883;242.0;242.0;7.0;9;9.0;0;9.0;0.0
97;253;1769;0.6428571428571429;0.03557312252964427;0.03557312252964427;0.06741573033707865;0.06741573033707865;253.0;253.0;9.0;14;14.0;0;14.0;0.0
98;252;1779;0.6;0.023809523809523808;0.023809523809523808;0.045801526717557245;0.045801526717557245;252.0;252.0;6.0;10;10.0;0;10.0;0.0
99;250;1781;0.5625;0.036;0.036;0.06766917293233081;0.06766917293233081;250.0;250.0;9.0;16;16.0;0;16.0;0.0
100;269;1764;0.75;0.04460966542750929;0.04460966542750929;0.08421052631578946;0.08421052631578946;269.0;269.0;12.0;16;16.0;0;16.0;0.0
