infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;3;OccurAttrFeaturizer;position;city;0.463
dk;incremental;True;-1;3;OccurAttrFeaturizer;position;stadium;0.259
dk;incremental;True;-1;3;OccurAttrFeaturizer;position;season;-0.176
dk;incremental;True;-1;3;OccurAttrFeaturizer;position;manager;1.095
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;name;1.364
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;surname;1.379
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;birthyear;-0.085
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;birthplace;0.908
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;position;-0.102
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;team;1.989
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;city;0.753
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;stadium;0.743
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;3;OccurAttrFeaturizer;season;manager;2.412
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;name;3.496
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;surname;3.386
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;birthyear;0.428
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;position;0.031
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;team;0.34
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;city;0.259
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;stadium;0.252
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;season;0.044
dk;incremental;True;-1;4;OccurAttrFeaturizer;birthplace;manager;0.417
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;name;1.327
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;surname;1.325
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;birthyear;0.017
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;birthplace;0.866
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;position;-0.111
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;team;1.981
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;city;0.744
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;stadium;0.782
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;4;OccurAttrFeaturizer;season;manager;2.477
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;name;1.654
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;surname;1.653
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;birthyear;0.225
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;birthplace;1.124
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;position;0.071
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;team;2.384
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;city;2.796
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;stadium;-0.0
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;season;0.221
dk;incremental;True;-1;4;OccurAttrFeaturizer;stadium;manager;1.564
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;name;1.771
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;surname;1.727
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;birthyear;0.307
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;birthplace;1.186
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;position;-0.001
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;city;2.18
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;stadium;2.217
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;season;0.58
dk;incremental;True;-1;4;OccurAttrFeaturizer;team;manager;3.135
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;name;2.827
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;surname;2.78
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;birthyear;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;birthplace;1.526
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;position;0.05
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;team;0.339
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;city;0.251
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;stadium;0.237
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;season;0.053
dk;incremental;True;-1;5;OccurAttrFeaturizer;birthyear;manager;0.383
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;name;1.58
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;surname;1.556
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;birthyear;0.277
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;birthplace;1.241
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;position;0.118
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;team;2.483
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;stadium;2.863
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;season;0.341
dk;incremental;True;-1;5;OccurAttrFeaturizer;city;manager;1.728
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;name;1.32
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;surname;1.318
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;birthyear;-0.022
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;birthplace;0.886
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;position;-0.121
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;team;2.008
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;city;0.738
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;stadium;0.778
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;5;OccurAttrFeaturizer;season;manager;2.57
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;name;1.65
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;surname;1.652
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;birthyear;0.254
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;birthplace;1.103
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;position;0.068
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;team;2.487
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;city;2.844
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;stadium;-0.0
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;season;0.238
dk;incremental;True;-1;6;OccurAttrFeaturizer;stadium;manager;1.635
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;name;2.845
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;surname;2.804
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;birthyear;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;birthplace;1.515
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;position;0.059
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;team;0.3
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;city;0.201
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;stadium;0.212
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;season;0.064
dk;incremental;True;-1;7;OccurAttrFeaturizer;birthyear;manager;0.343
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;name;1.964
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;surname;1.906
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;birthyear;0.093
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;birthplace;0.804
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;team;0.971
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;city;0.452
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;stadium;0.371
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;season;-0.219
dk;incremental;True;-1;7;OccurAttrFeaturizer;position;manager;1.045
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;surname;1.846
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;birthyear;0.278
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;birthplace;1.185
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;position;0.024
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;city;2.243
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;stadium;2.314
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;season;0.613
dk;incremental;True;-1;7;OccurAttrFeaturizer;team;manager;3.231
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;name;3.494
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;surname;3.409
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;birthyear;0.383
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;position;0.022
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;team;0.282
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;city;0.218
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;stadium;0.209
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;season;0.039
dk;incremental;True;-1;8;OccurAttrFeaturizer;birthplace;manager;0.344
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;name;2.695
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;surname;2.656
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;birthyear;0.403
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;birthplace;1.614
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;position;0.05
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;team;3.694
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;city;1.858
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;stadium;1.76
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;season;0.92
dk;incremental;True;-1;8;OccurAttrFeaturizer;manager;manager;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;name;1.333
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;surname;1.329
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;birthyear;-0.018
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;birthplace;0.889
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;position;-0.121
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;team;2.071
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;city;0.695
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;stadium;0.747
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;season;manager;2.594
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;surname;1.846
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;birthyear;0.278
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;birthplace;1.185
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;position;0.024
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;city;2.243
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;stadium;2.314
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;season;0.613
dk;incremental;True;-1;8;OccurAttrFeaturizer;team;manager;3.231
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;name;1.964
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;surname;1.906
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;birthyear;0.093
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;birthplace;0.804
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;team;0.971
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;city;0.452
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;stadium;0.371
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;season;-0.219
dk;incremental;True;-1;9;OccurAttrFeaturizer;position;manager;1.045
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;name;1.674
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;surname;1.658
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;birthyear;0.257
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;birthplace;1.259
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;position;0.082
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;team;2.493
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;stadium;2.849
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;season;0.305
dk;incremental;True;-1;10;OccurAttrFeaturizer;city;manager;1.758
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;name;1.333
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;surname;1.329
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;birthyear;-0.018
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;birthplace;0.889
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;position;-0.121
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;team;2.071
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;city;0.695
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;stadium;0.747
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;10;OccurAttrFeaturizer;season;manager;2.594
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;surname;1.86
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;birthyear;0.269
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;birthplace;1.218
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;position;0.035
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;city;2.268
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;stadium;2.286
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;season;0.619
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;manager;3.164
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;name;1.674
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;surname;1.658
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;birthyear;0.257
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;birthplace;1.259
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;position;0.082
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;team;2.493
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;stadium;2.849
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;season;0.305
dk;incremental;True;-1;11;OccurAttrFeaturizer;city;manager;1.758
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;name;1.964
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;surname;1.906
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;birthyear;0.093
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;birthplace;0.804
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;team;0.971
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;city;0.452
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;stadium;0.371
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;season;-0.219
dk;incremental;True;-1;11;OccurAttrFeaturizer;position;manager;1.045
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;surname;1.86
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;birthyear;0.269
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;birthplace;1.218
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;position;0.035
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;city;2.268
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;stadium;2.286
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;season;0.619
dk;incremental;True;-1;11;OccurAttrFeaturizer;team;manager;3.164
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;name;1.333
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;surname;1.329
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;birthyear;-0.018
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;birthplace;0.889
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;position;-0.121
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;team;2.071
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;city;0.695
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;stadium;0.747
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;season;manager;2.594
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;name;1.702
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;surname;1.703
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;birthyear;0.269
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;birthplace;1.123
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;position;0.063
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;team;2.465
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;city;2.886
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;stadium;-0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;season;0.262
dk;incremental;True;-1;12;OccurAttrFeaturizer;stadium;manager;1.578
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;surname;1.86
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;birthyear;0.269
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;birthplace;1.218
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;position;0.035
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;city;2.268
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;stadium;2.286
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;season;0.619
dk;incremental;True;-1;12;OccurAttrFeaturizer;team;manager;3.164
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;name;2.817
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;surname;2.788
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;birthyear;0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;birthplace;1.538
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;position;0.039
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;team;0.279
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;city;0.216
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;stadium;0.224
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;season;0.049
dk;incremental;True;-1;13;OccurAttrFeaturizer;birthyear;manager;0.321
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;name;1.333
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;surname;1.329
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;birthyear;-0.018
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;birthplace;0.889
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;position;-0.121
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;team;2.071
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;city;0.695
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;stadium;0.747
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;13;OccurAttrFeaturizer;season;manager;2.594
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;name;3.457
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;surname;3.423
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;birthyear;0.377
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;position;0.029
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;team;0.269
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;city;0.214
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;stadium;0.219
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;season;0.035
dk;incremental;True;-1;14;OccurAttrFeaturizer;birthplace;manager;0.323
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;surname;1.86
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;birthyear;0.269
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;birthplace;1.218
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;position;0.035
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;city;2.268
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;stadium;2.286
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;season;0.619
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;manager;3.164
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;name;3.457
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;surname;3.423
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;birthyear;0.377
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;position;0.029
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;team;0.269
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;city;0.214
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;stadium;0.219
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;season;0.035
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthplace;manager;0.323
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;name;2.817
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;surname;2.788
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;birthyear;0.0
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;birthplace;1.538
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;position;0.039
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;team;0.279
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;city;0.216
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;stadium;0.224
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;season;0.049
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;manager;0.321
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;name;2.003
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;surname;1.94
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;birthyear;0.092
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;birthplace;0.734
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;team;0.967
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;city;0.455
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;stadium;0.254
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;season;-0.223
dk;incremental;True;-1;15;OccurAttrFeaturizer;position;manager;0.985
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;name;1.888
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;surname;1.86
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;birthyear;0.269
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;birthplace;1.218
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;position;0.035
dk;incremental;True;-1;15;OccurAttrFeaturizer;team;team;0.0
