batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
33;91;65921;0.875;0.7777777777777778;0.7777777777777778;0.823529411764706;0.823529411764706;9.0;9.0;7.0;8;8.0;0;8.0;0.0
34;93;67909;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
35;95;69907;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
36;98;71904;0.6666666666666666;0.4;0.4;0.5;0.5;5.0;5.0;2.0;3;3.0;0;3.0;0.0
37;101;73902;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;6.0;6.0;3.0;3;3.0;0;3.0;0.0
38;101;75899;0;0.0;0.0;0;0;3.0;3.0;0.0;0;0;0;0;0.0
39;103;77899;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
40;103;79897;0;0.0;0.0;0;0;3.0;3.0;0.0;0;0;0;0;0.0
41;107;81905;1.0;0.5714285714285714;0.5714285714285714;0.7272727272727273;0.7272727272727273;7.0;7.0;4.0;4;4.0;0;4.0;0.0
42;109;83893;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
43;109;85891;0;0.0;0.0;0;0;3.0;3.0;0.0;0;0;0;0;0.0
44;112;87891;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;6.0;6.0;3.0;3;3.0;0;3.0;0.0
45;115;89888;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;6.0;6.0;3.0;3;3.0;0;3.0;0.0
46;117;91885;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
47;119;93882;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
48;126;95880;0.8571428571428571;0.6;0.6;0.7058823529411764;0.7058823529411764;10.0;10.0;6.0;7;7.0;0;7.0;0.0
49;126;97874;0;0.0;0.0;0;0;4.0;4.0;0.0;0;0;0;0;0.0
50;128;99874;1.0;0.3333333333333333;0.3333333333333333;0.5;0.5;6.0;6.0;2.0;2;2.0;0;2.0;0.0
51;131;101872;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;7.0;7.0;3.0;3;3.0;0;3.0;0.0
52;132;103869;1.0;0.2;0.2;0.33333333333333337;0.33333333333333337;5.0;5.0;1.0;1;1.0;0;1.0;0.0
53;134;105868;1.0;0.3333333333333333;0.3333333333333333;0.5;0.5;6.0;6.0;2.0;2;2.0;0;2.0;0.0
54;136;107866;0.5;0.16666666666666666;0.16666666666666666;0.25;0.25;6.0;6.0;1.0;2;2.0;0;2.0;0.0
55;139;109864;1.0;0.375;0.375;0.5454545454545454;0.5454545454545454;8.0;8.0;3.0;3;3.0;0;3.0;0.0
56;145;111861;0.6666666666666666;0.36363636363636365;0.36363636363636365;0.4705882352941177;0.4705882352941177;11.0;11.0;4.0;6;6.0;0;6.0;0.0
57;147;113854;1.0;0.2222222222222222;0.2222222222222222;0.3636363636363636;0.3636363636363636;9.0;9.0;2.0;2;2.0;0;2.0;0.0
58;148;115853;1.0;0.125;0.125;0.2222222222222222;0.2222222222222222;8.0;8.0;1.0;1;1.0;0;1.0;0.0
59;152;117852;1.0;0.36363636363636365;0.36363636363636365;0.5333333333333333;0.5333333333333333;11.0;11.0;4.0;4;4.0;0;4.0;0.0
60;155;119848;0.6666666666666666;0.2;0.2;0.30769230769230765;0.30769230769230765;10.0;10.0;2.0;3;3.0;0;3.0;0.0
61;161;121845;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;14.0;14.0;6.0;6;6.0;0;6.0;0.0
62;164;123839;0.6666666666666666;0.18181818181818182;0.18181818181818182;0.28571428571428575;0.28571428571428575;11.0;11.0;2.0;3;3.0;0;3.0;0.0
63;168;125836;1.0;0.3076923076923077;0.3076923076923077;0.47058823529411764;0.47058823529411764;13.0;13.0;4.0;4;4.0;0;4.0;0.0
64;171;127832;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
65;172;129829;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
66;174;131827;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
67;176;133826;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
68;177;135824;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
69;179;137823;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
70;180;139821;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
71;184;141819;1.0;0.3076923076923077;0.3076923076923077;0.47058823529411764;0.47058823529411764;13.0;13.0;4.0;4;4.0;0;4.0;0.0
72;190;143830;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;15.0;15.0;6.0;6;6.0;0;6.0;0.0
73;192;145810;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
74;193;147808;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
75;196;149807;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
76;199;151804;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
77;199;153801;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
78;202;155801;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
79;207;157797;1.0;0.35714285714285715;0.35714285714285715;0.5263157894736842;0.5263157894736842;14.0;14.0;5.0;5;5.0;0;5.0;0.0
80;208;159793;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
81;211;161792;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
82;214;163789;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
83;218;165786;1.0;0.3076923076923077;0.3076923076923077;0.47058823529411764;0.47058823529411764;13.0;13.0;4.0;4;4.0;0;4.0;0.0
84;221;167782;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
85;221;169779;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
86;223;171779;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
87;228;173776;1.0;0.35714285714285715;0.35714285714285715;0.5263157894736842;0.5263157894736842;14.0;14.0;5.0;5;5.0;0;5.0;0.0
88;232;175771;1.0;0.3076923076923077;0.3076923076923077;0.47058823529411764;0.47058823529411764;13.0;13.0;4.0;4;4.0;0;4.0;0.0
89;238;177788;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;15.0;15.0;6.0;6;6.0;0;6.0;0.0
90;242;179762;1.0;0.3076923076923077;0.3076923076923077;0.47058823529411764;0.47058823529411764;13.0;13.0;4.0;4;4.0;0;4.0;0.0
91;244;181760;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
92;244;183756;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
93;251;185756;1.0;0.4375;0.4375;0.6086956521739131;0.6086956521739131;16.0;16.0;7.0;7;7.0;0;7.0;0.0
94;253;187749;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
95;255;189747;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
96;259;191745;0.75;0.23076923076923078;0.23076923076923078;0.3529411764705882;0.3529411764705882;13.0;13.0;3.0;4;4.0;0;4.0;0.0
97;265;193740;1.0;0.375;0.375;0.5454545454545454;0.5454545454545454;16.0;16.0;6.0;6;6.0;0;6.0;0.0
98;266;195735;1.0;0.09090909090909091;0.09090909090909091;0.16666666666666669;0.16666666666666669;11.0;11.0;1.0;1;1.0;0;1.0;0.0
99;272;197755;1.0;0.375;0.375;0.5454545454545454;0.5454545454545454;16.0;16.0;6.0;6;6.0;0;6.0;0.0
100;275;199728;1.0;0.23076923076923078;0.23076923076923078;0.375;0.375;13.0;13.0;3.0;3;3.0;0;3.0;0.0
