infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;1;1;1;646;1.0;1.0;1.0;1.0;1.0;1;1;1;1;1;0;1;0
dk;incremental;True;1;2;6;646;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;6;6;4;4;4;0;4;0
dk;incremental;True;1;3;3;646;0.5;0.3333333333333333;0.3333333333333333;0.4;0.4;3;3;1;2;2;0;2;0
dk;incremental;True;1;4;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0
dk;incremental;True;1;5;2;646;0.5;0.5;0.5;0.5;0.5;2;2;1;2;2;0;2;0
dk;incremental;True;1;6;1;646;0;0.0;0.0;0;0;1;1;0;0;0;0;0;0
dk;incremental;True;1;7;6;646;0.6666666666666666;0.3333333333333333;0.3333333333333333;0.4444444444444444;0.4444444444444444;6;6;2;3;3;0;3;0
dk;incremental;True;1;8;2;646;0.5;0.5;0.5;0.5;0.5;2;2;1;2;2;0;2;0
dk;incremental;True;1;9;1;646;1.0;1.0;1.0;1.0;1.0;1;1;1;1;1;0;1;0
dk;incremental;True;1;10;6;646;0.6666666666666666;0.8;0.8;0.7272727272727272;0.7272727272727272;5;5;4;6;6;1;5;0
dk;incremental;True;1;11;6;646;0.3333333333333333;0.16666666666666666;0.16666666666666666;0.2222222222222222;0.2222222222222222;6;6;1;3;3;0;3;0
dk;incremental;True;1;12;3;646;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;3;3;2;2;2;0;2;0
dk;incremental;True;1;13;3;646;0.5;0.3333333333333333;0.3333333333333333;0.4;0.4;3;3;1;2;2;0;2;0
dk;incremental;True;1;14;4;646;0.5;0.5;0.5;0.5;0.5;4;4;2;4;4;0;4;0
dk;incremental;True;1;15;3;646;0.0;0.0;0.0;0;0;2;2;0;2;2;1;1;0
dk;incremental;True;1;16;3;646;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;3;3;1;3;3;0;3;0
dk;incremental;True;1;17;1;646;1.0;1.0;1.0;1.0;1.0;1;1;1;1;1;0;1;0
dk;incremental;True;1;18;4;646;0.3333333333333333;0.25;0.25;0.28571428571428575;0.28571428571428575;4;4;1;3;3;0;3;0
dk;incremental;True;1;19;4;646;0.5;0.5;0.5;0.5;0.5;4;4;2;4;4;0;4;0
dk;incremental;True;1;20;5;646;0.8;0.8;0.8;0.8000000000000002;0.8000000000000002;5;5;4;5;5;0;5;0
dk;incremental;True;1;21;3;646;0.0;0.0;0.0;0;0;3;3;0;1;1;0;1;0
dk;incremental;True;1;22;3;646;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;3;3;1;3;3;0;3;0
dk;incremental;True;1;23;1;646;1.0;1.0;1.0;1.0;1.0;1;1;1;1;1;0;1;0
dk;incremental;True;1;24;4;646;1.0;0.25;0.25;0.4;0.4;4;4;1;1;1;0;1;0
dk;incremental;True;1;25;4;646;0.75;1.0;1.0;0.8571428571428571;0.8571428571428571;3;3;3;4;4;1;3;0
dk;incremental;True;1;26;3;646;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;3;3;2;2;2;0;2;0
dk;incremental;True;1;27;1;646;0;0.0;0.0;0;0;1;1;0;0;0;0;0;0
dk;incremental;True;1;28;2;646;0.5;0.5;0.5;0.5;0.5;2;2;1;2;2;0;2;0
dk;incremental;True;1;29;5;646;0.3333333333333333;0.2;0.2;0.25;0.25;5;5;1;3;3;0;3;0
dk;incremental;True;1;30;4;646;0.5;0.5;0.5;0.5;0.5;4;4;2;4;4;0;4;0
