iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
1;1;0.18081100000000006;0.0006770000000000387;0.0625;32.687108755111694;340.889566;0.0024460000000203763;24.627381000000014;5.890633999999977;0.013540999999975156;0.09540900000001784;0;0
1;2;0.182912999999985;0.000674999999944248;0.06977499999999281;33.46263098716736;351.74132;0.0024819999999863285;27.783241999999973;6.078794000000016;0.013985999999931664;0.09874300000001313;0;0
1;3;0.18143300000008367;0.000661000000036438;0.07399600000007922;33.672483921051025;345.8009569999999;0.002495999999837295;28.264861999999994;6.092098999999962;0.014233000000103857;0.09826999999995678;0;0
1;4;0.18245600000000195;0.0006559999999353749;0.07756199999994351;35.57802653312683;368.6790349999999;0.0025309999998626154;27.772739;6.414420000000064;0.014329000000088854;0.09912499999995816;0;0
1;5;0.18171300000017254;0.0006600000001526496;0.07237400000008165;34.318734884262085;347.57287999999994;0.0025439999999434804;33.53963199999998;6.1138200000000325;0.014181999999891559;0.09562899999991714;0;0
2;1;0.17783200000030774;0.0006589999998141138;0.061863999999786756;32.63047933578491;342.1710499999999;0.002213999999639782;24.98064599999998;5.843945000000076;0.01351299999987532;0.0979019999999764;0;0
2;2;0.18127699999968172;0.0006719999996676052;0.0694220000000314;33.55494832992554;351.20337100000006;0.0025340000001961016;27.842621000000236;6.009320000000116;0.014058000000204629;0.0949399999999514;0;0
2;3;0.18215100000043094;0.000657000000046537;0.07425299999977142;33.692951679229736;343.8927060000001;0.002528999999867665;28.506509999999707;6.0375450000001365;0.014210000000275613;0.09563800000023548;0;0
2;4;0.18307699999968463;0.0006600000001526496;0.077766999999767;35.56193566322327;367.4888509999996;0.002577999999630265;27.525440999999773;6.615548999999191;0.014597999999750755;0.09835999999995693;0;0
2;5;0.18287299999974493;0.0006700000003547757;0.07248400000025867;33.89978003501892;347.99270799999977;0.0025269999996453407;33.36530099999982;6.063884000000144;0.014184999999997672;0.09569899999951303;0;0
3;1;0.18174199999975826;0.0006629999998040148;0.06308400000034453;34.4060845375061;341.898991;0.0023030000002108864;24.749980000000505;5.946624000000156;0.01368099999945116;0.0986350000002858;0;0
3;2;0.18307399999957852;0.0006600000006073969;0.06968999999935477;33.979504346847534;353.28426800000034;0.0025589999995645485;28.076758000000154;6.122034999999414;0.014094999999542779;0.09527299999990646;0;0
3;3;0.18430399999942892;0.0006700000003547757;0.07424600000013015;33.359591484069824;344.61842200000046;0.002567000000453845;28.21881200000007;6.085298999999395;0.014213999999810767;0.10252200000013545;0;0
3;4;0.18242499999996653;0.000669999999445281;0.07766499999979715;36.69383382797241;368.1681690000005;0.002563999999438238;27.831930000000284;6.380165999999917;0.014562000000296393;0.10216800000034709;0;0
3;5;0.26630500000010215;0.000661000000036438;0.07277699999940523;34.27958917617798;348.0999099999999;0.0025840000007519848;33.53902500000004;6.134281999999985;0.01428200000009383;0.0959130000001096;0;0
