iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
1;1;0.17090099999950326;0.0006569999995917897;0.06246899999950983;32.789959192276;341.7424289999999;0.0022799999997005216;25.221851000000242;5.832374999999956;0.013539000000491797;0.09735000000000582;0;0
1;2;0.18473999999969237;0.0006590000002688612;0.09213100000033592;59.0184371471405;596.0681820000009;0.002495999999155174;31.059406999998828;10.621398000001136;0.024110999998811167;0.2124949999997625;0.028051999999661348;0
1;3;0.18396799999936775;0.0006579999990208307;0.1216629999998986;75.42381930351257;719.5969820000009;0.0025789999999688007;39.46557899999971;13.057903000000806;0.015502000000196858;0.3595229999991716;0.03936299999986659;0
1;4;0.18267800000103307;0.0006640000010520453;0.15235500000017055;97.88707661628723;853.7958999999992;0.002561999999670661;42.958450000000084;15.839214999999967;0.01697500000045693;0.5039059999999154;0.05322800000067218;0
1;5;0.18236799999976938;0.0006560000001627486;0.18445900000006077;116.95985841751099;999.4684930000003;0.0031120000003284076;47.734880999998495;18.82274999999936;0.018772000001263223;0.6589449999974022;0.06555500000104075;0
2;1;0.17830200000025798;0.0007299999997485429;0.06309300000066287;32.907004594802856;343.4017249999997;0.0023119999987102346;25.030831999998554;5.861555999999837;0.01361700000052224;0.09916999999950349;0;0
2;2;0.18338200000107463;0.0006570000005012844;0.09262399999897752;58.009068965911865;598.9836290000003;0.0025519999999232823;31.142352999999275;10.614304999999149;0.014397999999346212;0.2140639999997802;0.027916999999433756;0
2;3;0.18296799999916402;0.0006570000005012844;0.12127899999904912;76.49494934082031;720.8662220000006;0.0025789999999688007;39.51919699999962;13.081584000001385;0.015384999998786952;0.3593590000000404;0.04717499999969732;0
2;4;0.18181299999923795;0.0006620000003749738;0.15167599999949744;92.72172713279724;856.9927459999999;0.002580999998826883;43.578176000000894;15.960205000001224;0.016896999999516993;0.5032780000001367;0.052842999999484164;0
2;5;0.18339299999934155;0.0006589999993593665;0.18393300000025192;113.50495052337646;1002.2335890000013;0.0029680000006919727;48.05417600000146;18.87804299999698;0.01866899999731686;0.6588110000011511;0.06579000000056112;0
3;1;0.18295100000250386;0.0007159999986470211;0.06341600000087055;34.43838977813721;345.49304699999993;0.0023059999984980095;25.288158999999723;5.9798569999984466;0.013724000000365777;0.09852800000226125;0;0
3;2;0.2701170000000275;0.0006600000015168916;0.0924429999977292;60.4939603805542;598.4687470000026;0.0025539999987813644;31.504234999996697;10.726214999998774;0.014602000002923887;0.2135839999973541;0.02788400000281399;0
3;3;0.18522899999879883;0.0006620000021939632;0.12209799999982351;76.4002754688263;719.5739639999993;0.0025549999991199;39.800936999999976;13.234153000001243;0.015754000000015367;0.36151000000245403;0.03977200000008452;0
3;4;0.18307700000150362;0.0006799999973736703;0.15254099999947357;91.11007857322693;861.1179559999982;0.0025500000010652;44.07994300000064;15.952485000001616;0.016964999998890562;0.5087319999984175;0.05168400000184192;0
3;5;0.18330000000059954;0.0006620000021939632;0.18454800000108662;114.52601480484009;1004.0877180000025;0.002957000000606058;47.954728000000614;18.94771100000071;0.018970000000990694;0.6589229999990494;0.06571500000063679;0
