infer_mode;features;train_using_all_batches;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;False;1;134886;394104;0.8975981573604663;0.8975981573604663;0.8975981573604663;0.8975981573604663;0.8975981573604663;84227.0;84227.0;75602.0;84227;84227.0;0;84227.0;0.009348216079910322873120
infer_mode;features;train_using_all_batches;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
all;incremental;False;1;0;440640;0.7174575740021463;0.8969689054578698;0;0.7972331265037356;0.0;0.0;84227.0;75549.0;105301;105301.0;21074.0;84227.0;3311.7610703529343069
