batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
17;515;3538;0.7272727272727273;0.062135922330097085;0.062135922330097085;0.1144901610017889;0.1144901610017889;515.0;515.0;32.0;44;44.0;0;44.0;0.0
18;497;3532;0.5;0.04024144869215292;0.04024144869215292;0.07448789571694599;0.07448789571694599;497.0;497.0;20.0;40;40.0;0;40.0;0.0
19;503;3548;0.5952380952380952;0.04970178926441352;0.04970178926441352;0.09174311926605506;0.09174311926605506;503.0;503.0;25.0;42;42.0;0;42.0;0.0
20;512;3535;0.4375;0.041015625;0.041015625;0.075;0.075;512.0;512.0;21.0;48;48.0;0;48.0;0.0
21;520;3525;0.6739130434782609;0.05961538461538462;0.05961538461538462;0.10954063604240283;0.10954063604240283;520.0;520.0;31.0;46;46.0;0;46.0;0.0
22;496;3555;0.7391304347826086;0.06854838709677419;0.06854838709677419;0.12546125461254612;0.12546125461254612;496.0;496.0;34.0;46;46.0;0;46.0;0.0
23;503;3544;0.6341463414634146;0.05168986083499006;0.05168986083499006;0.09558823529411765;0.09558823529411765;503.0;503.0;26.0;41;41.0;0;41.0;0.0
24;509;3533;0.7105263157894737;0.05304518664047151;0.05304518664047151;0.09872029250457039;0.09872029250457039;509.0;509.0;27.0;38;38.0;0;38.0;0.0
25;520;3517;0.4339622641509434;0.04423076923076923;0.04423076923076923;0.08027923211169284;0.08027923211169284;520.0;520.0;23.0;53;53.0;0;53.0;0.0
26;493;3559;0.7105263157894737;0.05476673427991886;0.05476673427991886;0.1016949152542373;0.1016949152542373;493.0;493.0;27.0;38;38.0;0;38.0;0.0
27;499;3549;0.6341463414634146;0.052104208416833664;0.052104208416833664;0.0962962962962963;0.0962962962962963;499.0;499.0;26.0;41;41.0;0;41.0;0.0
28;480;3572;0.6;0.05;0.05;0.0923076923076923;0.0923076923076923;480.0;480.0;24.0;40;40.0;0;40.0;0.0
29;487;3551;0.75;0.049281314168377825;0.049281314168377825;0.09248554913294799;0.09248554913294799;487.0;487.0;24.0;32;32.0;0;32.0;0.0
30;509;3535;0.49122807017543857;0.0550098231827112;0.0550098231827112;0.09893992932862192;0.09893992932862192;509.0;509.0;28.0;57;57.0;0;57.0;0.0
31;498;3566;0.6944444444444444;0.050200803212851405;0.050200803212851405;0.09363295880149813;0.09363295880149813;498.0;498.0;25.0;36;36.0;0;36.0;0.0
32;498;3558;0.6190476190476191;0.05220883534136546;0.05220883534136546;0.09629629629629628;0.09629629629629628;498.0;498.0;26.0;42;42.0;0;42.0;0.0
33;482;3560;0.5454545454545454;0.03734439834024896;0.03734439834024896;0.06990291262135921;0.06990291262135921;482.0;482.0;18.0;33;33.0;0;33.0;0.0
34;504;3550;0.574468085106383;0.05357142857142857;0.05357142857142857;0.09800362976406532;0.09800362976406532;504.0;504.0;27.0;47;47.0;0;47.0;0.0
35;482;3573;0.5531914893617021;0.05394190871369295;0.05394190871369295;0.09829867674858223;0.09829867674858223;482.0;482.0;26.0;47;47.0;0;47.0;0.0
36;492;3554;0.7619047619047619;0.06504065040650407;0.06504065040650407;0.1198501872659176;0.1198501872659176;492.0;492.0;32.0;42;42.0;0;42.0;0.0
37;514;3529;0.65;0.05058365758754864;0.05058365758754864;0.09386281588447652;0.09386281588447652;514.0;514.0;26.0;40;40.0;0;40.0;0.0
38;496;3554;0.5769230769230769;0.06048387096774194;0.06048387096774194;0.1094890510948905;0.1094890510948905;496.0;496.0;30.0;52;52.0;0;52.0;0.0
39;520;3531;0.7333333333333333;0.06346153846153846;0.06346153846153846;0.1168141592920354;0.1168141592920354;520.0;520.0;33.0;45;45.0;0;45.0;0.0
40;491;3558;0.8260869565217391;0.07739307535641547;0.07739307535641547;0.14152700186219738;0.14152700186219738;491.0;491.0;38.0;46;46.0;0;46.0;0.0
41;509;3525;0.64;0.06286836935166994;0.06286836935166994;0.1144901610017889;0.1144901610017889;509.0;509.0;32.0;50;50.0;0;50.0;0.0
42;494;3539;0.6129032258064516;0.038461538461538464;0.038461538461538464;0.07238095238095238;0.07238095238095238;494.0;494.0;19.0;31;31.0;0;31.0;0.0
43;498;3535;0.5581395348837209;0.04819277108433735;0.04819277108433735;0.08872458410351201;0.08872458410351201;498.0;498.0;24.0;43;43.0;0;43.0;0.0
44;514;3542;0.6326530612244898;0.06031128404669261;0.06031128404669261;0.11012433392539965;0.11012433392539965;514.0;514.0;31.0;49;49.0;0;49.0;0.0
45;506;3541;0.7209302325581395;0.06126482213438735;0.06126482213438735;0.11293260473588342;0.11293260473588342;506.0;506.0;31.0;43;43.0;0;43.0;0.0
46;522;3522;0.7111111111111111;0.06130268199233716;0.06130268199233716;0.11287477954144622;0.11287477954144622;522.0;522.0;32.0;45;45.0;0;45.0;0.0
47;532;3520;0.6410256410256411;0.046992481203007516;0.046992481203007516;0.08756567425569177;0.08756567425569177;532.0;532.0;25.0;39;39.0;0;39.0;0.0
48;499;3546;0.5853658536585366;0.04809619238476954;0.04809619238476954;0.08888888888888888;0.08888888888888888;499.0;499.0;24.0;41;41.0;0;41.0;0.0
49;533;3522;0.7368421052631579;0.0525328330206379;0.0525328330206379;0.0980735551663748;0.0980735551663748;533.0;533.0;28.0;38;38.0;0;38.0;0.0
50;524;3526;0.7111111111111111;0.061068702290076333;0.061068702290076333;0.11247803163444639;0.11247803163444639;524.0;524.0;32.0;45;45.0;0;45.0;0.0
51;506;3542;0.6444444444444445;0.05731225296442688;0.05731225296442688;0.10526315789473685;0.10526315789473685;506.0;506.0;29.0;45;45.0;0;45.0;0.0
52;512;3531;0.6046511627906976;0.05078125;0.05078125;0.0936936936936937;0.0936936936936937;512.0;512.0;26.0;43;43.0;0;43.0;0.0
53;553;3485;0.4666666666666667;0.02531645569620253;0.02531645569620253;0.048027444253859346;0.048027444253859346;553.0;553.0;14.0;30;30.0;0;30.0;0.0
54;510;3533;0.5333333333333333;0.047058823529411764;0.047058823529411764;0.08648648648648649;0.08648648648648649;510.0;510.0;24.0;45;45.0;0;45.0;0.0
55;527;3504;0.6818181818181818;0.056925996204933584;0.056925996204933584;0.10507880910683012;0.10507880910683012;527.0;527.0;30.0;44;44.0;0;44.0;0.0
56;486;3565;0.6296296296296297;0.06995884773662552;0.06995884773662552;0.1259259259259259;0.1259259259259259;486.0;486.0;34.0;54;54.0;0;54.0;0.0
57;486;3566;0.6170212765957447;0.059670781893004114;0.059670781893004114;0.10881801125703565;0.10881801125703565;486.0;486.0;29.0;47;47.0;0;47.0;0.0
58;495;3540;0.6153846153846154;0.048484848484848485;0.048484848484848485;0.0898876404494382;0.0898876404494382;495.0;495.0;24.0;39;39.0;0;39.0;0.0
59;512;3533;0.6285714285714286;0.04296875;0.04296875;0.08043875685557587;0.08043875685557587;512.0;512.0;22.0;35;35.0;0;35.0;0.0
60;500;3549;0.6153846153846154;0.048;0.048;0.08905380333951762;0.08905380333951762;500.0;500.0;24.0;39;39.0;0;39.0;0.0
61;528;3521;0.7142857142857143;0.04734848484848485;0.04734848484848485;0.08880994671403197;0.08880994671403197;528.0;528.0;25.0;35;35.0;0;35.0;0.0
62;507;3554;0.7407407407407407;0.07889546351084813;0.07889546351084813;0.14260249554367202;0.14260249554367202;507.0;507.0;40.0;54;54.0;0;54.0;0.0
63;476;3573;0.6538461538461539;0.07142857142857142;0.07142857142857142;0.12878787878787878;0.12878787878787878;476.0;476.0;34.0;52;52.0;0;52.0;0.0
64;510;3534;0.6486486486486487;0.047058823529411764;0.047058823529411764;0.08775137111517366;0.08775137111517366;510.0;510.0;24.0;37;37.0;0;37.0;0.0
65;532;3518;0.625;0.046992481203007516;0.046992481203007516;0.08741258741258742;0.08741258741258742;532.0;532.0;25.0;40;40.0;0;40.0;0.0
66;509;3523;0.6923076923076923;0.05304518664047151;0.05304518664047151;0.09854014598540145;0.09854014598540145;509.0;509.0;27.0;39;39.0;0;39.0;0.0
67;509;3530;0.6;0.0412573673870334;0.0412573673870334;0.07720588235294118;0.07720588235294118;509.0;509.0;21.0;35;35.0;0;35.0;0.0
68;520;3516;0.6756756756756757;0.04807692307692308;0.04807692307692308;0.08976660682226212;0.08976660682226212;520.0;520.0;25.0;37;37.0;0;37.0;0.0
69;502;3535;0.4838709677419355;0.029880478087649404;0.029880478087649404;0.056285178236397754;0.056285178236397754;502.0;502.0;15.0;31;31.0;0;31.0;0.0
70;519;3524;0.7435897435897436;0.055876685934489405;0.055876685934489405;0.10394265232974911;0.10394265232974911;519.0;519.0;29.0;39;39.0;0;39.0;0.0
71;517;3536;0.6170212765957447;0.05609284332688588;0.05609284332688588;0.10283687943262411;0.10283687943262411;517.0;517.0;29.0;47;47.0;0;47.0;0.0
72;512;3523;0.45714285714285713;0.03125;0.03125;0.05850091407678245;0.05850091407678245;512.0;512.0;16.0;35;35.0;0;35.0;0.0
73;472;3574;0.7804878048780488;0.06779661016949153;0.06779661016949153;0.12475633528265108;0.12475633528265108;472.0;472.0;32.0;41;41.0;0;41.0;0.0
74;536;3507;0.58;0.054104477611940295;0.054104477611940295;0.09897610921501707;0.09897610921501707;536.0;536.0;29.0;50;50.0;0;50.0;0.0
75;488;3543;0.5294117647058824;0.036885245901639344;0.036885245901639344;0.06896551724137931;0.06896551724137931;488.0;488.0;18.0;34;34.0;0;34.0;0.0
76;507;3533;0.7708333333333334;0.07297830374753451;0.07297830374753451;0.1333333333333333;0.1333333333333333;507.0;507.0;37.0;48;48.0;0;48.0;0.0
77;474;3571;0.6470588235294118;0.046413502109704644;0.046413502109704644;0.08661417322834646;0.08661417322834646;474.0;474.0;22.0;34;34.0;0;34.0;0.0
78;517;3534;0.5581395348837209;0.04642166344294004;0.04642166344294004;0.08571428571428572;0.08571428571428572;517.0;517.0;24.0;43;43.0;0;43.0;0.0
79;509;3525;0.6585365853658537;0.05304518664047151;0.05304518664047151;0.09818181818181818;0.09818181818181818;509.0;509.0;27.0;41;41.0;0;41.0;0.0
80;498;3550;0.7307692307692307;0.03815261044176707;0.03815261044176707;0.07251908396946564;0.07251908396946564;498.0;498.0;19.0;26;26.0;0;26.0;0.0
81;469;3577;0.6363636363636364;0.04477611940298507;0.04477611940298507;0.08366533864541832;0.08366533864541832;469.0;469.0;21.0;33;33.0;0;33.0;0.0
82;504;3537;0.6976744186046512;0.05952380952380952;0.05952380952380952;0.10968921389396709;0.10968921389396709;504.0;504.0;30.0;43;43.0;0;43.0;0.0
83;493;3553;0.7857142857142857;0.06693711967545639;0.06693711967545639;0.12336448598130842;0.12336448598130842;493.0;493.0;33.0;42;42.0;0;42.0;0.0
84;520;3536;0.5348837209302325;0.04423076923076923;0.04423076923076923;0.08170515097690943;0.08170515097690943;520.0;520.0;23.0;43;43.0;0;43.0;0.0
85;492;3554;0.5918367346938775;0.05894308943089431;0.05894308943089431;0.10720887245841036;0.10720887245841036;492.0;492.0;29.0;49;49.0;0;49.0;0.0
86;511;3540;0.6190476190476191;0.050880626223091974;0.050880626223091974;0.09403254972875226;0.09403254972875226;511.0;511.0;26.0;42;42.0;0;42.0;0.0
87;520;3542;0.6829268292682927;0.05384615384615385;0.05384615384615385;0.0998217468805704;0.0998217468805704;520.0;520.0;28.0;41;41.0;0;41.0;0.0
88;529;3517;0.7027027027027027;0.04914933837429111;0.04914933837429111;0.09187279151943462;0.09187279151943462;529.0;529.0;26.0;37;37.0;0;37.0;0.0
89;520;3534;0.6904761904761905;0.05576923076923077;0.05576923076923077;0.10320284697508897;0.10320284697508897;520.0;520.0;29.0;42;42.0;0;42.0;0.0
90;511;3537;0.7818181818181819;0.08414872798434442;0.08414872798434442;0.15194346289752653;0.15194346289752653;511.0;511.0;43.0;55;55.0;0;55.0;0.0
91;490;3563;0.5641025641025641;0.044897959183673466;0.044897959183673466;0.08317580340264649;0.08317580340264649;490.0;490.0;22.0;39;39.0;0;39.0;0.0
92;493;3553;0.5555555555555556;0.05070993914807302;0.05070993914807302;0.0929368029739777;0.0929368029739777;493.0;493.0;25.0;45;45.0;0;45.0;0.0
93;517;3539;0.6888888888888889;0.059961315280464215;0.059961315280464215;0.11032028469750889;0.11032028469750889;517.0;517.0;31.0;45;45.0;0;45.0;0.0
94;512;3536;0.6271186440677966;0.072265625;0.072265625;0.1295971978984238;0.1295971978984238;512.0;512.0;37.0;59;59.0;0;59.0;0.0
95;524;3514;0.7209302325581395;0.05916030534351145;0.05916030534351145;0.10934744268077602;0.10934744268077602;524.0;524.0;31.0;43;43.0;0;43.0;0.0
96;501;3551;0.7804878048780488;0.06387225548902195;0.06387225548902195;0.11808118081180811;0.11808118081180811;501.0;501.0;32.0;41;41.0;0;41.0;0.0
97;488;3542;0.71875;0.0471311475409836;0.0471311475409836;0.08846153846153845;0.08846153846153845;488.0;488.0;23.0;32;32.0;0;32.0;0.0
98;510;3532;0.7959183673469388;0.07647058823529412;0.07647058823529412;0.13953488372093026;0.13953488372093026;510.0;510.0;39.0;49;49.0;0;49.0;0.0
99;479;3579;0.7619047619047619;0.06680584551148225;0.06680584551148225;0.12284069097888674;0.12284069097888674;479.0;479.0;32.0;42;42.0;0;42.0;0.0
100;515;3540;0.725;0.05631067961165048;0.05631067961165048;0.1045045045045045;0.1045045045045045;515.0;515.0;29.0;40;40.0;0;40.0;0.0
