infer_mode;features;train_using_all_batches;train_batch;infer_batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;total_repairs_grdt_correct;total_repairs_grdt_incorrect;rmse
dk;global;True;1;1;38;1962;0.7894736842105263;0.7894736842105263;0.7894736842105263;0.7894736842105263;0.7894736842105263;38;38;30;38;38;0;38;0
dk;global;True;1;2;45;1962;0.6222222222222222;0.6222222222222222;0.6222222222222222;0.6222222222222222;0.6222222222222222;45;45;28;45;45;0;45;0
dk;global;True;1;3;48;1962;0.7291666666666666;0.7291666666666666;0.7291666666666666;0.7291666666666665;0.7291666666666665;48;48;35;48;48;0;48;0
dk;global;True;1;4;45;1962;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;45;45;33;45;45;0;45;0
dk;global;True;1;5;57;1962;0.6842105263157895;0.6842105263157895;0.6842105263157895;0.6842105263157895;0.6842105263157895;57;57;39;57;57;0;57;0
dk;global;True;1;6;46;1962;0.6739130434782609;0.6739130434782609;0.6739130434782609;0.6739130434782609;0.6739130434782609;46;46;31;46;46;0;46;0
dk;global;True;1;7;55;1962;0.7818181818181819;0.7818181818181819;0.7818181818181819;0.7818181818181819;0.7818181818181819;55;55;43;55;55;0;55;0
dk;global;True;1;8;49;1962;0.7551020408163265;0.7551020408163265;0.7551020408163265;0.7551020408163265;0.7551020408163265;49;49;37;49;49;0;49;0
dk;global;True;1;9;47;1962;0.6595744680851063;0.6595744680851063;0.6595744680851063;0.6595744680851063;0.6595744680851063;47;47;31;47;47;0;47;0
infer_mode;features;train_using_all_batches;train_batch;infer_batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;total_repairs_grdt_correct;total_repairs_grdt_incorrect;rmse
dk;incremental;True;1;1;38;1969;0.868421052631579;0.868421052631579;0.868421052631579;0.868421052631579;0.868421052631579;38;38;33;38;38;0;38;0
dk;global;True;1;10;44;1962;0.6590909090909091;0.6590909090909091;0.6590909090909091;0.6590909090909091;0.6590909090909091;44;44;29;44;44;0;44;0
dk;incremental;True;1;2;45;1969;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;45;45;35;45;45;0;45;0
dk;global;True;1;11;53;1962;0.6226415094339622;0.6226415094339622;0.6226415094339622;0.6226415094339622;0.6226415094339622;53;53;33;53;53;0;53;0
dk;incremental;True;1;3;48;1969;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.7916666666666666;0.7916666666666666;48;48;38;48;48;0;48;0
dk;global;True;1;12;43;1962;0.7906976744186046;0.7906976744186046;0.7906976744186046;0.7906976744186046;0.7906976744186046;43;43;34;43;43;0;43;0
dk;incremental;True;1;4;45;1969;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.8666666666666667;45;45;39;45;45;0;45;0
dk;global;True;1;13;54;1962;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;54;54;36;54;54;0;54;0
