batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;5.339895725250244;2.7183518409729004;0.6702795624732971;-5.15243432347592e-41;0.0517541877925396;0.40367645025253296;0.22228848934173584;0.2949504256248474;0.08866480737924576;0.46616360545158386
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;5.161681652069092;2.8159117698669434;0.6946760416030884;-5.15243432347592e-41;0.058364421129226685;0.4868389368057251;0.23144333064556122;0.3476911187171936;0.14876696467399597;0.5585173964500427
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;5.161681652069092;2.8159117698669434;0.6946760416030884;-5.15243432347592e-41;0.058364421129226685;0.4868389368057251;0.23144333064556122;0.3476911187171936;0.14876696467399597;0.5585173964500427
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;5.339895725250244;2.7183518409729004;0.6702795624732971;-5.15243432347592e-41;0.0517541877925396;0.40367645025253296;0.22228848934173584;0.2949504256248474;0.08866480737924576;0.46616360545158386
2;5.273477554321289;2.7620677947998047;0.6165651082992554;-5.15243432347592e-41;0.05061396211385727;0.4004734456539154;0.21659493446350098;0.2871992290019989;0.08307860046625137;0.47432318329811096
2;5.13666296005249;2.8506462574005127;0.6237317323684692;-5.15243432347592e-41;0.05326404049992561;0.43780234456062317;0.23063869774341583;0.31211987137794495;0.13859128952026367;0.5127987861633301
3;5.333609104156494;2.721142292022705;0.6380496025085449;-5.15243432347592e-41;0.05356854572892189;0.4197467565536499;0.21101586520671844;0.30434414744377136;0.11393295973539352;0.49939852952957153
3;5.295083045959473;2.742476463317871;0.6416087746620178;-5.15243432347592e-41;0.05451751872897148;0.4383828938007355;0.22150759398937225;0.32039347290992737;0.16285772621631622;0.5177916884422302
4;5.3699846267700195;2.6855366230010986;0.6604453325271606;-5.15243432347592e-41;0.05656775087118149;0.44158104062080383;0.20817306637763977;0.3051334619522095;0.10553004592657089;0.4984554946422577
4;5.341744422912598;2.695711135864258;0.6613802909851074;-5.15243432347592e-41;0.058222804218530655;0.4555625915527344;0.2170858383178711;0.31389114260673523;0.13917610049247742;0.515064001083374
5;5.3691487312316895;2.714183807373047;0.6383079886436462;-5.15243432347592e-41;0.06093045696616173;0.4294556677341461;0.20698335766792297;0.3081396818161011;0.10671722888946533;0.4871504008769989
5;5.332891941070557;2.738185405731201;0.639779806137085;-5.15243432347592e-41;0.06708350032567978;0.4434041678905487;0.2138320803642273;0.31815484166145325;0.15409260988235474;0.4973979592323303
6;5.33764123916626;2.7128190994262695;0.6069775223731995;-5.15243432347592e-41;0.05795600637793541;0.4239594340324402;0.21653930842876434;0.2989962100982666;0.08499445766210556;0.4693243205547333
6;5.308990478515625;2.7293238639831543;0.6041640043258667;-5.15243432347592e-41;0.055527135729789734;0.42949122190475464;0.21616312861442566;0.2998996376991272;0.12134141474962234;0.4747692346572876
7;5.348385334014893;2.6966099739074707;0.6257212162017822;-5.15243432347592e-41;0.04869316890835762;0.42095062136650085;0.21676628291606903;0.29310545325279236;0.0956692025065422;0.4984246492385864
7;5.319369316101074;2.7165071964263916;0.6269581913948059;-5.15243432347592e-41;0.049805063754320145;0.4310995638370514;0.22401759028434753;0.301264226436615;0.12590056657791138;0.5062068700790405
8;5.338820934295654;2.7380142211914062;0.6076972484588623;-5.15243432347592e-41;0.050031878054142;0.41229844093322754;0.21788182854652405;0.30025020241737366;0.09799397736787796;0.4740949273109436
8;5.369357109069824;2.720750093460083;0.6098382472991943;-5.15243432347592e-41;0.05118502303957939;0.4097755253314972;0.21838827431201935;0.3003467619419098;0.0778944194316864;0.47157546877861023
9;5.328640937805176;2.7056727409362793;0.6207685470581055;-5.15243432347592e-41;0.0449482761323452;0.4204065203666687;0.20769494771957397;0.2874382436275482;0.10873012989759445;0.4692719578742981
9;5.35347318649292;2.694934606552124;0.6225924491882324;-5.15243432347592e-41;0.04815683141350746;0.41752681136131287;0.21564872562885284;0.2886691093444824;0.08047495037317276;0.4655107259750366
10;5.3148417472839355;2.75834059715271;0.6502453684806824;-5.15243432347592e-41;0.06163021922111511;0.4366379380226135;0.22007866203784943;0.3124385178089142;0.11504737287759781;0.48040202260017395
10;5.3449177742004395;2.734433650970459;0.6532015800476074;-5.15243432347592e-41;0.06053001061081886;0.4291050434112549;0.21506953239440918;0.30579668283462524;0.09243710339069366;0.4753279685974121
11;5.287202835083008;2.7733607292175293;0.6200345158576965;-5.15243432347592e-41;0.06667159497737885;0.40461599826812744;0.21776650846004486;0.28865358233451843;0.12133549898862839;0.4674314558506012
11;5.2611284255981445;2.7910003662109375;0.6170875430107117;-5.15243432347592e-41;0.06626182794570923;0.4059396982192993;0.21453779935836792;0.2888196110725403;0.13487182557582855;0.4691220223903656
12;5.368217468261719;2.7025630474090576;0.6516793370246887;-5.15243432347592e-41;0.04441945627331734;0.42422759532928467;0.21130086481571198;0.31457987427711487;0.0900513157248497;0.47360819578170776
12;5.343662738800049;2.7201850414276123;0.6513820886611938;-5.15243432347592e-41;0.04415886849164963;0.4287113845348358;0.21162821352481842;0.31740307807922363;0.11120186001062393;0.47703179717063904
13;5.323554039001465;2.720595121383667;0.6096925139427185;-5.15243432347592e-41;0.05102952942252159;0.41609692573547363;0.22127433121204376;0.30570188164711;0.08577211201190948;0.43935322761535645
13;5.315070152282715;2.697777509689331;0.618431031703949;-5.15243432347592e-41;0.050437502562999725;0.4277256727218628;0.21978197991847992;0.3132231831550598;0.09860365837812424;0.4487664997577667
14;5.352318286895752;2.6821582317352295;0.6112908720970154;-5.15243432347592e-41;0.048424769192934036;0.41730061173439026;0.21493938565254211;0.28606805205345154;0.07929522544145584;0.4734431207180023
14;5.350280284881592;2.6719377040863037;0.6141601204872131;-5.15243432347592e-41;0.048587631434202194;0.4227142035961151;0.21552979946136475;0.28899210691452026;0.0926743745803833;0.4783421754837036
2;5.13666296005249;2.8506462574005127;0.6237317323684692;-5.15243432347592e-41;0.05326404049992561;0.43780234456062317;0.23063869774341583;0.31211987137794495;0.13859128952026367;0.5127987861633301
2;5.273477554321289;2.7620677947998047;0.6165651082992554;-5.15243432347592e-41;0.05061396211385727;0.4004734456539154;0.21659493446350098;0.2871992290019989;0.08307860046625137;0.47432318329811096
15;5.338661193847656;2.6966044902801514;0.5946671366691589;-5.15243432347592e-41;0.05032585188746452;0.38400569558143616;0.19759304821491241;0.2762235999107361;0.0796370804309845;0.45219284296035767
15;5.336967945098877;2.693953514099121;0.5956459045410156;-5.15243432347592e-41;0.049325741827487946;0.3848545253276825;0.19789807498455048;0.2768462896347046;0.08997828513383865;0.4557323455810547
16;5.351680278778076;2.7171006202697754;0.621941328048706;-5.15243432347592e-41;0.05739697068929672;0.40832141041755676;0.20516851544380188;0.2768709659576416;0.09371926635503769;0.44856950640678406
16;5.3478684425354;2.714146137237549;0.6237564086914062;-5.15243432347592e-41;0.05695077031850815;0.4110863208770752;0.2059193253517151;0.279188871383667;0.10307632386684418;0.45204904675483704
17;5.339090824127197;2.711078643798828;0.6068661212921143;-5.15243432347592e-41;0.04637715592980385;0.41259709000587463;0.2161547690629959;0.2938292324542999;0.09187444299459457;0.46522998809814453
17;5.337579250335693;2.7047135829925537;0.6105884909629822;-5.15243432347592e-41;0.04579007253050804;0.41483601927757263;0.21354679763317108;0.296688973903656;0.10318554937839508;0.4693838953971863
18;5.356903076171875;2.704643726348877;0.625418484210968;-5.15243432347592e-41;0.05481685325503349;0.41340234875679016;0.22162063419818878;0.28794240951538086;0.0824013352394104;0.4577483832836151
18;5.354440689086914;2.701505184173584;0.6304186582565308;-5.15243432347592e-41;0.05440565198659897;0.4138939380645752;0.21865954995155334;0.28956523537635803;0.0976908728480339;0.45873215794563293
19;5.320491313934326;2.7510898113250732;0.6277128458023071;-5.15243432347592e-41;0.061905890703201294;0.42301344871520996;0.22364576160907745;0.30903303623199463;0.11221226304769516;0.48417264223098755
19;5.318972587585449;2.7448716163635254;0.6293525099754333;-5.15243432347592e-41;0.062412578612565994;0.4240560829639435;0.22709353268146515;0.3112192749977112;0.1184157058596611;0.4877602458000183
20;5.337051868438721;2.7357587814331055;0.6289811730384827;-5.15243432347592e-41;0.04886442795395851;0.423129141330719;0.225519597530365;0.3096076250076294;0.09250515699386597;0.47831299901008606
20;5.329039573669434;2.738661289215088;0.6279003024101257;-5.15243432347592e-41;0.04703900218009949;0.4220309555530548;0.21812936663627625;0.3083220422267914;0.10016999393701553;0.4785434603691101
3;5.295083045959473;2.742476463317871;0.6416087746620178;-5.15243432347592e-41;0.05451751872897148;0.4383828938007355;0.22150759398937225;0.32039347290992737;0.16285772621631622;0.5177916884422302
3;5.333609104156494;2.721142292022705;0.6380496025085449;-5.15243432347592e-41;0.05356854572892189;0.4197467565536499;0.21101586520671844;0.30434414744377136;0.11393295973539352;0.49939852952957153
21;5.367757797241211;2.6996374130249023;0.6786255240440369;-5.15243432347592e-41;0.062266476452350616;0.42449015378952026;0.20432397723197937;0.3060438334941864;0.10354713350534439;0.471828818321228
21;5.367587089538574;2.6981494426727295;0.6790310740470886;-5.15243432347592e-41;0.060877494513988495;0.42390331625938416;0.20163525640964508;0.30536091327667236;0.10972902923822403;0.47297364473342896
22;5.346314430236816;2.7087652683258057;0.6435229182243347;-5.15243432347592e-41;0.055602531880140305;0.41198432445526123;0.21149446070194244;0.2999975383281708;0.09581258893013;0.4559186100959778
22;5.342977046966553;2.7094831466674805;0.6445395946502686;-5.15243432347592e-41;0.055416617542505264;0.41134560108184814;0.20902754366397858;0.2998107671737671;0.10225309431552887;0.4564984440803528
23;5.39066219329834;2.7010793685913086;0.6508813500404358;-5.15243432347592e-41;0.0617901086807251;0.4536362886428833;0.21683095395565033;0.3215557336807251;0.10221195220947266;0.5190562605857849
23;5.38788366317749;2.6988255977630615;0.6529249548912048;-5.15243432347592e-41;0.06244039535522461;0.4538639485836029;0.21690703928470612;0.3225705325603485;0.11177122592926025;0.5202128291130066
24;5.387630462646484;2.6809418201446533;0.6329940557479858;-5.15243432347592e-41;0.06740377843379974;0.4374198913574219;0.22342953085899353;0.3104134798049927;0.10055980831384659;0.5036649703979492
24;5.383305072784424;2.68227481842041;0.6363662481307983;-5.15243432347592e-41;0.0667223110795021;0.43782252073287964;0.22407886385917664;0.31210431456565857;0.10337581485509872;0.5050480365753174
25;5.378316402435303;2.687817096710205;0.6392486691474915;-5.15243432347592e-41;0.04992666840553284;0.4050857722759247;0.20108939707279205;0.3001428544521332;0.10143926739692688;0.48512956500053406
25;5.374882698059082;2.688727378845215;0.6412802338600159;-5.15243432347592e-41;0.05022728070616722;0.4068000316619873;0.20146718621253967;0.30151620507240295;0.11903519183397293;0.48749175667762756
4;5.3699846267700195;2.6855366230010986;0.6604453325271606;-5.15243432347592e-41;0.05656775087118149;0.44158104062080383;0.20817306637763977;0.3051334619522095;0.10553004592657089;0.4984554946422577
4;5.341744422912598;2.695711135864258;0.6613802909851074;-5.15243432347592e-41;0.058222804218530655;0.4555625915527344;0.2170858383178711;0.31389114260673523;0.13917610049247742;0.515064001083374
26;5.359287738800049;2.6994235515594482;0.5942052602767944;-5.15243432347592e-41;0.047386590391397476;0.4097152054309845;0.21104294061660767;0.2804352939128876;0.06645755469799042;0.44281303882598877
26;5.35691499710083;2.6981592178344727;0.5971918702125549;-5.15243432347592e-41;0.04767335578799248;0.4097845256328583;0.2127038985490799;0.2814660668373108;0.07781678438186646;0.4439659118652344
27;5.309306621551514;2.7249021530151367;0.5907619595527649;-5.15243432347592e-41;0.040169913321733475;0.38969072699546814;0.20946569740772247;0.2770228385925293;0.09267708659172058;0.4466903507709503
27;5.308434963226318;2.7226500511169434;0.5933140516281128;-5.15243432347592e-41;0.04019702225923538;0.3902519941329956;0.20934276282787323;0.27876776456832886;0.0988771989941597;0.44853246212005615
28;5.318854808807373;2.7290797233581543;0.6205210089683533;-5.15243432347592e-41;0.0591268315911293;0.4092674255371094;0.21936842799186707;0.29608428478240967;0.09656878560781479;0.4744977056980133
28;5.320281505584717;2.7280802726745605;0.6198287606239319;-5.15243432347592e-41;0.05974951758980751;0.4098919928073883;0.22042216360569;0.2953476011753082;0.09220892935991287;0.47361528873443604
29;5.374543190002441;2.6839935779571533;0.651561439037323;-5.15243432347592e-41;0.051209114491939545;0.43356916308403015;0.22304296493530273;0.3005988597869873;0.10896038264036179;0.4810827672481537
29;5.375754356384277;2.68595552444458;0.6494652628898621;-5.15243432347592e-41;0.05103947967290878;0.4337616264820099;0.22221460938453674;0.2994990348815918;0.10409616678953171;0.48014792799949646
5;5.3691487312316895;2.714183807373047;0.6383079886436462;-5.15243432347592e-41;0.06093045696616173;0.4294556677341461;0.20698335766792297;0.3081396818161011;0.10671722888946533;0.4871504008769989
5;5.332891941070557;2.738185405731201;0.639779806137085;-5.15243432347592e-41;0.06708350032567978;0.4434041678905487;0.2138320803642273;0.31815484166145325;0.15409260988235474;0.4973979592323303
30;5.339763641357422;2.7350213527679443;0.6246609091758728;-5.15243432347592e-41;0.05277646705508232;0.3989901542663574;0.2092534303665161;0.29350635409355164;0.10529083758592606;0.4548008441925049
30;5.339381694793701;2.7357256412506104;0.6248601675033569;-5.15243432347592e-41;0.05353226512670517;0.40085020661354065;0.21112853288650513;0.29394105076789856;0.1017417386174202;0.4555377662181854
31;5.345709323883057;2.7161717414855957;0.6347421407699585;-5.15243432347592e-41;0.05829015374183655;0.42813992500305176;0.20853225886821747;0.3077300190925598;0.10419699549674988;0.4833734333515167
