infer_mode;features;train_using_all_batches;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;False;1;1853430;152657;0.23670759769482966;0.0062716153294162715;0.0062716153294162715;0.01221947326122961;0.01221947326122961;1853430.0;1853430.0;11624.0;49107;49107.0;0;49107.0;0.0
infer_mode;features;train_using_all_batches;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
all;incremental;False;1;0;2000000;0.19798746114535587;0.00608277625807287;0;0.011802930631871366;0.0;0.0;1853430.0;11274.0;56944;56943.0;8227.0;48716.0;0.0
