batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;-5.407610773829469e-42;5.048311233520508;1.2281618118286133;5.020534515380859;0.08944988250732422;0.8234884142875671;0.3509518802165985;0.5792171955108643;0.15630808472633362;0.9523102641105652
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;-5.407610773829469e-42;4.99312686920166;1.2573418617248535;4.831531524658203;0.09884053468704224;0.9598283767700195;0.3846430778503418;0.6815901398658752;0.28294241428375244;1.077183723449707
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;-5.407610773829469e-42;4.99312686920166;1.2573418617248535;4.831531524658203;0.09884053468704224;0.9598283767700195;0.3846430778503418;0.6815901398658752;0.28294241428375244;1.077183723449707
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;-5.407610773829469e-42;5.048311233520508;1.2281618118286133;5.020534515380859;0.08944988250732422;0.8234884142875671;0.3509518802165985;0.5792171955108643;0.15630808472633362;0.9523102641105652
2;-5.407610773829469e-42;5.056833744049072;1.079738736152649;4.888347148895264;0.07608339190483093;0.7873096466064453;0.33931460976600647;0.5415579080581665;0.13048690557479858;0.9264757633209229
2;-5.407610773829469e-42;5.028709411621094;1.0627446174621582;4.771810531616211;0.07441401481628418;0.795678973197937;0.3418501317501068;0.5495416522026062;0.268426775932312;0.9418897032737732
3;-5.407610773829469e-42;5.0650315284729;1.1421653032302856;4.949602127075195;0.10294442623853683;0.8627981543540955;0.3578128218650818;0.6157045364379883;0.1771734207868576;1.014033317565918
3;-5.407610773829469e-42;5.045804023742676;1.144533395767212;4.875596046447754;0.10503649711608887;0.884259819984436;0.3650139570236206;0.6372448801994324;0.2865915596485138;1.040558099746704
4;-5.407610773829469e-42;5.016683101654053;1.1522217988967896;5.006049633026123;0.10628041625022888;0.879752516746521;0.36330777406692505;0.6031966805458069;0.17828698456287384;1.0318199396133423
4;-5.407610773829469e-42;5.004399299621582;1.1449015140533447;4.938858509063721;0.1045360341668129;0.8938165903091431;0.37069812417030334;0.6177777051925659;0.2488231062889099;1.056900978088379
5;-5.407610773829469e-42;5.014946937561035;1.1158427000045776;5.011040210723877;0.11277725547552109;0.8494887351989746;0.35214242339134216;0.5779048800468445;0.18283015489578247;0.9930345416069031
