batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.1621298789978027;2.825864791870117;0.4360238313674927;2.0030934810638428;0.036214813590049744;3.6202585697174072;1.7015630006790161;1.9043352603912354;1.0247220993041992;8.934679008535034e-42
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;2.7897560596466064;2.5221173763275146;0.4446679353713989;1.7565991878509521;0.02647809498012066;3.7651689052581787;1.7568222284317017;1.8589682579040527;1.1059188842773438;8.934679008535034e-42
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;2.7897560596466064;2.5221173763275146;0.4446679353713989;1.7565991878509521;0.02647809498012066;3.7651689052581787;1.7568222284317017;1.8589682579040527;1.1059188842773438;8.934679008535034e-42
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.1621298789978027;2.825864791870117;0.4360238313674927;2.0030934810638428;0.036214813590049744;3.6202585697174072;1.7015630006790161;1.9043352603912354;1.0247220993041992;8.934679008535034e-42
2;3.1646854877471924;2.8961780071258545;0.42412257194519043;2.0145530700683594;0.03405763953924179;3.5737357139587402;1.6639877557754517;1.8531237840652466;1.0055758953094482;8.934679008535034e-42
2;3.0282199382781982;2.7692971229553223;0.3966010808944702;1.8295466899871826;0.021536748856306076;3.7241978645324707;1.6908817291259766;1.8270326852798462;1.0213545560836792;8.934679008535034e-42
3;3.1907482147216797;2.8773868083953857;0.4498092532157898;2.0343470573425293;0.05585900694131851;3.6424405574798584;1.713366985321045;1.8712973594665527;0.9977297782897949;8.934679008535034e-42
3;3.0526821613311768;2.753725290298462;0.44416505098342896;1.8521431684494019;0.04540376365184784;3.697936534881592;1.7143276929855347;1.8437339067459106;1.008980393409729;8.934679008535034e-42
4;3.219346761703491;2.9201762676239014;0.4058040678501129;2.053689479827881;0.04779687523841858;3.673189640045166;1.698771595954895;1.86820650100708;0.9537915587425232;8.934679008535034e-42
4;3.0987625122070312;2.818960189819336;0.43086373805999756;1.9300789833068848;0.058353524655103683;3.699221134185791;1.745651364326477;1.854121208190918;0.9812248945236206;8.934679008535034e-42
5;3.161027669906616;2.891554594039917;0.426848828792572;2.0019099712371826;0.04698394238948822;3.597719669342041;1.702116847038269;1.8518999814987183;0.9932398796081543;8.934679008535034e-42
5;3.0320541858673096;2.7828927040100098;0.4365687668323517;1.8799844980239868;0.0457121916115284;3.655013084411621;1.6902858018875122;1.8533872365951538;1.0001840591430664;8.934679008535034e-42
6;3.0939695835113525;2.831501007080078;0.3805524408817291;1.9319558143615723;0.0473596453666687;3.554158926010132;1.6785824298858643;1.8176459074020386;0.9467906951904297;8.934679008535034e-42
6;2.9901559352874756;2.7534148693084717;0.3847202658653259;1.8475583791732788;0.04092037305235863;3.615894317626953;1.662545919418335;1.8145915269851685;0.9762285351753235;8.934679008535034e-42
7;3.131652593612671;2.8355178833007812;0.40548691153526306;1.971218228340149;0.03403843566775322;3.5864267349243164;1.6949392557144165;1.8732819557189941;1.007006049156189;8.934679008535034e-42
7;3.0184812545776367;2.7465765476226807;0.4098876416683197;1.874602198600769;0.03593292459845543;3.6627185344696045;1.6763792037963867;1.853906512260437;1.024595856666565;8.934679008535034e-42
8;3.039583206176758;2.7475662231445312;0.3960709869861603;1.8843008279800415;0.04594193026423454;3.6512131690979004;1.662824273109436;1.8267873525619507;0.9751307964324951;8.934679008535034e-42
8;3.091062068939209;2.7801878452301025;0.38146087527275085;1.9552279710769653;0.04961277171969414;3.593026638031006;1.6848430633544922;1.8478301763534546;0.9424112439155579;8.934679008535034e-42
9;3.1299381256103516;2.8540995121002197;0.42419150471687317;1.9519157409667969;0.017347106710076332;3.614553689956665;1.5979441404342651;1.8071975708007812;0.9522733688354492;8.934679008535034e-42
9;3.1812400817871094;2.882944107055664;0.42805609107017517;2.0174288749694824;0.018614837899804115;3.5789554119110107;1.6202303171157837;1.8448938131332397;0.9124114513397217;8.934679008535034e-42
10;3.1482911109924316;2.8943111896514893;0.40647298097610474;1.9321621656417847;0.020289499312639236;3.6202287673950195;1.626530408859253;1.8499248027801514;0.9744649529457092;8.934679008535034e-42
10;3.2008204460144043;2.9181790351867676;0.40907713770866394;1.9900634288787842;0.027517694979906082;3.6042609214782715;1.6387983560562134;1.8769786357879639;0.9356675744056702;8.934679008535034e-42
11;3.207803726196289;2.94427227973938;0.4115210771560669;1.971169352531433;0.026024825870990753;3.6013994216918945;1.6326526403427124;1.8556462526321411;1.0025534629821777;8.934679008535034e-42
11;3.169713020324707;2.9257192611694336;0.41281700134277344;1.9293838739395142;0.02175317518413067;3.610734224319458;1.6294325590133667;1.8474767208099365;1.0310895442962646;8.934679008535034e-42
