infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;1;20;1985;1.0;0.15;0.15;0.2608695652173913;0.2608695652173913;20.0;20.0;3.0;3;3.0;0;3.0;0.0
dk;incremental;True;-1;2;35;3969;0.8888888888888888;0.22857142857142856;0.22857142857142856;0.3636363636363636;0.3636363636363636;35.0;35.0;8.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;3;26;4482;0.7;0.2692307692307692;0.2692307692307692;0.3888888888888889;0.3888888888888889;26.0;26.0;7.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;4;25;7986;0.9166666666666666;0.44;0.44;0.5945945945945945;0.5945945945945945;25.0;25.0;11.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;5;29;9978;0.9285714285714286;0.4482758620689655;0.4482758620689655;0.6046511627906977;0.6046511627906977;29.0;29.0;13.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;6;32;5992;0.8666666666666667;0.40625;0.40625;0.5531914893617021;0.5531914893617021;32.0;32.0;13.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;7;26;6994;0.7222222222222222;0.5;0.5;0.5909090909090908;0.5909090909090908;26.0;26.0;13.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;8;30;7995;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;30.0;30.0;20.0;20;20.0;0;20.0;0.0
dk;incremental;True;-1;9;28;0;0.9411764705882353;0.5714285714285714;0.5714285714285714;0.7111111111111111;0.7111111111111111;28.0;28.0;16.0;17;17.0;0;17.0;0.0
dk;incremental;True;-1;10;25;4998;0.7333333333333333;0.44;0.44;0.5499999999999999;0.5499999999999999;25.0;25.0;11.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;11;31;8241;0.8636363636363636;0.6129032258064516;0.6129032258064516;0.7169811320754716;0.7169811320754716;31.0;31.0;19.0;22;22.0;0;22.0;0.0
dk;incremental;True;-1;12;16;8998;0.8333333333333334;0.625;0.625;0.7142857142857143;0.7142857142857143;16.0;16.0;10.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;13;37;0;1.0;0.6756756756756757;0.6756756756756757;0.8064516129032258;0.8064516129032258;37.0;37.0;25.0;25;25.0;0;25.0;0.0
dk;incremental;True;-1;14;27;0;0.9473684210526315;0.6666666666666666;0.6666666666666666;0.782608695652174;0.782608695652174;27.0;27.0;18.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;15;29;0;0.7619047619047619;0.5517241379310345;0.5517241379310345;0.64;0.64;29.0;29.0;16.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;16;20;0;0.875;0.7;0.7;0.7777777777777777;0.7777777777777777;20.0;20.0;14.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;17;29;0;0.8888888888888888;0.5517241379310345;0.5517241379310345;0.6808510638297872;0.6808510638297872;29.0;29.0;16.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;18;30;4498;0.9565217391304348;0.7333333333333333;0.7333333333333333;0.8301886792452831;0.8301886792452831;30.0;30.0;22.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;19;17;4749;0.9166666666666666;0.6470588235294118;0.6470588235294118;0.7586206896551724;0.7586206896551724;17.0;17.0;11.0;12;12.0;0;12.0;0.0
dk;incremental;True;-1;20;18;4998;1.0;0.5555555555555556;0.5555555555555556;0.7142857142857143;0.7142857142857143;18.0;18.0;10.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;21;33;5250;0.9130434782608695;0.6363636363636364;0.6363636363636364;0.75;0.75;33.0;33.0;21.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;22;22;16498;0.9285714285714286;0.5909090909090909;0.5909090909090909;0.7222222222222223;0.7222222222222223;22.0;22.0;13.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;23;26;0;0.8947368421052632;0.6538461538461539;0.6538461538461539;0.7555555555555555;0.7555555555555555;26.0;26.0;17.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;24;36;0;0.896551724137931;0.7222222222222222;0.7222222222222222;0.7999999999999999;0.7999999999999999;36.0;36.0;26.0;29;29.0;0;29.0;0.0
dk;incremental;True;-1;25;27;6245;0.875;0.5185185185185185;0.5185185185185185;0.6511627906976744;0.6511627906976744;27.0;27.0;14.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;26;32;0;0.8695652173913043;0.625;0.625;0.7272727272727273;0.7272727272727273;32.0;32.0;20.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;27;25;0;0.8125;0.52;0.52;0.6341463414634146;0.6341463414634146;25.0;25.0;13.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;28;25;0;1.0;0.64;0.64;0.7804878048780487;0.7804878048780487;25.0;25.0;16.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;29;29;0;0.85;0.5862068965517241;0.5862068965517241;0.6938775510204082;0.6938775510204082;29.0;29.0;17.0;20;20.0;0;20.0;0.0
dk;incremental;True;-1;30;27;0;0.8947368421052632;0.6296296296296297;0.6296296296296297;0.7391304347826088;0.7391304347826088;27.0;27.0;17.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;31;29;0;0.8947368421052632;0.5862068965517241;0.5862068965517241;0.7083333333333333;0.7083333333333333;29.0;29.0;17.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;32;29;0;0.7777777777777778;0.4827586206896552;0.4827586206896552;0.5957446808510638;0.5957446808510638;29.0;29.0;14.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;33;29;0;0.8571428571428571;0.6206896551724138;0.6206896551724138;0.7200000000000001;0.7200000000000001;29.0;29.0;18.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;34;29;0;1.0;0.5517241379310345;0.5517241379310345;0.7111111111111111;0.7111111111111111;29.0;29.0;16.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;35;32;0;0.7142857142857143;0.46875;0.46875;0.5660377358490566;0.5660377358490566;32.0;32.0;15.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;36;24;0;0.9473684210526315;0.75;0.75;0.8372093023255814;0.8372093023255814;24.0;24.0;18.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;37;29;0;0.8095238095238095;0.5862068965517241;0.5862068965517241;0.68;0.68;29.0;29.0;17.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;38;25;0;0.9230769230769231;0.48;0.48;0.631578947368421;0.631578947368421;25.0;25.0;12.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;39;26;0;0.7777777777777778;0.5384615384615384;0.5384615384615384;0.6363636363636364;0.6363636363636364;26.0;26.0;14.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;40;34;0;0.88;0.6470588235294118;0.6470588235294118;0.7457627118644068;0.7457627118644068;34.0;34.0;22.0;25;25.0;0;25.0;0.0
dk;incremental;True;-1;41;23;0;0.9230769230769231;0.5217391304347826;0.5217391304347826;0.6666666666666667;0.6666666666666667;23.0;23.0;12.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;42;16;10498;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;16.0;16.0;8.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;43;28;0;0.9444444444444444;0.6071428571428571;0.6071428571428571;0.7391304347826088;0.7391304347826088;28.0;28.0;17.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;44;32;0;0.9523809523809523;0.625;0.625;0.7547169811320755;0.7547169811320755;32.0;32.0;20.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;45;26;0;0.8;0.46153846153846156;0.46153846153846156;0.5853658536585367;0.5853658536585367;26.0;26.0;12.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;46;28;0;0.6470588235294118;0.39285714285714285;0.39285714285714285;0.4888888888888888;0.4888888888888888;28.0;28.0;11.0;17;17.0;0;17.0;0.0
dk;incremental;True;-1;47;29;0;0.875;0.7241379310344828;0.7241379310344828;0.7924528301886793;0.7924528301886793;29.0;29.0;21.0;24;24.0;0;24.0;0.0
dk;incremental;True;-1;48;27;0;0.9523809523809523;0.7407407407407407;0.7407407407407407;0.8333333333333334;0.8333333333333334;27.0;27.0;20.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;49;20;0;0.7692307692307693;0.5;0.5;0.6060606060606061;0.6060606060606061;20.0;20.0;10.0;13;13.0;0;13.0;0.0
dk;incremental;True;-1;50;33;0;0.9047619047619048;0.5757575757575758;0.5757575757575758;0.7037037037037038;0.7037037037037038;33.0;33.0;19.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;51;22;0;1.0;0.6363636363636364;0.6363636363636364;0.7777777777777778;0.7777777777777778;22.0;22.0;14.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;52;26;0;0.9473684210526315;0.6923076923076923;0.6923076923076923;0.7999999999999999;0.7999999999999999;26.0;26.0;18.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;53;31;0;0.9130434782608695;0.6774193548387096;0.6774193548387096;0.7777777777777777;0.7777777777777777;31.0;31.0;21.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;54;31;0;0.9444444444444444;0.5483870967741935;0.5483870967741935;0.6938775510204082;0.6938775510204082;31.0;31.0;17.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;55;21;0;1.0;0.5238095238095238;0.5238095238095238;0.6875000000000001;0.6875000000000001;21.0;21.0;11.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;56;24;0;0.9333333333333333;0.5833333333333334;0.5833333333333334;0.7179487179487181;0.7179487179487181;24.0;24.0;14.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;57;29;0;0.8235294117647058;0.4827586206896552;0.4827586206896552;0.608695652173913;0.608695652173913;29.0;29.0;14.0;17;17.0;0;17.0;0.0
dk;incremental;True;-1;58;32;0;0.95;0.59375;0.59375;0.7307692307692308;0.7307692307692308;32.0;32.0;19.0;20;20.0;0;20.0;0.0
dk;incremental;True;-1;59;28;0;0.8695652173913043;0.7142857142857143;0.7142857142857143;0.7843137254901961;0.7843137254901961;28.0;28.0;20.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;60;21;0;0.8125;0.6190476190476191;0.6190476190476191;0.7027027027027026;0.7027027027027026;21.0;21.0;13.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;61;31;0;0.9523809523809523;0.6451612903225806;0.6451612903225806;0.7692307692307692;0.7692307692307692;31.0;31.0;20.0;21;21.0;0;21.0;0.0
dk;incremental;True;-1;62;23;0;0.75;0.5217391304347826;0.5217391304347826;0.6153846153846153;0.6153846153846153;23.0;23.0;12.0;16;16.0;0;16.0;0.0
dk;incremental;True;-1;63;26;0;0.9444444444444444;0.6538461538461539;0.6538461538461539;0.7727272727272727;0.7727272727272727;26.0;26.0;17.0;18;18.0;0;18.0;0.0
dk;incremental;True;-1;64;22;0;0.8666666666666667;0.5909090909090909;0.5909090909090909;0.7027027027027029;0.7027027027027029;22.0;22.0;13.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;65;24;0;0.8666666666666667;0.5416666666666666;0.5416666666666666;0.6666666666666667;0.6666666666666667;24.0;24.0;13.0;15;15.0;0;15.0;0.0
dk;incremental;True;-1;66;34;0;0.9166666666666666;0.6470588235294118;0.6470588235294118;0.7586206896551724;0.7586206896551724;34.0;34.0;22.0;24;24.0;0;24.0;0.0
dk;incremental;True;-1;67;28;0;0.782608695652174;0.6428571428571429;0.6428571428571429;0.7058823529411765;0.7058823529411765;28.0;28.0;18.0;23;23.0;0;23.0;0.0
dk;incremental;True;-1;68;32;0;0.9473684210526315;0.5625;0.5625;0.7058823529411765;0.7058823529411765;32.0;32.0;18.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;69;24;0;0.7894736842105263;0.625;0.625;0.6976744186046512;0.6976744186046512;24.0;24.0;15.0;19;19.0;0;19.0;0.0
dk;incremental;True;-1;70;31;0;0.9583333333333334;0.7419354838709677;0.7419354838709677;0.8363636363636364;0.8363636363636364;31.0;31.0;23.0;24;24.0;0;24.0;0.0
