infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;-1;1;13;863;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
dk;incremental;True;-1;2;13;1739;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
dk;incremental;True;-1;3;10;1867;0.5;0.1;0.1;0.16666666666666669;0.16666666666666669;10.0;10.0;1.0;2;2.0;0;2.0;0.0
dk;incremental;True;-1;4;9;3492;1.0;0.2222222222222222;0.2222222222222222;0.3636363636363636;0.3636363636363636;9.0;9.0;2.0;2;2.0;0;2.0;0.0
dk;incremental;True;-1;5;16;3738;1.0;0.4375;0.4375;0.6086956521739131;0.6086956521739131;16.0;16.0;7.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;6;12;5239;1.0;0.4166666666666667;0.4166666666666667;0.5882352941176471;0.5882352941176471;12.0;12.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;7;9;5241;0.8333333333333334;0.5555555555555556;0.5555555555555556;0.6666666666666667;0.6666666666666667;9.0;9.0;5.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;8;11;6990;1.0;0.09090909090909091;0.09090909090909091;0.16666666666666669;0.16666666666666669;11.0;11.0;1.0;1;1.0;0;1.0;0.0
dk;incremental;True;-1;9;15;6738;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;15.0;15.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;10;11;7493;0.8;0.36363636363636365;0.36363636363636365;0.5000000000000001;0.5000000000000001;11.0;11.0;4.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;11;22;10986;0.9090909090909091;0.45454545454545453;0.45454545454545453;0.6060606060606061;0.6060606060606061;22.0;22.0;10.0;11;11.0;0;11.0;0.0
dk;incremental;True;-1;12;15;8988;0.8571428571428571;0.4;0.4;0.5454545454545455;0.5454545454545455;15.0;15.0;6.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;13;12;6495;0.5;0.16666666666666666;0.16666666666666666;0.25;0.25;12.0;12.0;2.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;14;16;10493;1.0;0.25;0.25;0.4;0.4;16.0;16.0;4.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;15;14;3746;0.9;0.6428571428571429;0.6428571428571429;0.75;0.75;14.0;14.0;9.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;16;11;7993;0.8571428571428571;0.5454545454545454;0.5454545454545454;0.6666666666666665;0.6666666666666665;11.0;11.0;6.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;17;8;6371;1.0;0.375;0.375;0.5454545454545454;0.5454545454545454;8.0;8.0;3.0;3;3.0;0;3.0;0.0
dk;incremental;True;-1;18;9;2250;1.0;0.4444444444444444;0.4444444444444444;0.6153846153846153;0.6153846153846153;9.0;9.0;4.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;19;17;14239;0.75;0.17647058823529413;0.17647058823529413;0.2857142857142857;0.2857142857142857;17.0;17.0;3.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;20;11;2498;1.0;0.5454545454545454;0.5454545454545454;0.7058823529411764;0.7058823529411764;11.0;11.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;21;14;0;0.8333333333333334;0.35714285714285715;0.35714285714285715;0.5;0.5;14.0;14.0;5.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;22;15;13746;0.75;0.4;0.4;0.5217391304347827;0.5217391304347827;15.0;15.0;6.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;23;15;2872;0.9;0.6;0.6;0.7200000000000001;0.7200000000000001;15.0;15.0;9.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;24;9;3000;1.0;0.5555555555555556;0.5555555555555556;0.7142857142857143;0.7142857142857143;9.0;9.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;25;13;12494;1.0;0.6923076923076923;0.6923076923076923;0.8181818181818181;0.8181818181818181;13.0;13.0;9.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;26;10;6498;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;10.0;10.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;27;16;0;0.8;0.5;0.5;0.6153846153846154;0.6153846153846154;16.0;16.0;8.0;10;10.0;0;10.0;0.0
dk;incremental;True;-1;28;16;3493;0.875;0.4375;0.4375;0.5833333333333334;0.5833333333333334;16.0;16.0;7.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;29;15;7246;0.8;0.26666666666666666;0.26666666666666666;0.4;0.4;15.0;15.0;4.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;30;9;3750;1.0;0.5555555555555556;0.5555555555555556;0.7142857142857143;0.7142857142857143;9.0;9.0;5.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;31;9;7748;1.0;0.4444444444444444;0.4444444444444444;0.6153846153846153;0.6153846153846153;9.0;9.0;4.0;4;4.0;0;4.0;0.0
dk;incremental;True;-1;32;19;3996;0.875;0.3684210526315789;0.3684210526315789;0.5185185185185185;0.5185185185185185;19.0;19.0;7.0;8;8.0;0;8.0;0.0
dk;incremental;True;-1;33;16;4124;0.6666666666666666;0.375;0.375;0.4800000000000001;0.4800000000000001;16.0;16.0;6.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;34;11;0;1.0;0.5454545454545454;0.5454545454545454;0.7058823529411764;0.7058823529411764;11.0;11.0;6.0;6;6.0;0;6.0;0.0
dk;incremental;True;-1;35;13;0;0.7142857142857143;0.38461538461538464;0.38461538461538464;0.5;0.5;13.0;13.0;5.0;7;7.0;0;7.0;0.0
dk;incremental;True;-1;36;8;4499;1.0;0.25;0.25;0.4;0.4;8.0;8.0;2.0;2;2.0;0;2.0;0.0
dk;incremental;True;-1;37;14;4624;0.5555555555555556;0.35714285714285715;0.35714285714285715;0.43478260869565216;0.43478260869565216;14.0;14.0;5.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;38;14;9499;0.6666666666666666;0.42857142857142855;0.42857142857142855;0.5217391304347826;0.5217391304347826;14.0;14.0;6.0;9;9.0;0;9.0;0.0
dk;incremental;True;-1;39;7;4875;0.6;0.42857142857142855;0.42857142857142855;0.5;0.5;7.0;7.0;3.0;5;5.0;0;5.0;0.0
dk;incremental;True;-1;40;21;4999;0.8571428571428571;0.5714285714285714;0.5714285714285714;0.6857142857142857;0.6857142857142857;21.0;21.0;12.0;14;14.0;0;14.0;0.0
dk;incremental;True;-1;41;13;0;1.0;0.6153846153846154;0.6153846153846154;0.761904761904762;0.761904761904762;13.0;13.0;8.0;8;8.0;0;8.0;0.0
