iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset
1;1;0.06072900000000003;0.0016859999999998543;0.1328060000000002;2.3671553134918213;1.879604;0.0005689999999995976;5.204957000000001;0.2490749999999995;0.015038999999999803;0.5290539999999986
1;2;0.0585059999999995;0.0016959999999990316;0.19578900000000132;3.0182106494903564;3.5218610000000012;0.00160900000000197;10.092675;0.32056400000000096;0.016958999999999946;1.023212000000001
1;3;0.05843099999999879;0.0016759999999997888;0.27044599999999974;4.1511077880859375;6.174028;0.0014610000000061518;16.037158999999996;0.6576509999999942;0.020104000000003452;1.4136340000000018
1;4;0.05845899999999915;0.001685000000001935;0.31401400000000024;5.016720294952393;9.070990000000002;0.001508000000001175;24.063010000000006;0.7970370000000031;0.021729999999990923;1.880594000000002
1;5;0.058815999999993096;0.001660000000001105;0.39235299999999995;6.200875759124756;12.920698999999999;0.0014859999999998763;28.78827299999999;1.2195100000000139;0.025428000000005113;2.2246629999999925
1;6;0.058796999999998434;0.001695999999981268;0.43333800000002043;6.628382444381714;12.886218000000014;0.0015030000000137989;36.456327999999985;1.344364999999982;0.028145999999992455;2.580299999999994
1;7;0.058789999999987685;0.0016929999999888423;0.4372060000000033;7.386510848999023;16.789924999999982;0.0015020000000163236;46.12084100000001;1.5531330000000025;0.027230999999972028;2.913703000000055
1;8;0.058971000000042295;0.0016949999999837928;0.4687569999999823;8.764438390731812;19.510513000000003;0.001541000000031545;;1.711559999999963;0.02840400000002319;3.3717020000000275
1;9;0.05906599999997297;0.0016819999999597712;0.5131109999999808;9.932729005813599;24.959992999999997;0.0014960000000314722;;2.043537000000015;0.030041999999980362;3.687478999999996
1;10;0.05908899999997175;0.0016860000000065156;0.6373370000000023;10.748958826065063;28.002351000000033;0.001485000000002401;;2.3032510000000457;0.031951999999989766;4.003993000000037
2;1;0.05802899999997635;0.0016669999999976426;0.13436799999999494;2.4587578773498535;1.8322009999999977;0.0004299999999943793;;0.17435100000000148;0.015122000000019398;0.5568780000000402
