iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset
1;1;0.06034700000000015;0.001670999999999978;0.13233399999999995;2.3761861324310303;1.91602;0.0005389999999998452;5.286790999999999;0.2470940000000006;0.015204999999999913;0.5316810000000007
1;2;0.05768600000000035;0.0016759999999997888;0.19450499999999948;3.074305295944214;3.55645;0.001583000000000112;10.256547999999999;0.3179799999999986;0.016826000000001784;1.0229709999999983
1;3;0.058022999999998603;0.0016579999999990491;0.2695040000000013;4.173979997634888;6.274345999999994;0.0014120000000019672;16.94108;0.6525589999999966;0.020204999999997142;1.4125540000000072
1;4;0.057978999999996006;0.0016749999999987608;0.31356699999999904;5.12153697013855;9.241487000000006;0.0014539999999954034;23.964457999999993;0.7910980000000052;0.021727999999995973;1.8880239999999873
1;5;0.05807099999999821;0.0016479999999887696;0.3907949999999971;6.306597948074341;13.134361999999996;0.001474999999999227;29.367912000000004;1.2150609999999915;0.025382000000007565;2.221568000000019
1;6;0.05826599999997484;0.0016569999999944685;0.4323320000000024;6.707573652267456;13.314827000000008;0.0014830000000074506;37.072115999999994;1.3354149999999834;0.02691200000001004;2.583816000000013
1;7;0.05839400000002115;0.0016770000000008167;0.43490900000000465;7.482536792755127;17.036925999999994;0.0015240000000176224;46.012572000000034;1.5467569999999569;0.026859000000001743;2.910948000000019
1;8;0.05858100000000377;0.0016820000000166146;0.4686320000000137;8.893611669540405;19.865429000000006;0.0015200000000277214;0;1.711467999999968;0.028159000000016476;3.396481999999992
1;9;0.05917399999998452;0.0016660000000001673;0.5129309999999805;10.068838834762573;25.473676999999952;0.0015089999999986503;0;2.053393999999969;0.030429000000026463;3.708842000000004
1;10;0.05856299999999237;0.0016660000000001673;0.6370699999999943;11.07090163230896;28.59081199999997;0.0015019999999594802;0;2.3145980000000463;0.03188000000000102;4.015020999999933
2;1;0.05711500000001024;0.0016770000000292384;0.13347800000002508;2.434616804122925;1.8672129999999925;0.0004230000000120526;5.5681169999999724;0.17403799999999592;0.014830000000017662;0.5311919999999759
2;2;0.05845300000004272;0.0016610000000127911;0.19609300000001895;3.1191022396087646;3.428430999999989;0.0014170000000035543;10.159603000000004;0.30901899999997795;0.017162000000041644;1.0218110000000138
2;3;0.0583700000000249;0.001672999999982494;0.26986699999997654;4.186834335327148;5.867527999999993;0.001404999999977008;16.712990000000048;0.5653140000000008;0.020228000000031443;1.4058229999999412
2;4;0.05812599999995882;0.0016749999999774445;0.31618600000001607;5.033298492431641;8.602841000000012;0.00141299999995681;24.260004000000038;0.8405329999999935;0.021865000000047985;1.9029820000000086
2;5;0.05830199999996921;0.0016580000000203654;0.4658709999999928;6.268579959869385;12.548057999999969;0.0014409999999998035;28.590604999999982;1.0844889999999623;0.025335000000040964;2.194211999999993
2;6;0.05843899999990754;0.0016629999998940548;0.43335799999999836;6.9283576011657715;12.844614999999976;0.001527000000010048;36.887652;1.1989229999999225;0.10890200000005734;2.5786860000000615
2;7;0.058730999999966116;0.0016760000000886066;0.43875100000002476;7.493748664855957;16.549900999999977;0.0015040000000681175;46.36106899999993;1.5514800000000832;0.02684800000008636;2.9232259999999997
2;8;0.058580000000006294;0.0016789999999673455;0.47412599999995564;8.91405963897705;19.359181000000035;0.0015319999999974243;0;1.7049400000000787;0.028598999999985608;3.4025899999999183
2;9;0.0584400000000187;0.0016570000000228902;0.5132820000000038;10.081396341323853;24.90384800000004;0.0015030000000706423;0;2.059721999999965;0.030791000000021995;3.7070400000000063
2;10;0.05829499999993004;0.0016570000000228902;0.6382670000000417;11.162606000900269;27.792923000000087;0.0015200000000277214;0;2.3188780000000406;0.03208900000004178;4.028024999999957
3;1;0.05718899999999394;0.001694000000043161;0.1332359999998971;2.432539463043213;1.8603160000000116;0.0004430000000184009;5.543942999999899;0.17396399999995538;0.014921999999955915;0.5325950000000148
3;2;0.05814999999995507;0.0016580000000203654;0.19529399999998986;3.1000847816467285;3.4305870000000596;0.0014210000000502987;10.032736;0.311945000000037;0.017249999999989996;1.0246069999999463
3;3;0.05862000000001899;0.0016620000000102664;0.2706079999999247;4.221163511276245;5.819526999999994;0.0014149999999517604;16.314333000000033;0.5667019999999638;0.020319000000085907;1.4177269999998998
3;4;0.05834300000003623;0.0016709999999875436;0.3156209999999646;5.040992498397827;8.630329000000074;0.0014229999999315623;23.941460000000006;0.8442110000000866;0.02174999999999727;1.9030199999999695
3;5;0.058329000000071574;0.0016669999999976426;0.46854799999994157;6.323797225952148;12.489551000000006;0.0014380000000073778;29.33299999999997;1.08601299999998;0.0253339999999298;2.225708000000054
3;6;0.05843500000003132;0.0016640000000052169;0.436764999999923;6.6853063106536865;12.885508999999956;0.001496999999972104;36.406161;1.2013900000000604;0.027186000000028798;2.6668429999999717
3;7;0.05843399999992016;0.001656000000025415;0.43923099999994974;7.571354866027832;16.604311000000052;0.001506000000063068;45.8917100000001;1.555560000000014;0.02693900000008398;2.912730000000238
3;8;0.05858599999987746;0.0016579999999066786;0.4713690000000952;8.881775140762329;19.355778999999984;0.0015130000001590815;0;1.7079080000000886;0.028615000000172586;3.388397000000168
3;9;0.05857900000000882;0.001668999999992593;0.5177129999999579;10.10899806022644;24.899512000000186;0.001506000000063068;0;2.062453000000005;0.03249099999993632;3.736675000000332
3;10;0.05830100000002858;0.0016619999998965795;0.554873999999927;10.928070068359375;27.76640199999997;0.0015319999999974243;0;2.323312999999871;0.032077999999955864;4.0336019999999735
4;1;0.05566300000009505;0.0016789999999673455;0.13240699999983008;2.32620906829834;1.8726039999999102;0.00043099999993501115;5.69098299999996;0.1733839999999418;0.014826000000084605;0.5321939999998904
4;2;0.057968999999957305;0.001672999999982494;0.1952089999999771;3.0955119132995605;3.4210759999998572;0.0014320000000225264;9.959313000000066;0.31438200000002325;0.017149000000017622;1.0263669999999365
4;3;0.05853300000012496;0.001659999999901629;0.27002700000002733;4.3361976146698;5.89020000000005;0.0014340000000174769;16.882922000000008;0.649648999999954;0.020303999999896405;1.4068460000000869
4;4;0.05818500000009408;0.0016620000001239532;0.31535699999994904;5.141740560531616;8.640012999999954;0.0014290000001437875;23.679215999999997;0.8436110000000099;0.021922000000131447;1.8968630000001667
4;5;0.05857900000000882;0.0016749999999774445;0.3926519999999982;6.216419458389282;12.600550999999996;0.0014320000000225264;28.621245000000044;1.0843120000001818;0.025202999999919484;2.223113000000012
4;6;0.05897200000003977;0.0016909999999370484;0.4342330000001766;6.715847015380859;12.823387000000139;0.001492999999982203;36.21263500000009;1.1985359999998764;0.02711900000008427;2.6991789999999583
4;7;0.05865700000003926;0.0017050000001290755;0.4356169999998656;7.549492835998535;16.430041000000074;0.0015160000000378204;45.68618300000003;1.4804959999999028;0.026830000000018117;3.0271280000001752
4;8;0.05883599999992839;0.001684999999952197;0.47206099999993967;8.765814304351807;19.537894999999935;0.0015430000000833388;0;1.7028760000000602;0.02817800000002535;3.4042219999998906
4;9;0.05868299999997362;0.0016640000001189037;0.5177470000000994;10.126596450805664;24.935952999999927;0.001510000000052969;0;2.0720799999999144;0.03121499999997468;3.7415419999999813
4;10;0.05850499999996828;0.0016570000000228902;0.5591850000000704;11.093799829483032;27.848552000000154;0.0015280000000075233;0;2.325691000000006;0.032363000000032116;4.064905999999837
5;1;0.057113000000072134;0.0016550000000279397;0.13428700000008575;2.3589699268341064;1.8623999999999796;0.00042600000006132177;5.636826999999812;0.2505400000000009;0.015195999999832566;0.5329880000001594
5;2;0.058144000000083906;0.001676999999972395;0.19575000000008913;3.0680503845214844;3.436635000000024;0.0014200000000528235;10.120449000000008;0.31345699999997123;0.01724000000012893;1.0326820000000225
5;3;0.05816300000014962;0.0016740000000936561;0.2721590000001015;4.212786674499512;5.8769660000000385;0.0014240000000427244;16.45032399999991;0.6521089999998821;0.020181000000093263;1.4178160000001299
5;4;0.058606999999938125;0.001688999999942098;0.3155970000000252;5.443448305130005;8.696124999999938;0.0014169999999467109;23.88681500000007;0.7657549999998992;0.021874000000025262;1.9020409999998265
5;5;0.05857700000001387;0.0016539999999167776;0.3947910000001684;6.272746324539185;12.493122000000085;0.0014340000000174769;28.66400500000009;1.120766999999887;0.02517400000010639;2.213129000000208
5;6;0.058606999999938125;0.0016669999999976426;0.4340620000000399;6.715374231338501;12.860394000000042;0.0015419999999721767;36.37622600000009;1.195508000000018;0.027137000000038825;2.6861629999998513
5;7;0.05847500000004402;0.0016669999999976426;0.43560900000011316;7.478272438049316;16.544003000000203;0.0015369999998711137;45.801739;1.3942689999998947;0.02719200000001365;3.017767000000049
5;8;0.05858799999987241;0.0016539999999167776;0.46992500000010295;8.80531930923462;19.55360500000006;0.0015249999999014108;0;1.6148679999998876;0.028650000000197906;3.3580789999998615
5;9;0.05875500000001921;0.00169000000005326;0.5946020000001226;10.111815452575684;24.82739800000013;0.0015370000000984874;0;2.070026000000098;0.030850999999984197;3.714866999999913
5;10;0.05851199999983692;0.0016590000000178406;0.563521000000037;11.03954553604126;27.778771000000006;0.0015030000001843291;0;2.2293750000001182;0.032537000000047556;4.0174970000000485
6;1;0.05548399999997855;0.0016899999998258863;0.13346799999999348;2.383748769760132;1.8664949999999862;0.0004240000000663713;5.606896000000006;0.17328700000007302;0.014789000000064334;0.5334679999998571
6;2;0.05840399999988222;0.0016510000000380387;0.19487200000003213;3.059272289276123;3.4337249999998676;0.0014269999999214633;10.107213000000002;0.30972300000007635;0.017190999999911583;1.0348109999999906
6;3;0.05823299999997289;0.0016530000000329892;0.2715770000002067;4.223549842834473;5.871879000000035;0.001404999999977008;16.639639999999872;0.6480999999998858;0.020279999999729625;1.4133010000000468
6;4;0.058352000000013504;0.0016789999999673455;0.3155820000001768;5.134681701660156;8.67255699999987;0.0014360000000124273;23.66807199999994;0.8470340000003489;0.022021999999651598;1.9097799999999552
6;5;0.05856600000015533;0.001678000000083557;0.4703919999997197;6.329185962677002;12.557361000000128;0.0014380000002347515;28.46691899999996;1.0883140000000822;0.02541200000041499;2.2066799999997784
6;6;0.058712999999897875;0.001675999999861233;0.4328089999999065;6.748917102813721;12.891431999999895;0.001528999999663938;36.349244;1.1678719999999885;0.027031000000079075;2.668159999999716
6;7;0.058536000000003696;0.0016610000002401648;0.4362510000000839;7.482277154922485;16.58095400000002;0.0015330000001085864;45.97210200000018;1.3399390000004132;0.027167000000190455;3.046871000000465
6;8;0.058786999999938416;0.0016650000002300658;0.4738280000001396;8.763914346694946;19.475050999999894;0.0015129999997043342;0;1.7085930000002918;0.028995000000122673;3.3970829999998386
6;9;0.05866199999991295;0.001671000000442291;0.5138269999997647;10.19784140586853;24.88321300000007;0.0015079999998306448;0;1.971197999999731;0.030584000000089873;3.690403999999944
6;10;0.058506999999735854;0.001671999999871332;0.5597320000001673;10.983034372329712;27.831412999999884;0.0015029999999569554;0;2.3247269999997116;0.032435999999961496;4.060323999999582
7;1;0.05724000000009255;0.0016609999997854175;0.13399799999979223;2.4583733081817627;1.8771319999996194;0.00044399999978850246;5.408558000000085;0.17332699999997203;0.014892000000145345;0.5332000000003063
7;2;0.05831399999988207;0.0016749999999774445;0.19564700000000812;3.117553949356079;3.422465999999986;0.0013949999997748819;10.202217000000019;0.3097490000000107;0.017225999999936903;1.0435790000001361
7;3;0.058783999999832304;0.001667999999881431;0.2710980000001655;4.2395102977752686;5.897230000000036;0.0014080000000831205;16.511507999999594;0.5671809999998914;0.020433000000139145;1.4174919999995836
7;4;0.058316999999988184;0.0016660000001138542;0.31710400000019945;5.090567588806152;8.61398999999983;0.0014430000001084409;23.715937999999824;0.850210000000061;0.021882000000005064;1.905489000000216
