iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset
1;1;0.060448999999999975;0.00166299999999997;0.12978699999999987;2.317147731781006;1.9051740000000001;0.0006990000000000052;5.243480000000001;0.1730210000000003;0.014526000000000039;0.6031180000000003
1;2;0.057494000000000156;0.0016530000000010148;0.2598210000000005;3.0417888164520264;3.485778999999999;0.0016730000000002576;5.669132000000001;0.3187389999999972;0.016798999999998898;1.0168749999999989
1;3;0.05780299999999983;0.0016409999999993374;0.26933000000000007;4.156496047973633;6.265814000000002;0.0014189999999985048;6.950837;0.665532000000006;0.01998599999999584;1.3997479999999953
1;4;0.05753800000000098;0.0016640000000052169;0.27833000000000396;5.012037992477417;9.184306;0.0014490000000009218;9.690286;0.6787769999999966;0.02034100000000194;1.8883179999999982
1;5;0.0579580000000135;0.001665000000002692;0.3525199999999984;6.13705849647522;12.959244999999996;0.0014759999999967022;7.729091999999994;1.0649549999999977;0.023510000000001696;2.18770099999999
1;6;0.057901999999998566;0.0016449999999963438;0.36345200000000943;6.539067983627319;13.023288000000008;0.001502999999999588;9.131444999999985;1.024675000000002;0.024273000000022193;2.5225560000000087
1;7;0.05867200000000139;0.0016710000000159653;0.3970239999999876;7.115828037261963;15.538179000000014;0.0015070000000036998;8.761358999999999;1.2544499999999914;0.025868000000002667;2.9782829999999763
1;8;0.058447000000001026;0.001688000000001466;0.4259240000000091;8.531830310821533;19.948681000000022;0.001509000000027072;10.824957999999981;1.5588789999999904;0.026885000000021364;3.3289760000000115
1;9;0.05825299999997924;0.001674000000008391;0.4400059999999826;9.785021543502808;24.484380000000016;0.0015050000000087493;9.829012000000006;1.6722989999999527;0.028353000000038264;3.628393000000017
1;10;0.0580229999999915;0.001679000000024189;0.4797330000000102;11.168160676956177;28.879661999999996;0.0015329999999948996;9.927895000000035;1.8654419999999732;0.029095000000040727;3.9530470000000264
2;1;0.05709799999999632;0.0016810000000191394;0.13329500000003236;2.301201581954956;1.9192810000000122;0.0004269999999451102;5.522723000000042;0.17300000000000182;0.014796999999987293;0.5238939999999843
2;2;0.05776900000000751;0.0016400000000089676;0.1939390000000003;2.995816230773926;3.40707900000001;0.0014149999999517604;5.469884000000036;0.31423599999999396;0.017249999999989996;1.028550999999993
2;3;0.05795999999998003;0.0016500000000405635;0.2701210000000174;4.080158233642578;5.869282999999996;0.001404999999977008;6.856547000000035;0.5664959999999724;0.020168000000012398;1.393068000000028
2;4;0.057779999999979736;0.0016470000000481377;0.27953100000001996;4.9401185512542725;8.64713800000004;0.0014060000000313266;9.514279999999985;0.6567760000000362;0.02052099999997381;1.8867880000000241
2;5;0.05788100000000895;0.0016669999999976426;0.35463800000002266;6.003783941268921;12.651337000000012;0.001416000000006079;7.566737999999987;1.0036890000000085;0.023845000000051186;2.1787610000000086
2;6;0.058174000000008164;0.0016810000000191394;0.3662280000000351;6.513436794281006;12.369995000000017;0.0014459999999871798;9.285539000000028;1.002209999999991;0.02437099999997372;2.523559999999975
2;7;0.057936999999981253;0.0016589999999609972;0.3939079999999535;7.179569721221924;15.056582000000049;0.0014729999999758547;8.767420000000016;1.2715689999999995;0.02548500000000331;2.878234999999961
2;8;0.05975899999998546;0.0016889999999989413;0.43257100000005266;8.632166385650635;19.253467999999998;0.0015109999999936008;10.920938999999976;1.4703660000000127;0.026780000000030668;3.346569000000045
2;9;0.05815599999993992;0.0016600000000153159;0.441944000000035;9.714093446731567;23.85918199999992;0.001538999999979751;9.831192999999985;1.7416640000000143;0.027793000000087886;3.659753999999907
2;10;0.05797399999994468;0.0016709999999875436;0.5591170000000147;11.140913963317871;27.3519060000001;0.0015409999999747015;9.896384000000012;1.7785259999999425;0.02918299999998908;3.9472749999999905
3;1;0.05544600000007449;0.0016610000000127911;0.1319499999999607;2.3574931621551514;1.849931999999967;0.0004290000000537475;5.623087999999939;0.1720990000000029;0.014782999999965796;0.5248530000000073
3;2;0.05783099999996466;0.0016620000000102664;0.19325900000001184;3.0687830448150635;3.392782000000011;0.0014010000001007938;5.606654999999932;0.3091389999999592;0.01733999999999014;1.0152450000001636
3;3;0.058117999999922176;0.0016660000000001673;0.3452260000000251;4.111071825027466;5.9604269999999815;0.0014070000000856453;6.911907999999926;0.5655689999999822;0.020220999999992273;1.4039830000000393
3;4;0.05764899999996942;0.0016630000000077416;0.27895999999998367;5.063239574432373;8.671707999999967;0.0014250000000401997;9.516111000000024;0.6580999999999904;0.020404999999982465;1.8841189999999415
3;5;0.058007999999972526;0.0016570000000228902;0.3534389999999803;6.133883953094482;12.515739000000053;0.001496999999972104;7.520218;1.0045920000000024;0.023621000000048298;2.2728389999999763
3;6;0.058070000000043365;0.0016779999999698703;0.36469899999997324;6.438985109329224;12.403343000000064;0.0014249999999265128;9.170307999999977;0.9796579999999722;0.024501999999984037;2.616451999999981
3;7;0.05860500000005686;0.0016570000000228902;0.3965610000000197;7.083954811096191;14.956129000000033;0.0014419999999972788;8.770916000000057;1.2732220000000325;0.02572700000007444;2.867456999999945
3;8;0.05824300000006133;0.0016709999999875436;0.42582099999992806;8.618669509887695;19.199967000000015;0.0015119999999342326;10.87475900000004;1.4711109999999508;0.027258999999958178;3.3478850000000193
3;9;0.05797899999993206;0.0016699999999900683;0.44604000000003907;9.703286170959473;23.801918;0.0015099999999392821;9.853328999999917;1.66709400000002;0.027921999999989566;3.645181999999977
3;10;0.059162000000014814;0.001665000000002692;0.5626369999999952;10.661003112792969;27.372688999999923;0.0015149999999266583;9.973296000000005;1.8760170000000471;0.02897999999993317;3.9648420000000897
4;1;0.05697299999997085;0.001678000000083557;0.1322020000000066;2.345677375793457;1.8551519999999755;0.00043000000005122274;5.4645340000000715;0.17257100000006176;0.014867999999978565;0.6136410000000296
4;2;0.05803600000001552;0.001646999999934451;0.1943300000000363;3.1347086429595947;3.4266249999999445;0.001404999999977008;5.392756000000077;0.31039700000007997;0.017651999999998225;1.0248279999999568
