batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
1;-0.36216339468955994;0.4477531909942627;0.04149585962295532;-0.18527087569236755;-0.24205589294433594;-0.1131606474518776;0.06409771740436554;0.61507648229599;-0.053755007684230804;-0.4298344850540161;0.5025696158409119;-0.23515678942203522;0.5228398442268372;-0.3093532621860504;-0.04768843576312065;-0.10446613281965256;0.1425202190876007
2;-0.21926522254943848;0.5719884634017944;0.16626456379890442;-0.06020767614245415;-0.20626994967460632;0.01180917676538229;0.17571412026882172;0.7390895485877991;-0.04104788601398468;-0.31243324279785156;0.5012325644493103;-0.1928480863571167;0.6173536777496338;-0.210959792137146;0.040380313992500305;0.015640558674931526;0.239968404173851
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
1;-0.36216339468955994;0.4477531909942627;0.04149585962295532;-0.18527087569236755;-0.24205589294433594;-0.1131606474518776;0.06409771740436554;0.61507648229599;-0.053755007684230804;-0.4298344850540161;0.5025696158409119;-0.23515678942203522;0.5228398442268372;-0.3093532621860504;-0.04768843576312065;-0.10446613281965256;0.1425202190876007
2;-0.21926522254943848;0.5719884634017944;0.16626456379890442;-0.06020767614245415;-0.20626994967460632;0.01180917676538229;0.17571412026882172;0.7390895485877991;-0.04104788601398468;-0.31243324279785156;0.5012325644493103;-0.1928480863571167;0.6173536777496338;-0.210959792137146;0.040380313992500305;0.015640558674931526;0.239968404173851
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
1;-0.36216339468955994;0.45511043071746826;0.048935748636722565;-0.18808288872241974;-0.21732817590236664;-0.10875103622674942;0.0517272874712944;0.6225536465644836;-0.03293490409851074;-0.4021582305431366;0.5076915621757507;-0.30720654129981995;0.4292222261428833;-0.40791887044906616;-0.05052762106060982;-0.1449940949678421;0.14698129892349243
3;-0.13553020358085632;0.657475471496582;0.25235551595687866;0.026216717436909676;-0.16350196301937103;0.09812771528959274;0.2579178214073181;0.8243258595466614;-0.031383711844682693;-0.2445085644721985;0.5267385244369507;-0.18398384749889374;0.6620527505874634;-0.17230670154094696;0.10753076523542404;0.09932241588830948;0.3066827356815338
2;-0.21926522254943848;0.613437294960022;0.20754507184028625;-0.03182050213217735;-0.1925373375415802;0.05012902989983559;0.19992972910404205;0.780814528465271;0.030553197488188744;-0.28683945536613464;0.5345344543457031;-0.254021018743515;0.44827789068222046;-0.37343817949295044;-0.022775616496801376;-0.0781429186463356;0.08457307517528534
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;w11;w12;w13;w14;w15;w16
