infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;stadium;2.221
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;season;0.626
dk;incremental;True;-1;10;OccurAttrFeaturizer;team;manager;3.037
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;name;1.766
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;surname;1.781
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;birthyear;0.229
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;birthplace;1.143
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;position;-0.002
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;city;2.139
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;stadium;2.221
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;season;0.626
dk;incremental;True;-1;14;OccurAttrFeaturizer;team;manager;3.037
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;name;2.813
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;surname;2.786
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;birthyear;0.0
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;birthplace;1.535
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;position;0.045
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;team;0.303
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;city;0.213
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;stadium;0.232
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;season;0.054
dk;incremental;True;-1;15;OccurAttrFeaturizer;birthyear;manager;0.348
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;17;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;name;3.459
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;surname;3.384
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;birthyear;0.423
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;birthplace;-0.0
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;position;0.03
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;team;0.322
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;city;0.245
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;stadium;0.246
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;season;0.031
dk;incremental;True;-1;19;OccurAttrFeaturizer;birthplace;manager;0.392
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;name;1.867
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;surname;1.855
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;birthyear;0.224
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;birthplace;1.13
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;position;0.009
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;city;2.278
