infer_mode;features;train_using_all_batches;batch;featurizer;attribute;feature;weight
all;incremental;False;1;OccurAttrFeaturizer;inspectiondate;latitude;0.064
all;incremental;False;1;OccurAttrFeaturizer;inspectiondate;longitude;0.064
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;inspectionid;-0.0
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;dbaname;3.566
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;akaname;4.201
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;license;5.298
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;facilitytype;0.206
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;risk;0.003
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;address;3.887
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;city;0.0
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;state;-0.0
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;zip;0.081
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;inspectiondate;1.725
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;inspectiontype;0.191
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;results;0.011
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;latitude;0.21
all;incremental;False;1;OccurAttrFeaturizer;inspectionid;longitude;0.21
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;inspectionid;3.847
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;dbaname;1.131
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;akaname;1.06
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;license;1.424
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;facilitytype;0.216
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;risk;0.137
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;address;1.145
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;city;0.116
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;state;0.116
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;zip;0.134
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;inspectiondate;0.433
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;inspectiontype;0.0
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;results;0.203
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;latitude;0.157
all;incremental;False;1;OccurAttrFeaturizer;inspectiontype;longitude;0.157
all;incremental;False;1;OccurAttrFeaturizer;latitude;inspectionid;1.447
all;incremental;False;1;OccurAttrFeaturizer;latitude;dbaname;1.046
all;incremental;False;1;OccurAttrFeaturizer;latitude;akaname;0.968
all;incremental;False;1;OccurAttrFeaturizer;latitude;license;1.414
all;incremental;False;1;OccurAttrFeaturizer;latitude;facilitytype;0.041
all;incremental;False;1;OccurAttrFeaturizer;latitude;risk;-0.001
all;incremental;False;1;OccurAttrFeaturizer;latitude;address;1.447
all;incremental;False;1;OccurAttrFeaturizer;latitude;city;-0.003
all;incremental;False;1;OccurAttrFeaturizer;latitude;state;-0.003
all;incremental;False;1;OccurAttrFeaturizer;latitude;zip;0.44
all;incremental;False;1;OccurAttrFeaturizer;latitude;inspectiondate;0.083
all;incremental;False;1;OccurAttrFeaturizer;latitude;inspectiontype;0.028
all;incremental;False;1;OccurAttrFeaturizer;latitude;results;-0.003
all;incremental;False;1;OccurAttrFeaturizer;latitude;latitude;-0.0
all;incremental;False;1;OccurAttrFeaturizer;latitude;longitude;1.447
all;incremental;False;1;OccurAttrFeaturizer;license;inspectionid;5.063
all;incremental;False;1;OccurAttrFeaturizer;license;dbaname;2.108
all;incremental;False;1;OccurAttrFeaturizer;license;akaname;1.955
all;incremental;False;1;OccurAttrFeaturizer;license;license;0.0
all;incremental;False;1;OccurAttrFeaturizer;license;facilitytype;0.085
all;incremental;False;1;OccurAttrFeaturizer;license;risk;0.002
all;incremental;False;1;OccurAttrFeaturizer;license;address;2.717
all;incremental;False;1;OccurAttrFeaturizer;license;city;-0.001
all;incremental;False;1;OccurAttrFeaturizer;license;state;-0.001
all;incremental;False;1;OccurAttrFeaturizer;license;zip;0.049
all;incremental;False;1;OccurAttrFeaturizer;license;inspectiondate;0.391
all;incremental;False;1;OccurAttrFeaturizer;license;inspectiontype;0.061
all;incremental;False;1;OccurAttrFeaturizer;license;results;0.001
all;incremental;False;1;OccurAttrFeaturizer;license;latitude;0.11
all;incremental;False;1;OccurAttrFeaturizer;license;longitude;0.11
all;incremental;False;1;OccurAttrFeaturizer;longitude;inspectionid;1.447
all;incremental;False;1;OccurAttrFeaturizer;longitude;dbaname;1.046
all;incremental;False;1;OccurAttrFeaturizer;longitude;akaname;0.968
all;incremental;False;1;OccurAttrFeaturizer;longitude;license;1.414
all;incremental;False;1;OccurAttrFeaturizer;longitude;facilitytype;0.041
all;incremental;False;1;OccurAttrFeaturizer;longitude;risk;-0.001
all;incremental;False;1;OccurAttrFeaturizer;longitude;address;1.447
all;incremental;False;1;OccurAttrFeaturizer;longitude;city;-0.003
all;incremental;False;1;OccurAttrFeaturizer;longitude;state;-0.003
all;incremental;False;1;OccurAttrFeaturizer;longitude;zip;0.44
all;incremental;False;1;OccurAttrFeaturizer;longitude;inspectiondate;0.083
all;incremental;False;1;OccurAttrFeaturizer;longitude;inspectiontype;0.028
all;incremental;False;1;OccurAttrFeaturizer;longitude;results;-0.003
all;incremental;False;1;OccurAttrFeaturizer;longitude;latitude;1.447
all;incremental;False;1;OccurAttrFeaturizer;longitude;longitude;-0.0
all;incremental;False;1;OccurAttrFeaturizer;results;inspectionid;2.934
all;incremental;False;1;OccurAttrFeaturizer;results;dbaname;0.641
all;incremental;False;1;OccurAttrFeaturizer;results;akaname;0.613
all;incremental;False;1;OccurAttrFeaturizer;results;license;0.805
all;incremental;False;1;OccurAttrFeaturizer;results;facilitytype;0.045
all;incremental;False;1;OccurAttrFeaturizer;results;risk;0.012
all;incremental;False;1;OccurAttrFeaturizer;results;address;0.64
all;incremental;False;1;OccurAttrFeaturizer;results;city;0.012
all;incremental;False;1;OccurAttrFeaturizer;results;state;0.012
all;incremental;False;1;OccurAttrFeaturizer;results;zip;0.013
all;incremental;False;1;OccurAttrFeaturizer;results;inspectiondate;0.218
all;incremental;False;1;OccurAttrFeaturizer;results;inspectiontype;0.342
all;incremental;False;1;OccurAttrFeaturizer;results;results;-0.0
all;incremental;False;1;OccurAttrFeaturizer;results;latitude;0.039
all;incremental;False;1;OccurAttrFeaturizer;results;longitude;0.039
all;incremental;False;1;OccurAttrFeaturizer;risk;inspectionid;1.249
all;incremental;False;1;OccurAttrFeaturizer;risk;dbaname;0.922
all;incremental;False;1;OccurAttrFeaturizer;risk;akaname;0.96
all;incremental;False;1;OccurAttrFeaturizer;risk;license;1.104
all;incremental;False;1;OccurAttrFeaturizer;risk;facilitytype;0.245
all;incremental;False;1;OccurAttrFeaturizer;risk;risk;-0.0
all;incremental;False;1;OccurAttrFeaturizer;risk;address;0.827
all;incremental;False;1;OccurAttrFeaturizer;risk;city;0.087
all;incremental;False;1;OccurAttrFeaturizer;risk;state;0.08
all;incremental;False;1;OccurAttrFeaturizer;risk;zip;0.107
all;incremental;False;1;OccurAttrFeaturizer;risk;inspectiondate;0.145
all;incremental;False;1;OccurAttrFeaturizer;risk;inspectiontype;0.158
all;incremental;False;1;OccurAttrFeaturizer;risk;results;0.088
all;incremental;False;1;OccurAttrFeaturizer;risk;latitude;0.099
all;incremental;False;1;OccurAttrFeaturizer;risk;longitude;0.099
all;incremental;False;1;OccurAttrFeaturizer;state;inspectionid;-0.0
all;incremental;False;1;OccurAttrFeaturizer;state;dbaname;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;akaname;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;license;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;facilitytype;-0.0
all;incremental;False;1;OccurAttrFeaturizer;state;risk;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;address;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;city;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;state;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;zip;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;inspectiondate;-0.0
all;incremental;False;1;OccurAttrFeaturizer;state;inspectiontype;-0.0
all;incremental;False;1;OccurAttrFeaturizer;state;results;-0.0
all;incremental;False;1;OccurAttrFeaturizer;state;latitude;0.0
all;incremental;False;1;OccurAttrFeaturizer;state;longitude;-0.0
all;incremental;False;1;OccurAttrFeaturizer;zip;inspectionid;1.512
all;incremental;False;1;OccurAttrFeaturizer;zip;dbaname;1.071
all;incremental;False;1;OccurAttrFeaturizer;zip;akaname;0.996
all;incremental;False;1;OccurAttrFeaturizer;zip;license;1.492
all;incremental;False;1;OccurAttrFeaturizer;zip;facilitytype;0.059
all;incremental;False;1;OccurAttrFeaturizer;zip;risk;-0.014
all;incremental;False;1;OccurAttrFeaturizer;zip;address;1.507
all;incremental;False;1;OccurAttrFeaturizer;zip;city;-0.015
all;incremental;False;1;OccurAttrFeaturizer;zip;state;-0.016
all;incremental;False;1;OccurAttrFeaturizer;zip;zip;-0.0
all;incremental;False;1;OccurAttrFeaturizer;zip;inspectiondate;0.096
all;incremental;False;1;OccurAttrFeaturizer;zip;inspectiontype;0.039
all;incremental;False;1;OccurAttrFeaturizer;zip;results;-0.015
all;incremental;False;1;OccurAttrFeaturizer;zip;latitude;0.758
all;incremental;False;1;OccurAttrFeaturizer;zip;longitude;0.758
