infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;False;-1;1;12;990;0.75;0.5454545454545454;0.75;0.631578947368421;0.75;8.0;11.0;6.0;12;8.0;0;8.0;0.0
dk;incremental;False;-1;2;23;979;0.6666666666666666;0.45454545454545453;0.6666666666666666;0.5405405405405405;0.6666666666666666;15.0;22.0;10.0;23;15.0;0;15.0;0.0
dk;incremental;False;-1;3;15;1235;0.7;0.21212121212121213;0.7;0.3255813953488372;0.7;10.0;33.0;7.0;15;10.0;0;10.0;0.0
dk;incremental;False;-1;4;13;988;0.45454545454545453;0.13513513513513514;0.45454545454545453;0.20833333333333334;0.45454545454545453;11.0;37.0;5.0;13;11.0;0;11.0;0.0
dk;incremental;False;-1;5;10;990;0.5555555555555556;0.11627906976744186;0.5555555555555556;0.19230769230769232;0.5555555555555556;9.0;43.0;5.0;10;9.0;0;9.0;0.0
dk;incremental;False;-1;6;16;484;0.75;0.11764705882352941;0.75;0.20338983050847456;0.75;8.0;51.0;6.0;16;8.0;0;8.0;0.0
dk;incremental;False;-1;7;213;885;0.6666666666666666;0.2597402597402597;0.7142857142857143;0.3738317757009345;0.689655172413793;28.0;77.0;20.0;41;30.0;2.0;28.0;0.0
dk;incremental;False;-1;8;238;1224;0.6875;0.12222222222222222;0.6875;0.20754716981132074;0.6875;16.0;90.0;11.0;32;16.0;0;16.0;0.0
dk;incremental;False;-1;9;122;1215;0.7142857142857143;0.13392857142857142;0.6521739130434783;0.22556390977443608;0.6818181818181819;23.0;112.0;15.0;30;21.0;0;21.0;0.0
dk;incremental;False;-1;10;367;1299;0.8333333333333334;0.047619047619047616;0.5555555555555556;0.09009009009009009;0.6666666666666667;9.0;105.0;5.0;38;6.0;0;6.0;0.0
dk;incremental;False;-1;11;358;1505;1.0;0.04854368932038835;0.8333333333333334;0.09259259259259259;0.9090909090909091;6.0;103.0;5.0;30;5.0;0;5.0;0.0
