batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
41;42;7758;1.0;0.01694915254237288;0.125;0.03333333333333333;0.2222222222222222;8.0;59.0;1.0;3;1.0;0;1.0;0.0
42;41;5959;0.0;0.0;0.0;0;0;9.0;60.0;0.0;2;2.0;0;2.0;0.0
43;41;6109;1.0;0.03225806451612903;0.2222222222222222;0.0625;0.3636363636363636;9.0;62.0;2.0;2;2.0;0;2.0;0.0
44;42;8358;0.0;0.0;0.0;0;0;8.0;62.0;0.0;3;1.0;0;1.0;0.0
45;48;8552;0.5;0.015151515151515152;0.09090909090909091;0.029411764705882356;0.15384615384615385;11.0;66.0;1.0;3;2.0;0;2.0;0.0
46;49;8751;0.6666666666666666;0.029411764705882353;0.16666666666666666;0.056338028169014086;0.26666666666666666;12.0;68.0;2.0;4;3.0;0;3.0;0.0
47;49;8951;0.6666666666666666;0.028985507246376812;0.16666666666666666;0.05555555555555555;0.26666666666666666;12.0;69.0;2.0;4;3.0;0;3.0;0.0
48;47;9153;1.0;0.014705882352941176;0.1;0.028985507246376812;0.18181818181818182;10.0;68.0;1.0;2;1.0;0;1.0;0.0
49;85;9315;0;0.0;0.0;0;0;10.0;68.0;0.0;1;0;0;0;0.0
50;115;11892;0.6666666666666666;0.07894736842105263;0.3333333333333333;0.1411764705882353;0.4444444444444444;18.0;76.0;6.0;10;9.0;0;9.0;0.0
51;46;9754;0;0.0;0.0;0;0;9.0;70.0;0.0;1;0;0;0;0.0
52;151;14922;1.0;0.041666666666666664;0.25;0.07999999999999999;0.4;12.0;72.0;3.0;6;3.0;0;3.0;0.0
53;48;7602;0;0.0;0.0;0;0;10.0;70.0;0.0;0;0;0;0;0.0
54;55;7745;0.0;0.0;0.0;0;0;12.0;72.0;0.0;1;1.0;0;1.0;0.0
55;85;7874;0.6666666666666666;0.05128205128205128;0.23529411764705882;0.09523809523809523;0.3478260869565218;17.0;78.0;4.0;6;6.0;0;6.0;0.0
56;88;10714;0.6666666666666666;0.025974025974025976;0.14285714285714285;0.05;0.23529411764705882;14.0;77.0;2.0;5;3.0;0;3.0;0.0
57;56;8194;0.5;0.012987012987012988;0.07692307692307693;0.025316455696202535;0.13333333333333336;13.0;77.0;1.0;2;2.0;0;2.0;0.0
58;65;11135;0.0;0.0;0.0;0;0;13.0;79.0;0.0;8;2.0;0;2.0;0.0
59;92;11310;1.0;0.0125;0.08333333333333333;0.02469135802469136;0.15384615384615385;12.0;80.0;1.0;3;1.0;0;1.0;0.0
60;89;11511;1.0;0.024691358024691357;0.15384615384615385;0.048192771084337345;0.2666666666666667;13.0;81.0;2.0;3;2.0;0;2.0;0.0
61;63;11737;1.0;0.024390243902439025;0.15384615384615385;0.047619047619047616;0.2666666666666667;13.0;82.0;2.0;6;2.0;0;2.0;0.0
62;60;11940;1.0;0.024390243902439025;0.15384615384615385;0.047619047619047616;0.2666666666666667;13.0;82.0;2.0;3;2.0;0;2.0;0.0
63;65;15186;0.6666666666666666;0.04597701149425287;0.25;0.08602150537634408;0.36363636363636365;16.0;87.0;4.0;7;6.0;0;6.0;0.0
64;90;15411;0.6666666666666666;0.022988505747126436;0.15384615384615385;0.044444444444444446;0.25;13.0;87.0;2.0;7;3.0;0;3.0;0.0
65;172;18815;1.0;0.02247191011235955;0.16666666666666666;0.04395604395604395;0.2857142857142857;12.0;89.0;2.0;5;2.0;0;2.0;0.0
66;50;12750;1.0;0.011363636363636364;0.09090909090909091;0.02247191011235955;0.16666666666666669;11.0;88.0;1.0;2;1.0;0;1.0;0.0
67;54;12946;0.75;0.03260869565217391;0.21428571428571427;0.06249999999999999;0.3333333333333333;14.0;92.0;3.0;6;4.0;0;4.0;0.0
68;94;13106;1.0;0.043010752688172046;0.2857142857142857;0.08247422680412372;0.4444444444444445;14.0;93.0;4.0;5;4.0;0;4.0;0.0
69;89;13313;0.5;0.01098901098901099;0.08333333333333333;0.021505376344086023;0.14285714285714285;12.0;91.0;1.0;3;2.0;0;2.0;0.0
70;169;20311;1.0;0.031578947368421054;0.23076923076923078;0.061224489795918366;0.375;13.0;95.0;3.0;5;3.0;0;3.0;0.0
71;97;13703;0.6666666666666666;0.021052631578947368;0.15384615384615385;0.04081632653061225;0.25;13.0;95.0;2.0;5;3.0;0;3.0;0.0
72;52;10448;0.0;0.0;0.0;0;0;11.0;94.0;0.0;1;1.0;0;1.0;0.0
73;347;21177;0.5;0.010309278350515464;0.07692307692307693;0.020202020202020204;0.13333333333333336;13.0;97.0;1.0;3;2.0;0;2.0;0.0
74;55;14345;0.3333333333333333;0.01;0.07692307692307693;0.019417475728155338;0.125;13.0;100.0;1.0;4;3.0;0;3.0;0.0
75;52;14548;0;0.0;0.0;0;0;10.0;99.0;0.0;1;0;0;0;0.0
76;55;18445;1.0;0.019801980198019802;0.16666666666666666;0.038834951456310676;0.2857142857142857;12.0;101.0;2.0;4;2.0;0;2.0;0.0
77;53;14947;0;0.0;0.0;0;0;10.0;99.0;0.0;2;0;0;0;0.0
78;104;11296;1.0;0.029411764705882353;0.23076923076923078;0.05714285714285715;0.375;13.0;102.0;3.0;3;3.0;0;3.0;0.0
79;56;15344;1.0;0.029411764705882353;0.23076923076923078;0.05714285714285715;0.375;13.0;102.0;3.0;5;3.0;0;3.0;0.0
80;54;15546;1.0;0.019801980198019802;0.16666666666666666;0.038834951456310676;0.2857142857142857;12.0;101.0;2.0;3;2.0;0;2.0;0.0
81;57;15743;0.8;0.0380952380952381;0.26666666666666666;0.07272727272727274;0.4;15.0;105.0;4.0;6;5.0;0;5.0;0.0
82;113;15887;1.0;0.04716981132075472;0.3333333333333333;0.09009009009009009;0.5;15.0;106.0;5.0;6;5.0;0;5.0;0.0
83;116;16085;0.6;0.02830188679245283;0.2;0.05405405405405406;0.3;15.0;106.0;3.0;6;5.0;0;5.0;0.0
84;124;16276;1.0;0.009523809523809525;0.08333333333333333;0.01886792452830189;0.15384615384615385;12.0;105.0;1.0;4;1.0;0;1.0;0.0
85;123;16477;1.0;0.018867924528301886;0.15384615384615385;0.037037037037037035;0.2666666666666667;13.0;106.0;2.0;3;2.0;0;2.0;0.0
86;124;16676;0.6666666666666666;0.018691588785046728;0.14285714285714285;0.03636363636363636;0.23529411764705882;14.0;107.0;2.0;4;3.0;0;3.0;0.0
87;132;16868;0.6666666666666666;0.018518518518518517;0.14285714285714285;0.036036036036036036;0.23529411764705882;14.0;108.0;2.0;4;3.0;0;3.0;0.0
88;130;12770;0.0;0.0;0.0;0;0;12.0;107.0;0.0;1;1.0;0;1.0;0.0
89;130;17270;0;0.0;0.0;0;0;11.0;107.0;0.0;1;0;0;0;0.0
90;271;26219;1.0;0.02727272727272727;0.21428571428571427;0.053097345132743355;0.35294117647058826;14.0;110.0;3.0;5;3.0;0;3.0;0.0
91;329;26505;0.75;0.026785714285714284;0.1875;0.051724137931034475;0.3;16.0;112.0;3.0;6;4.0;0;4.0;0.0
92;138;17863;0.8;0.03508771929824561;0.23529411764705882;0.06722689075630252;0.3636363636363636;17.0;114.0;4.0;6;5.0;0;5.0;0.0
93;139;22612;0.5;0.017699115044247787;0.13333333333333333;0.034188034188034185;0.2105263157894737;15.0;113.0;2.0;8;4.0;0;4.0;0.0
94;125;18275;0.5;0.008849557522123894;0.07692307692307693;0.017391304347826087;0.13333333333333336;13.0;113.0;1.0;3;2.0;0;2.0;0.0
95;224;27793;0.6666666666666666;0.017391304347826087;0.14285714285714285;0.03389830508474576;0.23529411764705882;14.0;115.0;2.0;4;3.0;0;3.0;0.0
96;58;14042;0.0;0.0;0.0;0;0;12.0;114.0;0.0;1;1.0;0;1.0;0.0
97;58;14192;0.0;0.0;0.0;0;0;12.0;115.0;0.0;1;1.0;0;1.0;0.0
98;62;28738;0.6666666666666666;0.01694915254237288;0.14285714285714285;0.03305785123966942;0.23529411764705882;14.0;118.0;2.0;5;3.0;0;3.0;0.0
99;59;14491;0.5;0.00847457627118644;0.07692307692307693;0.016666666666666666;0.13333333333333336;13.0;118.0;1.0;2;2.0;0;2.0;0.0
100;64;29336;0.8;0.03278688524590164;0.25;0.06299212598425197;0.38095238095238093;16.0;122.0;4.0;7;5.0;0;5.0;0.0
