infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
dk;incremental;True;1;1;760;3236;0.7460526315789474;0.7799174690508941;0.7799174690508941;0.7626092804303969;0.7626092804303969;727;727;567;760;760;33;727;0
dk;incremental;True;1;2;707;3236;0.7906647807637907;0.8113207547169812;0.8113207547169812;0.8008595988538683;0.8008595988538683;689;689;559;707;707;18;689;0
dk;incremental;True;1;3;644;3236;0.782608695652174;0.7949526813880127;0.7949526813880127;0.7887323943661972;0.7887323943661972;634;634;504;644;644;10;634;0
dk;incremental;True;1;4;703;3236;0.8036984352773826;0.8071428571428572;0.8071428571428572;0.8054169636493228;0.8054169636493228;700;700;565;703;703;3;700;0
dk;incremental;True;1;5;746;3236;0.789544235924933;0.79702300405954;0.79702300405954;0.7932659932659933;0.7932659932659933;739;739;589;746;746;7;739;0
dk;incremental;True;1;6;719;3236;0.8025034770514604;0.806993006993007;0.806993006993007;0.8047419804741981;0.8047419804741981;715;715;577;719;719;4;715;0
dk;incremental;True;1;7;683;3236;0.808199121522694;0.812960235640648;0.812960235640648;0.8105726872246696;0.8105726872246696;679;679;552;683;683;4;679;0
dk;incremental;True;1;8;753;3236;0.7928286852589641;0.8002680965147453;0.8002680965147453;0.7965310206804536;0.7965310206804536;746;746;597;753;753;7;746;0
dk;incremental;True;1;9;700;3236;0.8028571428571428;0.8086330935251799;0.8086330935251799;0.8057347670250896;0.8057347670250896;695;695;562;700;700;5;695;0
dk;incremental;True;1;10;714;3236;0.8081232492997199;0.8184397163120567;0.8184397163120567;0.8132487667371388;0.8132487667371388;705;705;577;714;714;9;705;0
dk;incremental;True;1;11;713;3236;0.7924263674614306;0.7968970380818053;0.7968970380818053;0.7946554149085794;0.7946554149085794;709;709;565;713;713;4;709;0
dk;incremental;True;1;12;724;3236;0.8232044198895028;0.8277777777777777;0.8277777777777777;0.8254847645429362;0.8254847645429362;720;720;596;724;724;4;720;0
dk;incremental;True;1;13;719;3236;0.8136300417246175;0.8181818181818182;0.8181818181818182;0.8158995815899581;0.8158995815899581;715;715;585;719;719;4;715;0
dk;incremental;True;1;14;740;3236;0.7878378378378378;0.7889039242219216;0.7889039242219216;0.7883705206220418;0.7883705206220418;739;739;583;740;740;1;739;0
dk;incremental;True;1;15;721;3236;0.8183079056865464;0.8194444444444444;0.8194444444444444;0.8188757807078417;0.8188757807078417;720;720;590;721;721;1;720;0
dk;incremental;True;1;16;755;3236;0.7682119205298014;0.7723035952063915;0.7723035952063915;0.7702523240371846;0.7702523240371846;751;751;580;755;755;4;751;0
dk;incremental;True;1;17;729;3236;0.8189300411522634;0.8223140495867769;0.8223140495867769;0.820618556701031;0.820618556701031;726;726;597;729;729;3;726;0
dk;incremental;True;1;18;752;3236;0.8297872340425532;0.8308921438082557;0.8308921438082557;0.8303393213572855;0.8303393213572855;751;751;624;752;752;1;751;0
dk;incremental;True;1;19;729;3236;0.8093278463648834;0.811554332874828;0.811554332874828;0.8104395604395604;0.8104395604395604;727;727;590;729;729;2;727;0
dk;incremental;True;1;20;687;3236;0.8180494905385735;0.8192419825072886;0.8192419825072886;0.8186453022578296;0.8186453022578296;686;686;562;687;687;1;686;0
dk;incremental;True;1;21;701;3236;0.818830242510699;0.821173104434907;0.821173104434907;0.82;0.82;699;699;574;701;701;2;699;0
dk;incremental;True;1;22;715;3236;0.813986013986014;0.8162692847124825;0.8162692847124825;0.815126050420168;0.815126050420168;713;713;582;715;715;2;713;0
dk;incremental;True;1;23;748;3236;0.8248663101604278;0.8259705488621151;0.8259705488621151;0.8254180602006688;0.8254180602006688;747;747;617;748;748;1;747;0
dk;incremental;True;1;24;743;3236;0.800807537012113;0.8018867924528302;0.8018867924528302;0.8013468013468013;0.8013468013468013;742;742;595;743;743;1;742;0
dk;incremental;True;1;25;703;3236;0.833570412517781;0.833570412517781;0.833570412517781;0.833570412517781;0.833570412517781;703;703;586;703;703;0;703;0
dk;incremental;True;1;26;758;3236;0.816622691292876;0.8177014531043593;0.8177014531043593;0.8171617161716171;0.8171617161716171;757;757;619;758;758;1;757;0
dk;incremental;True;1;27;724;3236;0.81353591160221;0.8157894736842105;0.8157894736842105;0.8146611341632088;0.8146611341632088;722;722;589;724;724;2;722;0
dk;incremental;True;1;28;705;3236;0.8212765957446808;0.8212765957446808;0.8212765957446808;0.8212765957446808;0.8212765957446808;705;705;579;705;705;0;705;0
dk;incremental;True;1;29;696;3236;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;696;696;580;696;696;0;696;0
dk;incremental;True;1;30;743;3236;0.8156123822341858;0.816711590296496;0.816711590296496;0.8161616161616162;0.8161616161616162;742;742;606;743;743;1;742;0
dk;incremental;True;1;31;743;3236;0.8209959623149394;0.8209959623149394;0.8209959623149394;0.8209959623149393;0.8209959623149393;743;743;610;743;743;0;743;0
dk;incremental;True;1;32;701;3236;0.8302425106990015;0.8302425106990015;0.8302425106990015;0.8302425106990015;0.8302425106990015;701;701;582;701;701;0;701;0
dk;incremental;True;1;33;687;3236;0.8398835516739447;0.8423357664233576;0.8423357664233576;0.8411078717201167;0.8411078717201167;685;685;577;687;687;2;685;0
dk;incremental;True;1;34;705;3236;0.8042553191489362;0.8053977272727273;0.8053977272727273;0.8048261178140526;0.8048261178140526;704;704;567;705;705;1;704;0
dk;incremental;True;1;35;695;3236;0.8402877697841726;0.8427128427128427;0.8427128427128427;0.8414985590778098;0.8414985590778098;693;693;584;695;695;2;693;0
dk;incremental;True;1;36;735;3236;0.8272108843537415;0.8283378746594006;0.8283378746594006;0.8277739959155888;0.8277739959155888;734;734;608;735;735;1;734;0
dk;incremental;True;1;37;738;3236;0.8224932249322493;0.8236092265943012;0.8236092265943012;0.8230508474576271;0.8230508474576271;737;737;607;738;738;1;737;0
dk;incremental;True;1;38;721;3236;0.8099861303744799;0.8099861303744799;0.8099861303744799;0.8099861303744799;0.8099861303744799;721;721;584;721;721;0;721;0
dk;incremental;True;1;39;704;3236;0.8110795454545454;0.8110795454545454;0.8110795454545454;0.8110795454545454;0.8110795454545454;704;704;571;704;704;0;704;0
