infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.121861;0.002990000000000048;0.1303700000000001;0.5105032920837402;0.07773499999999967;0.003626999999999825;0.4889909999999995;0.04952500000000004;0.029587000000000252;0.0335700000000001;0;0.0033690000000001774
dk;incremental;True;0;-1;2;0.13842;0.0030460000000003262;0.14689599999999992;0.662785530090332;0.045401000000000025;0.0025460000000006033;0.21405399999999908;0.0023770000000009617;0.0;0.0;0.0;0.003838000000000008
dk;incremental;True;0;-1;3;0.13210499999999925;0.0029479999999999507;0.13541200000000053;0.5965614318847656;0.23676800000000142;0.006005000000000038;1.4550049999999999;0.05694399999999966;0.030673999999999424;0.03140300000000096;0;0.0058109999999995665
dk;incremental;True;0;-1;4;0.12703499999999934;0.002950999999999482;0.1434280000000001;0.6846952438354492;0.6276919999999997;0.008314000000002153;4.4363969999999995;0.06729899999999844;0.03143700000000038;0.035341999999999985;0;0.00697500000000062
dk;incremental;True;0;-1;5;0.1363059999999976;0.002983000000000402;0.14503099999999947;0.826465368270874;1.0105389999999979;0.013062000000001461;6.124322999999997;0.06675899999999757;0.02964200000000261;0.03199099999999788;0;0.007622000000004903
dk;incremental;True;0;-1;6;0.2217549999999946;0.002955999999997516;0.14166899999999316;0.8826167583465576;1.068450999999996;0.008842000000001349;6.6984020000000015;0.06626800000000088;0.025221000000001936;0.032286000000006254;0;0.008307999999999538
dk;incremental;True;0;-1;7;0.13604200000000333;0.0028170000000002915;0.1427150000000026;0.8577711582183838;1.7700850000000017;0.008239000000003216;9.976965999999997;0.07698700000000258;0.029747000000000412;0.033862999999982435;0;0.010611000000011472
dk;incremental;True;0;-1;8;0.13184099999999432;0.0028829999999970823;0.14677700000000016;0.8815977573394775;2.0234749999999906;0.005381999999997333;7.796239999999997;0.08469300000000146;0.029672000000005028;0.03482999999999947;0;0.011178999999998496
dk;incremental;True;0;-1;9;0.1353989999999925;0.00284900000001187;0.1438839999999999;1.026315689086914;2.5074650000000105;0.009162000000003445;10.63218599999999;0.0886289999999974;0.03014500000000453;0.031580999999988535;0;0.011611000000002036
dk;incremental;True;0;-1;10;0.13629099999999994;0.003059999999990737;0.1428940000000125;0.9369504451751709;2.301484000000002;0.008914999999987572;9.186149999999998;0.08559300000000292;0.029694000000006326;0.032963999999992666;0;0.01222700000000998
dk;incremental;True;0;-1;11;0.13199700000001258;0.0029069999999933316;0.15030400000000554;0.850165843963623;1.1194870000000066;0.010232999999999493;7.569246000000007;0.07230599999998333;0.030868999999995594;0.03463800000000106;0;0.019668999999993275
dk;incremental;True;0;-1;12;0.13582200000001876;0.0028609999999957836;0.15001900000001456;0.894862174987793;2.1602709999999945;0.011361999999991212;9.330135000000013;0.08931099999998082;0.03026199999999335;0.037140000000022155;0;0.01525999999998362
dk;incremental;True;0;-1;13;0.1259070000000122;0.0029859999999928277;0.1515449999999987;1.0193705558776855;2.035441999999989;0.013104999999995925;11.987262000000015;0.08761200000000713;0.029894000000012966;0.033618000000018355;0;0.01385299999998324
dk;incremental;True;0;-1;14;0.12371000000001686;0.00275099999998929;0.13403499999998303;1.1354222297668457;2.4857350000000054;0.012229000000019141;15.899467000000016;0.08561500000001843;0.029466000000013537;0.03273300000000745;0;0.014284000000003516
dk;incremental;True;0;-1;15;0.12430100000000266;0.0029590000000041528;0.13515100000000757;0.9658248424530029;1.861822999999987;0.012842000000006237;7.854073;0.07855299999999943;0.027348999999986745;0.03388600000002384;0;0.015204999999980373
dk;incremental;True;0;-1;16;0.1349570000000142;0.003032999999987851;0.15466899999998418;0.9656908512115479;1.4489269999999976;0.013551000000006752;9.870959;0.07716100000001802;0.03008399999998801;0.033129000000002407;0;0.014793999999994867
dk;incremental;True;0;-1;17;0.12703200000001402;0.002884999999992033;0.14847699999998554;0.9428138732910156;2.497080000000011;0.010943999999994958;10.593358999999992;0.08962700000000723;0.03194700000000239;0.03488399999997682;0;0.01654800000000023
dk;incremental;True;0;-1;18;0.12933800000001838;0.003097999999994272;0.14343800000000329;0.717534065246582;0.6192680000000053;0.010401000000001659;3.7048230000000046;0.08016699999998878;0.03156000000001313;0.033302999999989424;0;0.019046000000003005
dk;incremental;True;0;-1;19;0.12890400000000568;0.0027359999999987394;0.13874799999999254;0.9375288486480713;1.6776450000000125;0.01245899999997846;10.044441999999975;0.07210400000002437;0.029241000000013173;0.032823000000007596;0;0.015649999999993724
dk;incremental;True;0;-1;20;0.13286300000004303;0.0029020000000059554;0.15108699999996134;0.6521670818328857;0.3719859999999926;0.014834000000007563;2.6450810000000047;0.06689099999999826;0.029157999999995354;0.03345400000000609;0;0.017992999999989934
dk;incremental;True;0;-1;21;0.12866199999996297;0.002722999999946296;0.1504579999999578;0.6092631816864014;0.09038799999996172;0.014834000000007563;0.0008290000000101827;0.06184000000001788;0.02907500000003438;0.03448300000002291;0;0.01927499999999327
dk;incremental;True;0;-1;22;0.1320699999999988;0.00290100000000848;0.15151000000003023;1.186495304107666;3.2010249999999587;0.01093100000002778;17.95630699999998;0.10440099999999575;0.02926299999995763;0.033686999999986256;0;0.019459000000040305
dk;incremental;True;0;-1;23;0.13571699999999964;0.0029059999999958563;0.15025900000000547;1.0970115661621094;2.4641359999999963;0.011997000000008029;12.335139000000026;0.08248300000002473;0.0312200000000189;0.03325199999994766;0;0.017329000000017913
dk;incremental;True;0;-1;24;0.12700499999999693;0.0028959999999642605;0.14985200000000987;0.9445343017578125;1.0907619999999838;0.01199199999996381;8.820296999999982;0.07651199999997971;0.029343999999980497;0.03445500000003676;0;0.01995899999997164
dk;incremental;True;0;-1;25;0.12991299999998773;0.003011000000014974;0.21775700000000597;0.5634493827819824;0.07544100000001208;0.01105000000001155;0.0006589999999846441;0.06139599999994516;0.027848000000005868;0.035418999999933476;0;0.017526000000032127
dk;incremental;True;0;-1;26;0.1399200000000178;0.00298099999997703;0.14710100000002058;0.6380646228790283;0.32723299999997835;0.011754999999993743;2.776494000000014;0.06626499999998714;0.02872899999999845;0.0338469999999802;0;0.018141000000014174
dk;incremental;True;0;-1;27;0.12381799999997156;0.002896000000021104;0.1557809999999904;0.8164095878601074;1.6029629999999884;0.013081999999997151;6.242961999999977;0.08232599999996637;0.029730999999969754;0.03541899999999032;0;0.019216999999969175
dk;incremental;True;0;-1;28;0.13999599999999646;0.002832000000012158;0.14167400000002317;0.625363826751709;0.12151599999998552;0.013416000000006534;0.0006819999999834181;0.06635399999998981;0.029460000000028685;0.03512799999998606;0;0.018521000000021104
dk;incremental;True;0;-1;29;0.12566000000003896;0.002900000000011005;0.153458999999998;1.016359567642212;1.5665250000000128;0.011032000000000153;9.348659999999995;0.07258500000000367;0.029538000000002285;0.03400999999996657;0;0.02044800000004443
dk;incremental;True;0;-1;30;0.1415649999999573;0.004114000000015494;0.16118699999998398;0.7290527820587158;0.5634249999999952;0.013231000000018867;3.277707000000021;0.07381200000003219;0.03040099999998347;0.03534500000000662;0;0.020977000000016233
dk;incremental;True;0;-1;31;0.1271199999999908;0.003872999999998683;0.15507599999995136;1.2092339992523193;3.244461000000001;0.012434000000041578;16.76309600000002;0.09363799999999856;0.030930000000012114;0.033996000000001914;0;0.02135499999997137
dk;incremental;True;0;-1;32;0.13000300000004472;0.004064000000028045;0.14469600000001037;0.6368792057037354;0.064391999999998;0.005467000000010103;0.00037299999996776023;0.05485199999998258;0.028420000000039636;0.03297799999995732;0;0.020937000000003536
dk;incremental;True;0;-1;33;0.13027099999999336;0.002908999999988282;0.15555599999999004;0.9914455413818359;1.6123469999999998;0.013077000000009775;7.072786000000008;0.08462399999996251;0.02597200000002431;0.03769499999998516;0;0.024167999999974654
dk;incremental;True;0;-1;34;0.11808000000002039;0.00290100000000848;0.14274399999999332;0.7553055286407471;0.8160379999999918;0.015610000000037871;3.9620570000000157;0.06919599999997672;0.029736000000013973;0.03482099999996535;0;0.022273000000041066
dk;incremental;True;0;-1;35;0.13211200000000645;0.0029870000000187247;0.15227299999997967;0.671055793762207;0.7779209999999921;0.01072900000002619;3.8874159999999733;0.06840899999997418;0.029381999999998243;0.03318799999993871;0;0.021850000000029013
dk;incremental;True;0;-1;36;0.13678300000003674;0.002953999999988355;0.14613800000000765;0.507291316986084;0.10304500000000871;0.010427999999990334;0.0006359999999858701;0.06139000000001715;0.028773999999998523;0.03355499999997846;0;0.02205500000002303
dk;incremental;True;0;-1;37;0.13293399999997746;0.0030219999999872016;0.15178299999996625;1.034731388092041;0.7517930000000206;0.010043999999993503;4.3254590000000235;0.0707479999999805;0.030596000000002732;0.03198900000006688;0;0.022821999999962372
dk;incremental;True;0;-1;38;0.13186500000000478;0.00290100000000848;0.15456499999999096;1.0725531578063965;1.9365419999999745;0.01223299999998062;12.244147999999996;0.09073100000000522;0.030368000000009943;0.037783000000047195;0;0.025437999999951444
dk;incremental;True;0;-1;39;0.12363400000003821;0.0028180000000475047;0.14896199999998316;0.574887752532959;0.09662900000000718;0.008857999999975164;0.0005720000000337677;0.05919899999997824;0.028553999999985535;0.03539699999993218;0;0.02398500000003878
dk;incremental;True;0;-1;40;0.1339760000000183;0.0029329999999845313;0.15205399999996416;0.7474093437194824;0.651740000000018;0.01324299999998857;4.971265000000017;0.06626400000004651;0.028972000000010212;0.035431000000016866;0;0.022779000000014094
dk;incremental;True;0;-1;41;0.13018499999998312;0.002915000000029977;0.14006100000000288;0.5374996662139893;0.06765799999999444;0.010002000000042699;0.000528999999971802;0.05680500000005395;0.029094999999983884;0.03391999999996642;0;0.024691000000018448
dk;incremental;True;0;-1;42;0.12852299999997285;0.002862999999990734;0.14967200000000958;1.2860107421875;2.913970000000006;0.008615999999960877;21.98395299999993;0.08284599999990405;0.02803700000004028;0.03313999999988937;0;0.02369900000007874
dk;incremental;True;0;-1;43;0.13031499999999596;0.0029670000000123764;0.15111300000000938;0.6671135425567627;0.0947519999999713;0.01004600000010214;0.0007659999999987122;0.0593780000000379;0.028965999999968517;0.033635000000003856;0;0.025370000000066284
dk;incremental;True;0;-1;44;0.13127200000008088;0.0028379999999970096;0.14490699999998924;0.5888335704803467;0.08305700000005345;0.007693000000017491;0.00043300000004364847;0.06106099999999515;0.026950999999939995;0.03492400000004636;0;0.02395200000000841
dk;incremental;True;0;-1;45;0.12521299999991697;0.0028790000000071814;0.14367200000003777;0.7672290802001953;1.3441960000000108;0.010803000000009888;4.98130900000001;0.0763569999999163;0.029089999999996508;0.031855999999947926;0;0.024332000000072185
dk;incremental;True;0;-1;46;0.1314709999999195;0.0030770000000757136;0.15419599999995626;0.5364582538604736;0.07028600000001006;0.011140999999952328;0.0006270000000085929;0.061587999999915155;0.028790000000071814;0.034635999999977685;0;0.026210999999989326
dk;incremental;True;0;-1;47;0.1401700000000119;0.005278999999973166;0.16243099999996957;0.766209602355957;0.7128639999999677;0.01317899999992278;5.152307000000064;0.07765600000004724;0.030536999999981163;0.03429500000004282;0;0.028593000000000757
dk;incremental;True;0;-1;48;0.12955399999998463;0.0026669999999739957;0.14391299999999774;1.6614885330200195;5.288545999999997;0.008416000000011081;26.95050500000002;0.11642600000004677;0.030993999999964217;0.03708399999993617;0;0.028255000000058317
dk;incremental;True;0;-1;49;0.1293039999999337;0.00299500000005537;0.14662399999997433;0.5618436336517334;0.09050700000000234;0.009651000000076237;0.0005569999999579522;0.059429000000022825;0.02923600000008264;0.03385899999989306;0;0.026372000000037588
dk;incremental;True;0;-1;50;0.13389600000004975;0.0030249999999796273;0.1536069999999654;0.5667412281036377;0.09522699999990891;0.017345999999974993;0.0007249999999885404;0.16963800000007723;0.029777999999964777;0.03544800000008763;0;0.029510999999956766
dk;incremental;True;0;-1;51;0.12544900000000325;0.002931999999987056;0.1453239999999596;0.8639624118804932;0.625678999999991;0.009616999999934706;7.076384999999959;0.07365500000003067;0.029342999999926178;0.028548000000000684;0;0.029701000000045497
dk;incremental;True;0;-1;52;0.12670300000002044;0.0029579999999214124;0.14586399999996047;0.5873088836669922;0.08974700000010216;0.00956199999995988;0.0006080000000565633;0.05956599999990431;0.028937000000041735;0.03452299999992192;0;0.027557999999999083
dk;incremental;True;0;-1;53;0.21019400000000132;0.0028409999999894353;0.1555039999999508;1.3365395069122314;2.816400999999928;0.011399999999980537;17.545292000000018;0.0941090000000031;0.030034999999998035;0.037865000000010696;0;0.031323000000043066
dk;incremental;True;0;-1;54;0.12448899999992591;0.002857000000062726;0.14228099999991173;0.860816478729248;0.8909969999999703;0.01273100000003069;6.413500999999997;0.0837500000000091;0.02948100000003251;0.03998200000012275;0;0.031236999999919135
dk;incremental;True;0;-1;55;0.13713500000005752;0.0029220000000123036;0.15575799999999163;0.6009328365325928;0.09439999999995052;0.010131000000001222;0.0006789999999909924;0.06257899999991423;0.03249499999992622;0.035957000000053085;0;0.028298999999947227
dk;incremental;True;0;-1;56;0.12591899999995348;0.002924000000007254;0.1543020000000297;0.8310284614562988;0.9260100000000193;0.006260999999994965;6.104017999999996;0.0705440000000408;0.03162899999995261;0.03574199999991379;0;0.03170000000000073
dk;incremental;True;0;-1;57;0.12271899999996094;0.0029460000000653963;0.15092200000003686;1.0662000179290771;1.1104159999999865;0.010170000000016444;6.176593000000025;0.07262100000002647;0.030383000000028915;0.034552999999959866;0;0.032288999999991574
