iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
1;1;0.13243099999999997;0.002990000000000048;0.13132199999999994;2.700050115585327;0.07668699999999973;0.0011169999999998126;0.4665879999999998;0.047851999999999784;0.029473000000000305;0.03994599999999959;0.0;0.0
1;2;0.13546199999999953;0.0031759999999998456;0.12429000000000023;2.507032871246338;0.029615999999998976;0.001058999999999699;0.10841500000000082;0.0;0.0;0.0;0.0;0.0
1;3;0.13381499999999846;0.0030570000000000874;0.13069099999999878;2.4989066123962402;0.17533300000000018;0.0031199999999991235;0.445939000000001;0.05429499999999976;0.029196000000000666;0.025573999999998875;0.0;0.0
1;4;0.1398589999999995;0.0030580000000011154;0.13605599999999995;2.4406492710113525;0.1792209999999983;0.0007289999999997576;0.5782360000000004;0.052222000000000435;0.02800099999999972;0.02693299999999965;0.0;0.0
1;5;0.1470710000000004;0.003036000000001593;0.13127799999999823;2.406982898712158;0.0667010000000019;0.000814999999999344;0.36217900000000114;0.0455059999999996;0.028130999999998352;0.026313000000001807;0.0;0.0
1;6;0.13433600000000112;0.002874999999999517;0.12215600000000038;2.4154090881347656;0.05196399999999812;0.0008179999999988752;0.3608609999999999;0.05157400000000223;0.027057000000002773;0.03311499999999867;0.0;0.0
1;7;0.1338240000000006;0.0029730000000007806;0.1327879999999979;2.457268238067627;0.06487000000000265;0.0008109999999987849;0.40607400000000027;0.04850199999999916;0.027992999999998602;0.02626599999999968;0.0;0.0
1;8;0.14823200000000014;0.0031159999999985644;0.12385400000000146;2.4569525718688965;0.04215400000000358;0.0008519999999947458;0.1420659999999998;0.04738400000000098;0.0286350000000013;0.02609600000000256;0.0;0.0
1;9;0.14252499999999912;0.003067000000001485;0.12565899999999885;2.423717498779297;0.02945100000000167;0.0008429999999961524;0.12366999999999706;0.044859000000002425;0.033975000000005195;0.026949999999999363;0.0;0.0
1;10;0.1343609999999984;0.002948999999993873;0.12466399999999567;2.523740291595459;0.03712300000000113;0.0010830000000012774;0.21112000000000108;0.04910300000000234;0.028492999999997437;0.026137000000005628;0.0;0.0
1;11;0.21208000000000027;0.002985999999999933;0.1373270000000062;2.4489638805389404;0.14049200000000184;0.0008060000000043033;0.44190500000000554;0.051130000000000564;0.02801900000000046;0.026290000000003033;0.0;0.0
1;12;0.13602699999999857;0.003084999999998672;0.13914600000000377;2.389699697494507;0.12235599999999636;0.0010100000000008436;0.5714019999999991;0.04589499999999447;0.028621000000001118;0.02610899999999816;0.0;0.0
1;13;0.14417900000000117;0.0032620000000065374;0.12843700000000524;2.423738718032837;0.03337099999999538;0.0008839999999992187;0.0922650000000047;0.04624900000000309;0.0279910000000001;0.023646999999996865;0.0;0.0
1;14;0.14387199999999467;0.0030409999999960746;0.13081400000000087;2.3744428157806396;0.02541000000000082;0.0009129999999970551;0.09324300000000108;0.0;0.0;0.0;0.0;0.0
1;15;0.13933000000000106;0.0030050000000017008;0.2145269999999968;2.440488338470459;0.11591699999999605;0.0011249999999876081;0.5570969999999988;0.052991000000005783;0.027227999999993813;0.026440999999991277;0.0;0.0
1;16;0.14117600000000152;0.0029580000000066775;0.1228540000000038;2.4403269290924072;0.027414000000007377;0.000816000000000372;0.11017599999999561;0.04447500000000559;0.027845999999996707;0.025370999999992705;0.0;0.0
1;17;0.12954600000000482;0.0030310000000071113;0.11593599999999071;2.4070892333984375;0.043824999999998226;0.000844000000000733;0.23715100000001144;0.052245999999996684;0.02839000000000169;0.02540500000000634;0.0;0.0
1;18;0.13666299999999865;0.003048000000006823;0.0;2.1457672119140625e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;19;0.13275099999999895;0.0030090000000058126;0.127988000000002;2.4729552268981934;0.05363900000000399;0.0006120000000038317;0.32269900000000007;0.05247500000000116;0.0279599999999931;0.026654000000007727;0.0;0.0
1;20;0.1231379999999973;0.003088999999988573;0.12824700000000178;2.4820621013641357;0.05823099999999215;0.0006489999999956808;0.2831779999999924;0.04603299999999422;0.028976999999997588;0.024501000000000772;0.0;0.0
1;21;0.13478499999999372;0.0031379999999927577;0.12540899999999056;2.440401077270508;0.030371999999999844;0.0008490000000023201;0.10239900000000546;0.046711000000001945;0.02656399999999337;0.024687000000000126;0.0;0.0
1;22;0.13008700000000317;0.0029469999999918173;0.13234799999999325;2.4657669067382812;0.1475590000000011;0.0006649999999979173;0.7035460000000029;0.05491400000001079;0.027910000000005653;0.02547400000000266;0.0;0.0
1;23;0.13371299999998598;0.002735000000001264;0.11599300000000312;2.5154526233673096;0.05042100000000005;0.0007080000000030395;0.20523399999999015;0.04554900000000828;0.027012999999996623;0.02653200000000311;0.0;0.0
1;24;0.13082899999999142;0.0030679999999989604;0.12838899999999853;2.4154138565063477;0.06332299999999691;0.0006470000000007303;0.374093000000002;0.05283300000000679;0.029106000000012955;0.026302999999998633;0.0;0.0
1;25;0.1345320000000072;0.0029810000000054515;0.1261559999999946;2.4322993755340576;0.03970900000000199;0.0008890000000008058;0.2161570000000097;0.04870799999999065;0.027392999999989343;0.02665299999999604;0.0;0.0
1;26;0.23711099999999874;0.00292699999999968;0.13548500000000274;2.6018331050872803;0.06083499999999731;0.000603999999995608;0.3261669999999981;0.05362800000000334;0.028244000000000824;0.02687500000000398;0.0;0.0
1;27;0.1329629999999895;0.0029760000000038644;0.12904900000000907;2.407083511352539;0.06495199999999102;0.001480000000000814;0.3861520000000098;0.05243299999999351;0.027761999999995624;0.024820000000005393;0.0;0.0
1;28;0.13690799999999115;0.0027999999999934744;0.1318210000000022;2.465376615524292;0.15893200000000718;0.0006910000000033278;0.524524999999997;0.05272899999999936;0.028405000000006453;0.02618400000000065;0.0;0.0
1;29;0.13954400000000078;0.002968999999993116;0.0;2.384185791015625e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;30;0.13558500000000606;0.002815999999995711;0.1296480000000031;2.5738871097564697;0.16226600000000246;0.0005900000000025329;0.6648140000000069;0.051681000000002086;0.028880000000000905;0.026406999999991854;0.0;0.0
1;31;0.1391710000000046;0.003172000000006392;0.12086599999999237;2.4572672843933105;0.056267000000005396;0.0008150000000028967;0.2807980000000043;0.05250500000001068;0.027410000000003265;0.026759999999995898;0.0;0.0
1;32;0.13481399999999155;0.003018999999994776;0.12569099999998912;2.482722282409668;0.044462000000009994;0.0010690000000010969;0.16374700000000075;0.048080999999996266;0.03277800000000752;0.027126000000009753;0.0;0.0
1;33;0.13378099999999904;0.0027539999999817155;0.13921199999998635;2.914799690246582;0.17948100000000977;0.0009239999999977044;0.8434760000000097;0.06114999999999782;0.03231200000001877;0.026833999999979596;0.0;0.0
1;34;0.13644300000001408;0.0031879999999944175;0.1285299999999836;2.4154052734375;0.060349000000002206;0.0006619999999770698;0.38801700000001915;0.052424000000002025;0.030281000000002223;0.02551800000000526;0.0;0.0
1;35;0.14000400000000468;0.0029820000000029268;0.1426930000000084;2.715306520462036;0.0676650000000052;0.0009990000000072996;0.3734269999999924;0.05477500000000646;0.028461000000021386;0.02708300000000463;0.0;0.0
1;36;0.1387059999999849;0.00342200000000048;0.13436000000001513;2.698859214782715;0.056938000000002376;0.0007809999999892625;0.36752899999999045;0.05629700000000071;0.03011900000001333;0.026541000000008808;0.0;0.0
1;37;0.13465700000000425;0.0028559999999799857;0.12273600000000329;2.5571231842041016;0.0635769999999809;0.0007840000000101099;0.395797999999985;0.05159599999998932;0.03132600000000707;0.02643600000001811;0.0;0.0
1;38;0.14846900000000574;0.004817000000002736;0.13329399999997804;2.4683430194854736;0.05360099999998624;0.0007990000000006603;0.245080999999999;0.13153299999999035;0.026803999999998496;0.026592999999991207;0.0;0.0
1;39;0.13322999999999752;0.00309000000001447;0.12682399999999916;2.415602922439575;0.13297299999999268;0.0008390000000133568;0.5401999999999987;0.054395999999997;0.02862700000000018;0.026807999999988397;0.0;0.0
1;40;0.1362670000000037;0.003037999999975227;0.12695999999999685;2.3985886573791504;0.05365199999999959;0.0010960000000181935;0.284228000000013;0.053350999999992155;0.02842300000000364;0.026089999999982183;0.0;0.0
1;41;0.1228890000000149;0.004753000000022212;0.0;5.0067901611328125e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;42;0.14034999999998377;0.005009999999998627;0.1346409999999878;2.3987269401550293;0.05683899999999653;0.0008100000000013097;0.29806400000001076;0.053160000000019636;0.026565000000005057;0.02454699999998411;0.0;0.0
1;43;0.14735600000000204;0.0049730000000067776;0.13514399999999682;2.4652488231658936;0.05722600000001421;0.0010650000000111959;0.2884779999999978;0.053441999999989775;0.028140000000007603;0.025827000000020917;0.0;0.0
1;44;0.14952900000000113;0.0029340000000104283;0.1364099999999837;2.5737099647521973;0.081278999999995;0.0008149999999886859;0.312326000000013;0.05021599999997761;0.027976999999992813;0.028891000000015765;0.0;0.0
1;45;0.14207400000000803;0.003110999999989872;0.13179200000001856;2.398797035217285;0.06914300000002527;0.0007779999999968368;0.40453600000000733;0.04956799999999362;0.02743899999998689;0.027351000000010117;0.0;0.0
1;46;0.13828100000000632;0.0038900000000126056;0.12660199999999122;2.432063579559326;0.0378069999999866;0.0010110000000054242;0.19277700000000664;0.047432000000014796;0.027277999999995473;0.02484899999998902;0.0;0.0
1;47;0.1336830000000191;0.003107999999997446;0.12105700000000752;2.432229995727539;0.0655980000000227;0.0008119999999962602;0.3583899999999858;0.051918000000000575;0.02798000000001366;0.02589299999999639;0.0;0.0
1;48;0.13279099999999744;0.0030759999999929732;0.20514300000002095;2.6320266723632812;0.03745000000000687;0.0008090000000038344;0.14322500000000105;0.046634999999980664;0.030500000000017735;0.02525300000002062;0.0;0.0
