iteration;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
1;1;0.10668100000000003;0.002969999999999917;0.13409799999999983;2.5415074825286865;0.08076799999999995;0.0026650000000003615;0.42595899999999975;0.054668999999999635;0.028955999999999982;0.032707000000000264;0;0
1;2;0.13585500000000028;0.003162999999999805;0.15289299999999972;2.706061601638794;0.20556899999999878;0.0009959999999988867;0.6207429999999992;0.05317499999999953;0.041373000000000104;0.03340999999999994;0.03544400000000003;0
1;3;0.13866099999999904;0.003108000000000999;0.16674899999999937;2.577018976211548;0.44878799999999863;0.0008619999999996963;2.8754820000000016;0.22819300000000098;0.02795799999999815;0.049338000000002324;0.033273999999998694;0
1;4;0.1300840000000001;0.0029450000000004195;0.175103;2.7917981147766113;0.8912079999999989;0.0006829999999986569;5.192700000000002;0.17204699999999917;0.030200999999998146;0.07581699999999714;0.03488000000000113;0
1;5;0.12592499999999873;0.0029690000000002215;0.1695530000000005;2.8799643516540527;1.2438709999999986;0.0009440000000040527;6.701974999999997;0.14375000000000426;0.030256000000001393;0.08757300000000612;0.035446999999997786;0
1;6;0.1322940000000017;0.0028700000000014825;0.175887000000003;2.8833835124969482;1.7722959999999972;0.0008560000000059631;9.556104999999995;0.18630999999999887;0.02982299999999327;0.10045800000000327;0.0326339999999945;0
1;7;0.13460700000000259;0.002671999999996899;0.18276300000000134;2.898618698120117;1.7841670000000036;0.0006669999999999732;8.057515000000002;0.1430390000000017;0.029521000000002573;0.10669299999999282;0.03382799999999975;0
1;8;0.12884400000000085;0.0029020000000059554;0.1731410000000011;2.990788698196411;1.906012000000004;0.0009440000000040527;11.421927999999994;0.1667319999999961;0.03046199999999999;0.1009650000000164;0.03796099999999569;0
1;9;0.12307800000000668;0.0029159999999990305;0.17872500000000002;3.0921566486358643;2.204088999999996;0.0008679999999969823;13.734865999999997;0.1838029999999975;0.030189000000007127;0.11470099999999661;0.035570000000006985;0
1;10;0.13028500000000065;0.0028879999999986694;0.1825280000000049;3.1780714988708496;2.6206499999999977;0.0006280000000060681;14.015983000000006;0.1872239999999863;0.03069199999998773;0.12641000000002123;0.03511299999999551;0
1;11;0.12206700000001547;0.0028760000000147556;0.18258599999998637;3.084655523300171;2.322801999999996;0.0006129999999870961;12.80413200000001;0.15336199999998712;0.029464000000018586;0.12989600000000223;0.03598800000000324;0
1;12;0.12843300000000113;0.0029299999999921056;0.18287100000000578;3.169102191925049;2.813159000000013;0.000803000000018983;16.594831;0.19576100000000451;0.028392999999994117;0.10799900000003504;0.03589399999998477;0
