infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.10665600000000008;0.002971000000000057;0.13771999999999984;0.5259201526641846;0.1192650000000004;0.003102999999999412;0.5089870000000003;0.057296999999999265;0.029811999999999728;0.031189000000000355;0;0.0032689999999995223
dk;incremental;True;0;-1;2;0.14021599999999967;0.0032640000000005998;0.1618120000000003;0.7057576179504395;0.12129600000000096;0.003147000000000233;1.1105829999999983;0.06253000000000064;0.02956100000000106;0.034472000000000946;0.03607799999999983;0.005183999999999855
dk;incremental;True;0;-1;3;0.13960600000000056;0.0028729999999992373;0.16929900000000053;0.7911148071289062;0.37917199999999873;0.008655000000000967;3.2459370000000014;0.0771349999999984;0.030300999999997913;0.052915000000002266;0.0333110000000012;0.0064049999999973295
dk;incremental;True;0;-1;4;0.13707399999999836;0.0032540000000018665;0.1943570000000001;0.8978626728057861;0.8420650000000016;0.008169999999999789;5.480602999999999;0.09837399999999974;0.032399999999999096;0.0872649999999986;0.03846600000000322;0.008503999999998513
dk;incremental;True;0;-1;5;0.12532500000000013;0.0028950000000023124;0.17339800000000238;1.0103874206542969;1.2852839999999972;0.012170000000004677;7.419120000000007;0.09542900000000287;0.03057600000000349;0.08516400000000601;0.03524099999999919;0.008967999999995868
dk;incremental;True;0;-1;6;0.13098499999999547;0.002907000000000437;0.18145799999999923;0.9362518787384033;1.7124009999999998;0.015045000000000641;9.433734000000001;0.111618;0.03195500000000351;0.0977709999999945;0.033604000000003964;0.010966000000003362
dk;incremental;True;0;-1;7;0.13239999999999696;0.002927999999997155;0.17989799999999434;1.0345675945281982;2.4799270000000035;0.006962999999998942;9.707735999999997;0.1118150000000071;0.030459000000007563;0.10289799999999616;0.03628100000000245;0.010764000000008878
dk;incremental;True;0;-1;8;0.1316190000000006;0.0030909999999977344;0.18740999999999985;1.0336542129516602;2.656674999999993;0.00810800000000711;10.393383;0.13375399999999615;0.031142000000002668;0.117053999999996;0.03554499999999905;0.01217700000000832
dk;incremental;True;0;-1;9;0.13907199999999875;0.0029339999999962174;0.1711170000000095;1.0953404903411865;2.6149089999999973;0.009755999999995879;16.037000000000006;0.11752799999999297;0.030394000000001142;0.12276100000001122;0.035762999999988665;0.012944000000004507
dk;incremental;True;0;-1;10;0.13361100000000192;0.0028920000000027812;0.17830299999999966;0.9687786102294922;2.3133610000000004;0.008102000000008047;9.251544999999993;0.10060899999999151;0.029447000000004664;0.1208340000000021;0.03347299999998654;0.017620000000022173
