infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.10719099999999981;0.002666000000000057;0.13254400000000022;0.4620029926300049;0.08347699999999936;0.004260000000000375;0.5369739999999998;0.050502999999999965;0.029039000000000037;0.03212099999999918;0;0.003055000000000696
dk;incremental;True;0;-1;2;0.13778699999999944;0.0031080000000001107;0.14342500000000058;0.6402294635772705;0.04755100000000034;0.002046999999999244;0.2398030000000002;0.002220000000001221;0.0;0.0;0.0;0.0038340000000012253
dk;incremental;True;0;-1;3;0.1314100000000007;0.0029649999999996624;0.13397000000000148;0.5532426834106445;0.2379269999999991;0.005644000000000204;1.9685040000000011;0.06615200000000243;0.029758999999998537;0.03289400000000242;0;0.00618300000000005
dk;incremental;True;0;-1;4;0.1251490000000004;0.0027690000000006876;0.1418360000000014;0.7031774520874023;0.6416839999999979;0.006880999999999915;4.374683000000001;0.07753100000000046;0.02986399999999989;0.03642199999999818;0;0.007044000000000494
dk;incremental;True;0;-1;5;0.13511199999999945;0.0027930000000004895;0.1408250000000031;0.8218424320220947;1.0253859999999975;0.009857000000000227;7.192789999999999;0.07249800000000306;0.03315800000000024;0.033679999999996824;0;0.008642000000001815
dk;incremental;True;0;-1;6;0.12652700000000294;0.002940000000002385;0.13577499999999532;0.7408170700073242;1.0984130000000007;0.00571599999999961;7.8245819999999995;0.0709850000000003;0.0287309999999934;0.03186399999999878;0;0.008794000000001745
dk;incremental;True;0;-1;7;0.13276299999999708;0.00307899999999961;0.13464300000000406;0.8775026798248291;1.8370770000000007;0.00929000000000002;9.180328999999993;0.07553199999999549;0.02969800000001044;0.03306299999999851;0;0.010503999999997404
dk;incremental;True;0;-1;8;0.127057999999991;0.0028829999999970823;0.1430390000000017;0.844799280166626;2.108844000000005;0.005167000000000144;10.419735000000003;0.082618999999994;0.03013800000000799;0.0349819999999994;0;0.012012999999996055
dk;incremental;True;0;-1;9;0.1299539999999979;0.002867999999992321;0.1451320000000038;0.9354996681213379;2.847369999999998;0.006402999999991721;13.302713999999995;0.07624199999999348;0.02678600000000131;0.029229999999998313;0;0.010190000000008581
dk;incremental;True;0;-1;10;0.13080700000000434;0.002765999999994051;0.14478000000001146;0.9967975616455078;3.0552610000000016;0.006467999999998142;14.852463999999983;0.08638200000001461;0.028311000000002196;0.03323599999998805;0;0.010698000000019192
dk;incremental;True;0;-1;11;0.14664300000001163;0.0029529999999908796;0.15241599999998812;1.1274795532226562;2.40094000000002;0.007992000000001553;14.62485000000001;0.09393600000001356;0.030525999999980513;0.033312000000023545;0;0.014091999999976679
dk;incremental;True;0;-1;12;0.12696900000000255;0.0028709999999989577;0.14336500000001706;1.187037467956543;3.540190999999993;0.009062000000000126;17.201355000000007;0.09402899999997771;0.031020999999981314;0.03479999999998995;0;0.014314000000013039
dk;incremental;True;0;-1;13;0.13354499999999803;0.002881000000002132;0.15124199999999632;1.3772377967834473;3.406729999999982;0.00932799999998224;19.896683999999993;0.09399799999999914;0.030192999999997028;0.03388400000000047;0;0.015181999999981599
dk;incremental;True;0;-1;14;0.13152500000001055;0.0030130000000099244;0.14423600000000647;1.2476747035980225;2.896326999999985;0.009116000000005897;17.527934999999985;0.0966940000000136;0.02831000000000472;0.031213999999977204;0;0.017847000000017488
dk;incremental;True;0;-1;15;0.12501999999997793;0.002907999999990807;0.1419080000000008;1.4906489849090576;4.026700000000005;0.0085510000000113;21.69126700000001;0.09692799999999124;0.02854899999999816;0.034326000000021395;0;0.01587899999998399
dk;incremental;True;0;-1;16;0.12657600000000002;0.002984000000026299;0.15094300000004068;1.449070930480957;3.6052269999999567;0.011112000000025546;23.950108999999998;0.10672800000003235;0.031577000000027056;0.03459400000002688;0;0.016800999999986743
dk;incremental;True;0;-1;17;0.12918500000000677;0.003023999999982152;0.15131700000000592;1.4748985767364502;4.52972299999999;0.010011999999960608;23.387774000000036;0.10196200000001454;0.02821199999999635;0.0338429999999903;0;0.016779000000042288
dk;incremental;True;0;-1;18;0.13500500000003512;0.0029550000000426735;0.14917899999994688;1.3437504768371582;3.365739000000019;0.0065349999999853026;20.907267000000047;0.09490700000003471;0.030401999999980944;0.0332559999999944;0;0.017127000000016324
