infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.09983600000000026;0.0029689999999997774;0.13726700000000003;0.44724035263061523;0.08229500000000023;0.0034570000000000434;0.5236830000000001;0.05213999999999963;0.02708900000000014;0.031434999999999214;0;0.003299000000000163
dk;incremental;True;0;-1;2;0.12921100000000063;0.002977999999999703;0.13503299999999996;0.7135694026947021;0.04546700000000037;0.0024090000000001055;0.2955439999999996;0.003165999999998448;0.0;0.0;0.0;0.0054230000000004
dk;incremental;True;0;-1;3;0.12587599999999988;0.005336999999999037;0.1424120000000002;0.5670461654663086;0.22931999999999952;0.005226000000000397;1.4647919999999992;0.0600240000000003;0.02908900000000081;0.0317579999999964;0;0.006002000000002283
dk;incremental;True;0;-1;4;0.13062299999999993;0.003002999999999645;0.15270599999999845;0.7269937992095947;0.6463870000000007;0.008001000000000147;4.032651999999999;0.06513400000000047;0.028245999999999327;0.034300000000001774;0;0.006527999999999423
dk;incremental;True;0;-1;5;0.13322900000000004;0.002980000000000871;0.14213399999999865;0.9098010063171387;1.0623900000000006;0.012116999999999933;6.746627;0.0716160000000059;0.03309099999999887;0.035381000000000995;0;0.008713999999997668
dk;incremental;True;0;-1;6;0.12954900000000436;0.0029940000000010514;0.14092200000000332;0.7925724983215332;1.1587260000000015;0.00851600000000019;8.297094999999999;0.07128399999999857;0.028998999999998887;0.03227100000000149;0;0.008701999999999543
dk;incremental;True;0;-1;7;0.13099599999999612;0.0030479999999997176;0.14297400000000238;0.8700571060180664;1.9243319999999997;0.00847800000000376;10.552004000000004;0.07528600000000552;0.029706999999987715;0.03216799999999864;0;0.009291000000004601
dk;incremental;True;0;-1;8;0.13029899999999373;0.003056999999998311;0.15227099999999893;0.8275942802429199;1.6173939999999902;0.005307000000001949;10.190334000000007;0.07403700000000413;0.028392000000010853;0.03345600000000104;0;0.011330999999998426
dk;incremental;True;0;-1;9;0.1236899999999963;0.0029839999999978772;0.14959000000000344;0.9079618453979492;1.7705270000000013;0.008785000000003151;13.028982;0.1602619999999888;0.030429999999995516;0.03331899999999166;0;0.013638000000000261
dk;incremental;True;0;-1;10;0.12711299999999426;0.003056999999998311;0.13691299999999273;1.1858372688293457;2.341296;0.008560000000002788;11.750005999999999;0.07981000000000904;0.029667999999986705;0.035054999999985625;0;0.013129000000006386
dk;incremental;True;0;-1;11;0.130211999999986;0.003147999999995932;0.15492799999999818;1.1123161315917969;2.4560400000000158;0.009801000000010163;14.510412000000002;0.08210399999998685;0.03195100000002071;0.03288100000003169;0;0.013534999999990305
