infer_mode;features;train_using_all_batches;iteration;skip_training_starting_batch;batch;load_data;load_dcs;detect_errors;setup_domain;featurize_data;setup_model;fit_model;infer_repairs;get_inferred_values;generate_repaired_dataset;repaired_table_copy_time;save_stats_time
dk;incremental;True;0;-1;1;0.13330299999999973;0.0029400000000001647;0.13235200000000003;0.4340386390686035;0.07989200000000007;0.0027319999999999567;0.42957;0.04921799999999976;0.03322700000000012;0.03251700000000035;0;0.0031010000000000204
dk;incremental;True;0;-1;2;0.13016999999999967;0.003522000000000247;0.13317099999999993;0.6445293426513672;0.045878000000000085;0.002394999999999925;0.3047190000000004;0.0033429999999992077;0.0;0.0;0.0;0.0050840000000000884
dk;incremental;True;0;-1;3;0.139621;0.002879000000000076;0.13699800000000018;0.5791957378387451;0.21497300000000052;0.004420999999998898;1.9228680000000011;0.06383699999999948;0.029624999999999346;0.03299599999999714;0;0.0059180000000012
dk;incremental;True;0;-1;4;0.13316400000000073;0.002753999999999479;0.14488599999999963;0.6664698123931885;0.6047270000000005;0.0071270000000005496;4.243930000000002;0.07647000000000048;0.03024599999999822;0.03434800000000138;0;0.0066920000000010305
dk;incremental;True;0;-1;5;0.134250999999999;0.003160999999998637;0.1472110000000022;0.836942195892334;0.9836330000000011;0.010529000000001787;6.332840999999998;0.07548900000000458;0.03070199999999801;0.03383399999999881;0;0.008395000000000152
dk;incremental;True;0;-1;6;0.13921799999999962;0.0029339999999962174;0.13991899999999902;0.825859785079956;1.0681020000000032;0.005682999999997662;6.592719000000002;0.0729079999999982;0.029306000000005383;0.03283299999999656;0;0.008810000000003981
dk;incremental;True;0;-1;7;0.12932200000000194;0.0029609999999991032;0.14168400000000503;0.8493828773498535;1.7408140000000003;0.007346999999995774;9.310351999999995;0.07748599999999328;0.03012099999999407;0.03331500000000176;0;0.010929000000004407
dk;incremental;True;0;-1;8;0.13572300000001292;0.0029439999999993915;0.14916599999999391;0.8512520790100098;2.192774;0.005177000000003318;8.868650000000002;0.07899600000000362;0.028824000000000183;0.03296099999998603;0;0.011294000000006577
dk;incremental;True;0;-1;9;0.13108700000000795;0.002960000000001628;0.1415850000000063;0.9892222881317139;1.8672339999999963;0.004985000000004902;9.844910000000013;0.07490400000000363;0.02857299999999441;0.03285500000001207;0;0.012827999999998951
dk;incremental;True;0;-1;10;0.1315840000000037;0.0029540000000025657;0.1426790000000011;0.6799860000610352;0.6675790000000035;0.007193999999998368;2.8883399999999995;0.06864699999999857;0.02951500000000351;0.03289600000000803;0;0.011286999999995828
