batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
1;550;399731;1.0;0.9763636363636363;0.9763636363636363;0.9880404783808647;0.9880404783808647;550.0;550.0;537.0;537;537.0;0;537.0;0.0
