batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
21;5;1496;1.0;0.2;0.2;0.33333333333333337;0.33333333333333337;5.0;5.0;1.0;1;1.0;0;1.0;0.0
22;6;2495;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;6.0;6.0;4.0;4;4.0;0;4.0;0.0
23;5;1996;0.8;0.8;0.8;0.8000000000000002;0.8000000000000002;5.0;5.0;4.0;5;5.0;0;5.0;0.0
24;4;1497;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
25;7;1995;1.0;0.8571428571428571;0.8571428571428571;0.923076923076923;0.923076923076923;7.0;7.0;6.0;6;6.0;0;6.0;0.0
26;6;2498;0.8;0.6666666666666666;0.6666666666666666;0.7272727272727272;0.7272727272727272;6.0;6.0;4.0;5;5.0;0;5.0;0.0
27;7;2996;0.75;0.42857142857142855;0.42857142857142855;0.5454545454545454;0.5454545454545454;7.0;7.0;3.0;4;4.0;0;4.0;0.0
28;7;1996;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;7.0;7.0;3.0;3;3.0;0;3.0;0.0
29;2;999;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;2.0;2.0;1.0;1;1.0;0;1.0;0.0
30;2;999;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;2.0;2.0;1.0;1;1.0;0;1.0;0.0
31;9;3995;1.0;0.5555555555555556;0.5555555555555556;0.7142857142857143;0.7142857142857143;9.0;9.0;5.0;5;5.0;0;5.0;0.0
32;2;999;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;2.0;0;2.0;0.0
33;3;1497;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;3.0;3.0;2.0;2;2.0;0;2.0;0.0
34;6;2496;1.0;1.0;1.0;1.0;1.0;6.0;6.0;6.0;6;6.0;0;6.0;0.0
35;6;1998;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;6.0;6.0;3.0;3;3.0;0;3.0;0.0
36;5;1997;0.6;0.6;0.6;0.6;0.6;5.0;5.0;3.0;5;5.0;0;5.0;0.0
37;7;1997;1.0;0.5714285714285714;0.5714285714285714;0.7272727272727273;0.7272727272727273;7.0;7.0;4.0;4;4.0;0;4.0;0.0
38;10;2491;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;10.0;10.0;4.0;4;4.0;0;4.0;0.0
39;6;2494;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;6.0;6.0;4.0;4;4.0;0;4.0;0.0
40;6;1996;0.75;0.5;0.5;0.6;0.6;6.0;6.0;3.0;4;4.0;0;4.0;0.0
41;10;1491;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;10.0;10.0;4.0;4;4.0;0;4.0;0.0
42;3;997;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;3.0;3.0;2.0;2;2.0;0;2.0;0.0
43;4;1996;1.0;1.0;1.0;1.0;1.0;4.0;4.0;4.0;4;4.0;0;4.0;0.0
44;6;1995;1.0;0.3333333333333333;0.3333333333333333;0.5;0.5;6.0;6.0;2.0;2;2.0;0;2.0;0.0
45;3;1498;1.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;3;3.0;0;3.0;0.0
46;6;1497;1.0;1.0;1.0;1.0;1.0;6.0;6.0;6.0;6;6.0;0;6.0;0.0
47;5;1998;1.0;0.8;0.8;0.888888888888889;0.888888888888889;5.0;5.0;4.0;4;4.0;0;4.0;0.0
48;9;2993;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;9.0;9.0;6.0;6;6.0;0;6.0;0.0
49;8;2996;0.875;0.875;0.875;0.875;0.875;8.0;8.0;7.0;8;8.0;0;8.0;0.0
50;2;1000;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2;2.0;0;2.0;0.0
51;2;999;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;2.0;2.0;1.0;1;1.0;0;1.0;0.0
52;8;2995;0.8333333333333334;0.625;0.625;0.7142857142857143;0.7142857142857143;8.0;8.0;5.0;6;6.0;0;6.0;0.0
53;4;997;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
54;4;1497;1.0;0.25;0.25;0.4;0.4;4.0;4.0;1.0;1;1.0;0;1.0;0.0
55;8;2495;1.0;0.75;0.75;0.8571428571428571;0.8571428571428571;8.0;8.0;6.0;6;6.0;0;6.0;0.0
56;5;2497;0.75;0.6;0.6;0.6666666666666665;0.6666666666666665;5.0;5.0;3.0;4;4.0;0;4.0;0.0
57;5;1496;0.5;0.4;0.4;0.4444444444444445;0.4444444444444445;5.0;5.0;2.0;4;4.0;0;4.0;0.0
58;1;499;0;0.0;0.0;0;0;1.0;1.0;0.0;0;0;0;0;0.0
59;4;1996;1.0;0.25;0.25;0.4;0.4;4.0;4.0;1.0;1;1.0;0;1.0;0.0
60;5;1995;0.5;0.2;0.2;0.28571428571428575;0.28571428571428575;5.0;5.0;1.0;2;2.0;0;2.0;0.0
61;2;499;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;2.0;2.0;1.0;1;1.0;0;1.0;0.0
62;6;2497;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;6.0;6.0;4.0;4;4.0;0;4.0;0.0
63;7;2494;1.0;0.2857142857142857;0.2857142857142857;0.4444444444444445;0.4444444444444445;7.0;7.0;2.0;2;2.0;0;2.0;0.0
64;4;996;0;0.0;0.0;0;0;4.0;4.0;0.0;0;0;0;0;0.0
65;5;1997;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
66;8;2493;1.0;0.375;0.375;0.5454545454545454;0.5454545454545454;8.0;8.0;3.0;3;3.0;0;3.0;0.0
67;6;2496;1.0;0.16666666666666666;0.16666666666666666;0.2857142857142857;0.2857142857142857;6.0;6.0;1.0;1;1.0;0;1.0;0.0
68;3;1497;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;3.0;3.0;2.0;3;3.0;0;3.0;0.0
69;4;999;1.0;0.75;0.75;0.8571428571428571;0.8571428571428571;4.0;4.0;3.0;3;3.0;0;3.0;0.0
70;8;1493;0.75;0.375;0.375;0.5;0.5;8.0;8.0;3.0;4;4.0;0;4.0;0.0
71;5;996;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
72;5;2497;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
73;6;2497;0.75;0.5;0.5;0.6;0.6;6.0;6.0;3.0;4;4.0;0;4.0;0.0
74;5;2496;0.6666666666666666;0.4;0.4;0.5;0.5;5.0;5.0;2.0;3;3.0;0;3.0;0.0
75;7;1995;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;7.0;7.0;3.0;3;3.0;0;3.0;0.0
76;5;1496;1.0;0.4;0.4;0.5714285714285715;0.5714285714285715;5.0;5.0;2.0;2;2.0;0;2.0;0.0
77;4;1996;0.6666666666666666;0.5;0.5;0.5714285714285715;0.5714285714285715;4.0;4.0;2.0;3;3.0;0;3.0;0.0
78;8;1995;1.0;0.75;0.75;0.8571428571428571;0.8571428571428571;8.0;8.0;6.0;6;6.0;0;6.0;0.0
79;6;1999;1.0;0.8333333333333334;0.8333333333333334;0.9090909090909091;0.9090909090909091;6.0;6.0;5.0;5;5.0;0;5.0;0.0
80;7;1996;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;7.0;7.0;3.0;3;3.0;0;3.0;0.0
81;6;1998;1.0;0.6666666666666666;0.6666666666666666;0.8;0.8;6.0;6.0;4.0;4;4.0;0;4.0;0.0
82;4;1497;1.0;0.25;0.25;0.4;0.4;4.0;4.0;1.0;1;1.0;0;1.0;0.0
83;6;2497;1.0;1.0;1.0;1.0;1.0;6.0;6.0;6.0;6;6.0;0;6.0;0.0
84;7;2497;1.0;0.7142857142857143;0.7142857142857143;0.8333333333333333;0.8333333333333333;7.0;7.0;5.0;5;5.0;0;5.0;0.0
85;5;1997;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
86;7;1495;1.0;0.2857142857142857;0.2857142857142857;0.4444444444444445;0.4444444444444445;7.0;7.0;2.0;2;2.0;0;2.0;0.0
87;5;1996;1.0;0.2;0.2;0.33333333333333337;0.33333333333333337;5.0;5.0;1.0;1;1.0;0;1.0;0.0
88;7;2495;0.75;0.42857142857142855;0.42857142857142855;0.5454545454545454;0.5454545454545454;7.0;7.0;3.0;4;4.0;0;4.0;0.0
89;5;1998;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
90;5;1497;0.75;0.6;0.6;0.6666666666666665;0.6666666666666665;5.0;5.0;3.0;4;4.0;0;4.0;0.0
91;4;1997;1.0;0.25;0.25;0.4;0.4;4.0;4.0;1.0;1;1.0;0;1.0;0.0
92;11;2993;1.0;0.6363636363636364;0.6363636363636364;0.7777777777777778;0.7777777777777778;11.0;11.0;7.0;7;7.0;0;7.0;0.0
93;4;1496;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
94;4;1499;1.0;0.75;0.75;0.8571428571428571;0.8571428571428571;4.0;4.0;3.0;3;3.0;0;3.0;0.0
95;5;1495;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
96;6;2495;0.5;0.3333333333333333;0.3333333333333333;0.4;0.4;6.0;6.0;2.0;4;4.0;0;4.0;0.0
97;5;2497;1.0;0.8;0.8;0.888888888888889;0.888888888888889;5.0;5.0;4.0;4;4.0;0;4.0;0.0
98;5;1999;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
99;4;997;1.0;0.5;0.5;0.6666666666666666;0.6666666666666666;4.0;4.0;2.0;2;2.0;0;2.0;0.0
100;5;1496;1.0;0.6;0.6;0.7499999999999999;0.7499999999999999;5.0;5.0;3.0;3;3.0;0;3.0;0.0
